"","word","sum","wordnum","judge"
"1","成大環工甲組",10,6,TRUE
"2","環工甲組正取",13,6,TRUE
"3","大環工乙組",11,5,TRUE
"4","各位大大",12,4,TRUE
"5","謝謝大家",10,4,TRUE
"6","大家好",13,3,TRUE
"7","大家都",11,3,TRUE
"8","不知道",19,3,TRUE
"9","有沒有",15,3,TRUE
"10","研究生",14,3,TRUE
"11","研究所",38,3,TRUE
"12","組備取",12,3,TRUE
"13","想請問",13,3,TRUE
"14","實驗室",10,3,TRUE
"15","一下",29,2,TRUE
"16","一定",10,2,TRUE
"17","一個",25,2,TRUE
"18","上的",14,2,TRUE
"19","口試",10,2,TRUE
"20","大大",11,2,TRUE
"21","大學",32,2,TRUE
"22","小弟",23,2,TRUE
"23","工作",16,2,TRUE
"24","已經",17,2,TRUE
"25","不會",23,2,TRUE
"26","中央",23,2,TRUE
"27","中興",10,2,TRUE
"28","之後",10,2,TRUE
"29","什麼",19,2,TRUE
"30","今天",18,2,TRUE
"31","今年",26,2,TRUE
"32","方面",10,2,TRUE
"33","比較",33,2,TRUE
"34","比對",11,2,TRUE
"35","他們",11,2,TRUE
"36","去年",10,2,TRUE
"37","可能",19,2,TRUE
"38","台大",38,2,TRUE
"39","台科",20,2,TRUE
"40","正取",29,2,TRUE
"41","目前",19,2,TRUE
"42","交大",16,2,TRUE
"43","同學",11,2,TRUE
"44","因為",26,2,TRUE
"45","好像",16,2,TRUE
"46","年的",11,2,TRUE
"47","成大",18,2,TRUE
"48","成績",12,2,TRUE
"49","有人",18,2,TRUE
"50","老師",39,2,TRUE
"51","考試",24,2,TRUE
"52","希望",16,2,TRUE
"53","我不",11,2,TRUE
"54","我是",13,2,TRUE
"55","沒有",31,2,TRUE
"56","系統",10,2,TRUE
"57","其實",11,2,TRUE
"58","所的",15,2,TRUE
"59","朋友",15,2,TRUE
"60","版上",11,2,TRUE
"61","的人",12,2,TRUE
"62","的是",10,2,TRUE
"63","的話",15,2,TRUE
"64","的學",11,2,TRUE
"65","知道",11,2,TRUE
"66","建議",16,2,TRUE
"67","很多",15,2,TRUE
"68","怎麼",21,2,TRUE
"69","政大",15,2,TRUE
"70","是不",15,2,TRUE
"71","看到",10,2,TRUE
"72","研究",12,2,TRUE
"73","研所",13,2,TRUE
"74","英文",15,2,TRUE
"75","面試",22,2,TRUE
"76","時間",16,2,TRUE
"77","真的",28,2,TRUE
"78","討論",105,2,TRUE
"79","啊啊",12,2,TRUE
"80","問一",12,2,TRUE
"81","問問",10,2,TRUE
"82","問題",21,2,TRUE
"83","推甄",13,2,TRUE
"84","推薦",15,2,TRUE
"85","教授",53,2,TRUE
"86","清大",20,2,TRUE
"87","現在",12,2,TRUE
"88","畢業",16,2,TRUE
"89","第一",19,2,TRUE
"90","統計",14,2,TRUE
"91","這兩",11,2,TRUE
"92","這個",13,2,TRUE
"93","這樣",33,2,TRUE
"94","都是",18,2,TRUE
"95","備取",25,2,TRUE
"96","報到",11,2,TRUE
"97","暑假",11,2,TRUE
"98","最近",10,2,TRUE
"99","開始",15,2,TRUE
"100","想問",13,2,TRUE
"101","感謝",10,2,TRUE
"102","感覺",22,2,TRUE
"103","準備",17,2,TRUE
"104","資工",20,2,TRUE
"105","資管",14,2,TRUE
"106","電子",13,2,TRUE
"107","電機",15,2,TRUE
"108","碩士",11,2,TRUE
"109","需要",11,2,TRUE
"110","課程",13,2,TRUE
"111","請問",20,2,TRUE
"112","論文",11,2,TRUE
"113","學生",25,2,TRUE
"114","學校",27,2,TRUE
"115","選擇",12,2,TRUE
"116","應該",24,2,TRUE
"117","謝謝",21,2,TRUE
"118","還有",11,2,TRUE
"119","還是",27,2,TRUE
"120","題目",16,2,TRUE
"121","關於",17,2,TRUE
"122","覺得",28,2,TRUE
"123","二",16,1,TRUE
"124","力",25,1,TRUE
"125","三",20,1,TRUE
"126","子",19,1,TRUE
"127","山",10,1,TRUE
"128","工",30,1,TRUE
"129","中",54,1,TRUE
"130","五",11,1,TRUE
"131","內",15,1,TRUE
"132","公",16,1,TRUE
"133","分",47,1,TRUE
"134","化",18,1,TRUE
"135","反",11,1,TRUE
"136","天",26,1,TRUE
"137","太",20,1,TRUE
"138","少",15,1,TRUE
"139","心",27,1,TRUE
"140","文",27,1,TRUE
"141","方",22,1,TRUE
"142","日",11,1,TRUE
"143","月",20,1,TRUE
"144","主",10,1,TRUE
"145","代",15,1,TRUE
"146","出",36,1,TRUE
"147","加",22,1,TRUE
"148","北",22,1,TRUE
"149","台",36,1,TRUE
"150","四",14,1,TRUE
"151","外",14,1,TRUE
"152","必",14,1,TRUE
"153","未",15,1,TRUE
"154","正",20,1,TRUE
"155","生",56,1,TRUE
"156","目",12,1,TRUE
"157","立",10,1,TRUE
"158","交",22,1,TRUE
"159","件",14,1,TRUE
"160","先",13,1,TRUE
"161","光",18,1,TRUE
"162","全",20,1,TRUE
"163","名",30,1,TRUE
"164","回",16,1,TRUE
"165","字",12,1,TRUE
"166","安",18,1,TRUE
"167","年",37,1,TRUE
"168","成",18,1,TRUE
"169","收",19,1,TRUE
"170","次",21,1,TRUE
"171","死",14,1,TRUE
"172","考",123,1,TRUE
"173","行",21,1,TRUE
"174","位",39,1,TRUE
"175","作",11,1,TRUE
"176","否",10,1,TRUE
"177","完",38,1,TRUE
"178","快",10,1,TRUE
"179","找",47,1,TRUE
"180","求",12,1,TRUE
"181","沒",54,1,TRUE
"182","系",26,1,TRUE
"183","身",13,1,TRUE
"184","車",11,1,TRUE
"185","事",14,1,TRUE
"186","來",85,1,TRUE
"187","兩",30,1,TRUE
"188","卷",10,1,TRUE
"189","取",15,1,TRUE
"190","妹",16,1,TRUE
"191","定",20,1,TRUE
"192","念",17,1,TRUE
"193","放",25,1,TRUE
"194","於",25,1,TRUE
"195","明",29,1,TRUE
"196","板",10,1,TRUE
"197","果",34,1,TRUE
"198","況",11,1,TRUE
"199","法",31,1,TRUE
"200","版",11,1,TRUE
"201","直",17,1,TRUE
"202","表",10,1,TRUE
"203","近",11,1,TRUE
"204","金",15,1,TRUE
"205","長",11,1,TRUE
"206","門",10,1,TRUE
"207","非",12,1,TRUE
"208","信",28,1,TRUE
"209","前",33,1,TRUE
"210","度",24,1,TRUE
"211","後",53,1,TRUE
"212","指",14,1,TRUE
"213","查",28,1,TRUE
"214","段",10,1,TRUE
"215","活",11,1,TRUE
"216","流",11,1,TRUE
"217","為",51,1,TRUE
"218","相",25,1,TRUE
"219","研",12,1,TRUE
"220","科",43,1,TRUE
"221","計",12,1,TRUE
"222","重",16,1,TRUE
"223","面",22,1,TRUE
"224","修",31,1,TRUE
"225","個",48,1,TRUE
"226","們",28,1,TRUE
"227","剛",11,1,TRUE
"228","原",25,1,TRUE
"229","家",61,1,TRUE
"230","容",13,1,TRUE
"231","差",17,1,TRUE
"232","師",14,1,TRUE
"233","料",12,1,TRUE
"234","時",22,1,TRUE
"235","書",17,1,TRUE
"236","校",26,1,TRUE
"237","班",14,1,TRUE
"238","留",12,1,TRUE
"239","祝",10,1,TRUE
"240","缺",22,1,TRUE
"241","訊",13,1,TRUE
"242","高",11,1,TRUE
"243","做",15,1,TRUE
"244","動",14,1,TRUE
"245","參",12,1,TRUE
"246","商",17,1,TRUE
"247","問",20,1,TRUE
"248","國",20,1,TRUE
"249","專",11,1,TRUE
"250","常",16,1,TRUE
"251","強",12,1,TRUE
"252","情",10,1,TRUE
"253","接",13,1,TRUE
"254","教",20,1,TRUE
"255","殺",11,1,TRUE
"256","清",11,1,TRUE
"257","現",14,1,TRUE
"258","理",25,1,TRUE
"259","章",10,1,TRUE
"260","組",13,1,TRUE
"261","統",14,1,TRUE
"262","習",20,1,TRUE
"263","規",12,1,TRUE
"264","許",11,1,TRUE
"265","這",57,1,TRUE
"266","通",12,1,TRUE
"267","部",18,1,TRUE
"268","備",20,1,TRUE
"269","單",21,1,TRUE
"270","報",14,1,TRUE
"271","幾",16,1,TRUE
"272","提",13,1,TRUE
"273","換",12,1,TRUE
"274","期",24,1,TRUE
"275","無",25,1,TRUE
"276","然",29,1,TRUE
"277","發",27,1,TRUE
"278","程",16,1,TRUE
"279","結",12,1,TRUE
"280","給",21,1,TRUE
"281","超",10,1,TRUE
"282","進",15,1,TRUE
"283","開",28,1,TRUE
"284","間",33,1,TRUE
"285","順",10,1,TRUE
"286","嗎",71,1,TRUE
"287","想",57,1,TRUE
"288","意",17,1,TRUE
"289","感",10,1,TRUE
"290","會",81,1,TRUE
"291","業",24,1,TRUE
"292","煩",12,1,TRUE
"293","當",17,1,TRUE
"294","經",21,1,TRUE
"295","補",11,1,TRUE
"296","解",19,1,TRUE
"297","試",16,1,TRUE
"298","話",11,1,TRUE
"299","該",13,1,TRUE
"300","資",28,1,TRUE
"301","路",14,1,TRUE
"302","過",49,1,TRUE
"303","電",28,1,TRUE
"304","實",17,1,TRUE
"305","對",30,1,TRUE
"306","榜",21,1,TRUE
"307","碩",15,1,TRUE
"308","算",13,1,TRUE
"309","與",17,1,TRUE
"310","認",19,1,TRUE
"311","說",65,1,TRUE
"312","領",12,1,TRUE
"313","寫",27,1,TRUE
"314","數",35,1,TRUE
"315","樣",17,1,TRUE
"316","篇",10,1,TRUE
"317","請",27,1,TRUE
"318","輩",13,1,TRUE
"319","學",76,1,TRUE
"320","機",26,1,TRUE
"321","興",10,1,TRUE
"322","選",22,1,TRUE
"323","錯",11,1,TRUE
"324","幫",22,1,TRUE
"325","應",13,1,TRUE
"326","謝",29,1,TRUE
"327","還",26,1,TRUE
"328","點",49,1,TRUE
"329","題",51,1,TRUE
"330","關",24,1,TRUE
"331","難",16,1,TRUE
"332","類",12,1,TRUE
"333","聽",12,1,TRUE
"334","讀",26,1,TRUE
"335","驗",11,1,TRUE
"336","體",15,1,TRUE
"337","讓",12,1,TRUE
"338","蠻",10,1,TRUE
