"","word","sum","wordnum"
"206","間",32,1
"207","順",11,1
"208","嗎",64,1
"209","微",21,1
"210","想",161,1
"211","意",29,1
"212","感",45,1
"213","新",11,1
"214","會",162,1
"215","業",70,1
"216","概",18,1
"217","準",47,1
"218","當",35,1
"219","經",95,1
"220","補",48,1
"221","裡",14,1
"222","解",32,1
"223","試",56,1
"224","話",26,1
"225","該",36,1
"226","資",95,1
"227","跨",15,1
"228","路",27,1
"229","較",70,1
"230","過",59,1
"231","道",48,1
"232","電",77,1
"233","實",63,1
"234","對",57,1
"235","榜",13,1
"236","滿",17,1
"237","甄",22,1
"238","碩",33,1
"239","種",17,1
"240","算",38,1
"241","網",20,1
"242","與",37,1
"243","認",17,1
"244","說",66,1
"245","需",10,1
"246","領",25,1
"247","麼",58,1
"248","寫",18,1
"249","慮",22,1
"250","數",43,1
"251","標",14,1
"252","樣",35,1
"253","確",12,1
"254","課",46,1
"255","請",227,1
"256","論",21,1
"257","趣",14,1
"258","輩",16,1
"259","學",238,1
"260","導",27,1
"261","擇",31,1
"262","機",76,1
"263","歷",12,1
"264","積",19,1
"265","興",31,1
"266","辦",22,1
"267","選",41,1
"268","錄",18,1
"269","優",10,1
"270","幫",27,1
"271","應",32,1
"272","濟",25,1
"273","總",10,1
"274","薦",17,1
"275","講",16,1
"276","謝",155,1
"277","還",103,1
"278","點",65,1
"279","職",37,1
"280","轉",21,1
"281","醫",16,1
"282","離",10,1
"283","題",77,1
"284","額",10,1
"285","證",17,1
"286","邊",14,1
"287","關",47,1
"288","難",22,1
"289","願",11,1
"290","類",21,1
"291","覺",34,1
"292","議",26,1
"293","聽",19,1
"294","讀",61,1
"295","變",10,1
"296","驗",33,1
"297","體",15,1
"298","讓",14,1
"299","一下",34,2
"300","一個",14,2
"301","了一",10,2
"302","上了",13,2
"303","上的",20,2
"304","也是",10,2
"305","大三",15,2
"306","大大",43,2
"307","大的",15,2
"308","大科",10,2
"309","大電",10,2
"310","大學",44,2
"311","小弟",59,2
"312","工作",34,2
"313","工所",11,2
"314","己的",12,2
"315","已經",28,2
"316","不知",32,2
"317","不會",27,2
"318","中央",10,2
"319","中正",20,2
"320","中興",16,2
"321","之前",11,2
"322","之後",22,2
"323","什麼",32,2
"324","今年",31,2
"325","方向",15,2
"326","方面",19,2
"327","比較",55,2
"328","主要",11,2
"329","以我",12,2
"330","以想",11,2
"331","出來",10,2
"332","北大",11,2
"333","去年",11,2
"334","可能",32,2
"335","台大",34,2
"336","台北",14,2
"337","台科",22,2
"338","未來",16,2
"339","正取",13,2
"340","生科",10,2
"341","目前",64,2
"342","交大",27,2
"343","企研",16,2
"344","同學",16,2
"345","因為",39,2
"346","在職",24,2
"347","好的",13,2
"348","好像",26,2
"349","年的",12,2
"350","成大",12,2
"351","有沒",23,2
"352","有興",11,2
"353","有點",17,2
"354","老師",43,2
"355","考上",12,2
"356","考的",18,2
"357","考試",29,2
"358","考慮",20,2
"359","自控",12,2
"360","但我",12,2
"361","位大",21,2
"362","完全",11,2
"363","希望",29,2
"364","弟我",12,2
"365","我有",11,2
"366","我的",19,2
"367","我是",20,2
"368","我們",10,2
"369","我就",11,2
"370","找教",16,2
"371","決定",13,2
"372","沒有",71,2
"373","究所",58,2
"374","系所",10,2
"375","系的",10,2
"376","系統",12,2
"377","兩個",12,2
"378","其實",10,2
"379","到的",10,2
"380","取生",18,2
"381","取的",13,2
"382","所的",22,2
"383","放棄",21,2
"384","朋友",29,2
"385","板上",11,2
"386","版上",13,2
"387","物理",13,2
"388","的人",17,2
"389","的大",12,2
"390","的是",15,2
"391","的研",12,2
"392","的時",12,2
"393","的問",11,2
"394","的教",16,2
"395","的部",11,2
"396","的經",14,2
"397","的話",20,2
"398","的課",11,2
"399","的學",19,2
"400","直接",12,2
"401","知道",45,2
"402","前有",10,2
"403","前輩",13,2
"404","建議",22,2
"405","很多",22,2
"406","怎麼",11,2
"407","指導",12,2
"408","政大",15,2
"409","是不",25,2
"410","是有",15,2
"411","是否",22,2
"412","是我",14,2
"413","相關",23,2
"414","看到",12,2
"415","研究",81,2
"416","研所",24,2
"417","科大",13,2
"418","科目",15,2
"419","科系",25,2
"420","背景",15,2
"421","英文",13,2
"422","要考",15,2
"423","面試",11,2
"424","家好",21,2
"425","時候",13,2
"426","時間",19,2
"427","班的",14,2
"428","真的",20,2
"429","能夠",11,2
"430","財金",17,2
"431","商管",10,2
"432","問一",10,2
"433","問大",11,2
"434","問有",10,2
"435","問題",37,2
"436","專班",10,2
"437","推甄",21,2
"438","推薦",17,2
"439","教授",120,2
"440","清大",21,2
"441","現在",44,2
"442","畢業",35,2
"443","第一",12,2
"444","統計",10,2
"445","習班",13,2
"446","設計",10,2
"447","這個",21,2
"448","這樣",19,2
"449","通訊",10,2
"450","部分",17,2
"451","都是",18,2
"452","備上",24,2
"453","備到",11,2
"454","備取",58,2
"455","報考",14,2
"456","報到",29,2
"457","就讀",10,2
"458","提供",11,2
"459","暑假",14,2
"460","最近",15,2
"461","最後",14,2
"462","然後",11,2
"463","發現",10,2
"464","開始",35,2
"465","微積",16,2
"466","想要",10,2
"467","想問",16,2
"468","想請",43,2
"469","感謝",18,2
"470","感覺",14,2
"471","會不",14,2
"472","會比",10,2
"473","會有",15,2
"474","準備",41,2
"475","經濟",25,2
"476","經驗",15,2
"477","補習",26,2
"478","資工",27,2
"479","資料",11,2
"480","資訊",24,2
"481","資管",14,2
"482","跨考",13,2
"483","較好",13,2
"484","電子",10,2
"485","電機",30,2
"486","實習",16,2
"487","實驗",16,2
"488","對於",14,2
"489","碩士",12,2
"490","管理",13,2
"491","網路",11,2
"492","領域",22,2
"493","數位",11,2
"494","確定",10,2
"495","課程",18,2
"496","請益",109,2
"497","請問",60,2
"498","請教",21,2
"499","學分",10,2
"500","學生",14,2
"501","學的",16,2
"502","學長",12,2
"503","學校",35,2
"504","機會",16,2
"505","積分",16,2
"506","興趣",14,2
"507","選擇",28,2
"508","錄取",16,2
"509","應該",20,2
"510","濟學",10,2
"511","謝大",14,2
"512","謝各",19,2
"513","謝你",10,2
"514","謝謝",68,2
"515","還有",24,2
"516","還沒",12,2
"517","還是",39,2
"518","關於",10,2
"519","覺得",20,2
"520","聽說",10,2
"521","驗室",13,2
"522","大家好",19,3
"523","小弟我",11,3
"524","不知道",30,3
"525","比較好",12,3
"526","各位大",19,3
"527","有沒有",23,3
"528","有興趣",11,3
"529","自己的",11,3
"530","位大大",15,3
"531","找教授",16,3
"532","所以我",10,3
"533","所以想",11,3
"534","的研究",10,3
"535","的問題",11,3
"536","的教授",16,3
"537","的部分",11,3
"538","是不是",18,3
"539","研究所",58,3
"540","問一下",10,3
"541","備取生",14,3
"542","備取的",10,3
"543","微積分",16,3
"544","想請問",31,3
"545","想請教",10,3
"546","會不會",14,3
"547","經濟學",10,3
"548","補習班",13,3
"549","實驗室",13,3
"550","謝各位",19,3
"551","謝謝大",14,3
"552","謝謝各",13,3
"553","各位大大",14,4
"554","謝謝各位",13,4
