"","word","sum","wordnum"
"435","學院",24,2
"436","學程",18,2
"437","興趣",14,2
"438","選擇",11,2
"439","錄取",16,2
"440","應用",11,2
"441","應該",10,2
"442","還是",22,2
"443","簡章",10,2
"444","醫學",18,2
"445","題目",19,2
"446","攝影",11,2
"447","歡迎",30,2
"448","驗室",75,2
"449","士學位",12,3
"450","大資工",15,3
"451","甲大學",11,3
"452","有興趣",11,3
"453","位學程",10,3
"454","我們實",15,3
"455","的同學",11,3
"456","的研究",20,3
"457","研究所",17,3
"458","們實驗",16,3
"459","准考證",15,3
"460","祝大家",13,3
"461","逢甲大",11,3
"462","實驗室",75,3
"463","碩士班",23,3
"464","碩士學",11,3
"465","網路報",11,3
"466","學年度",12,3
"467","學位學",10,3
"468","攝影機",11,3
"469","驗室的",10,3
"470","我們實驗",15,4
"471","們實驗室",16,4
"472","逢甲大學",11,4
"473","實驗室的",10,4
"474","碩士學位",11,4
"475","學位學程",10,4
"476","我們實驗室",15,5
