"","word","sum","wordnum","judge"
"1","你的研究計畫",10,6,TRUE
"2","最低錄取分數",11,6,TRUE
"3","視覺傳達設計",14,6,TRUE
"4","文自我介紹",12,5,TRUE
"5","老師的進度",13,5,TRUE
"6","的研究計畫",13,5,TRUE
"7","的準備方式",11,5,TRUE
"8","是最重要的",11,5,TRUE
"9","研究所考試",19,5,TRUE
"10","研究計畫的",13,5,TRUE
"11","計算機組織",11,5,TRUE
"12","高勝銘老師",19,5,TRUE
"13","張永霖老師",12,5,TRUE
"14","理論與實務",10,5,TRUE
"15","最重要的是",12,5,TRUE
"16","開放式課程",12,5,TRUE
"17","準備考試的",13,5,TRUE
"18","準備研究所",21,5,TRUE
"19","補習班講義",12,5,TRUE
"20","題庫班題目",10,5,TRUE
"21","一個禮拜",11,4,TRUE
"22","一開始就",13,4,TRUE
"23","上的題目",10,4,TRUE
"24","下定決心",12,4,TRUE
"25","千萬不要",16,4,TRUE
"26","大家可以",13,4,TRUE
"27","大家都能",11,4,TRUE
"28","大部分的",15,4,TRUE
"29","大概就是",15,4,TRUE
"30","大學四年",10,4,TRUE
"31","工作經驗",13,4,TRUE
"32","什麼問題",10,4,TRUE
"33","什麼樣的",12,4,TRUE
"34","分享一下",18,4,TRUE
"35","太多時間",10,4,TRUE
"36","心得分享",10,4,TRUE
"37","心態建設",39,4,TRUE
"38","主要就是",11,4,TRUE
"39","去圖書館",10,4,TRUE
"40","可以參考",13,4,TRUE
"41","可以說是",18,4,TRUE
"42","可以幫助",11,4,TRUE
"43","台大財金",23,4,TRUE
"44","台大商研",21,4,TRUE
"45","台大資工",16,4,TRUE
"46","台大電機",12,4,TRUE
"47","申論題的",11,4,TRUE
"48","目標學校",10,4,TRUE
"49","交大科管",10,4,TRUE
"50","各科準備",12,4,TRUE
"51","名詞解釋",13,4,TRUE
"52","因為自己",11,4,TRUE
"53","因為我是",13,4,TRUE
"54","在校成績",21,4,TRUE
"55","在補習班",10,4,TRUE
"56","在圖書館",13,4,TRUE
"57","成大資工",13,4,TRUE
"58","有一定的",10,4,TRUE
"59","有很大的",11,4,TRUE
"60","有興趣的",29,4,TRUE
"61","老師上課",28,4,TRUE
"62","老師的課",12,4,TRUE
"63","老師討論",10,4,TRUE
"64","考古題一",10,4,TRUE
"65","考古題的",30,4,TRUE
"66","考古題時",10,4,TRUE
"67","考取心得",10,4,TRUE
"68","考前一個",14,4,TRUE
"69","考研究所",43,4,TRUE
"70","考科準備",35,4,TRUE
"71","考校須知",42,4,TRUE
"72","考試時間",17,4,TRUE
"73","考試結果",11,4,TRUE
"74","自己念書",10,4,TRUE
"75","自己準備",11,4,TRUE
"76","自己覺得",12,4,TRUE
"77","自我介紹",92,4,TRUE
"78","作業系統",34,4,TRUE
"79","完全沒有",18,4,TRUE
"80","希望大家",10,4,TRUE
"81","希望可以",12,4,TRUE
"82","我自己的",11,4,TRUE
"83","我自己是",15,4,TRUE
"84","我的研究",10,4,TRUE
"85","我個人的",11,4,TRUE
"86","我覺得我",16,4,TRUE
"87","我覺得是",11,4,TRUE
"88","我覺得這",10,4,TRUE
