"","word","sum","wordnum","judge"
"1","各位大大",19,4,TRUE
"2","各位學長",13,4,TRUE
"3","在職專班",15,4,TRUE
"4","準時畢業",11,4,TRUE
"5","請問一下",10,4,TRUE
"6","謝謝大家",16,4,TRUE
"7","大家好",16,3,TRUE
"8","不知道",26,3,TRUE
"9","有沒有",20,3,TRUE
"10","有機會",13,3,TRUE
"11","有興趣",14,3,TRUE
"12","位教授",23,3,TRUE
"13","找教授",27,3,TRUE
"14","的教授",25,3,TRUE
"15","研究所",16,3,TRUE
"16","問各位",10,3,TRUE
"17","推薦函",10,3,TRUE
"18","教授的",17,3,TRUE
"19","想請問",45,3,TRUE
"20","實驗室",26,3,TRUE
"21","學長姐",23,3,TRUE
"22","謝各位",12,3,TRUE
"23","一下",17,2,TRUE
"24","乙組",10,2,TRUE
"25","上的",14,2,TRUE
"26","也不",13,2,TRUE
"27","大大",16,2,TRUE
"28","大學",22,2,TRUE
"29","大機",10,2,TRUE
"30","小弟",56,2,TRUE
"31","工作",11,2,TRUE
"32","不要",10,2,TRUE
"33","不會",11,2,TRUE
"34","中山",19,2,TRUE
"35","中央",35,2,TRUE
"36","中正",11,2,TRUE
"37","中興",11,2,TRUE
"38","之後",10,2,TRUE
"39","什麼",22,2,TRUE
"40","今年",24,2,TRUE
"41","分析",11,2,TRUE
"42","方向",14,2,TRUE
"43","方面",16,2,TRUE
"44","比較",62,2,TRUE
"45","北大",10,2,TRUE
"46","北科",33,2,TRUE
"47","台大",40,2,TRUE
"48","台科",22,2,TRUE
"49","未來",13,2,TRUE
"50","正取",28,2,TRUE
"51","生醫",15,2,TRUE
"52","由於",11,2,TRUE
"53","目前",44,2,TRUE
"54","交大",45,2,TRUE
"55","同學",11,2,TRUE
"56","因為",35,2,TRUE
"57","在職",10,2,TRUE
"58","好像",26,2,TRUE
"59","年畢",10,2,TRUE
"60","成大",36,2,TRUE
"61","有幸",24,2,TRUE
"62","有點",12,2,TRUE
"63","老師",47,2,TRUE
"64","希望",33,2,TRUE
"65","找到",12,2,TRUE
