"","word","weight1","weight2","weight3","weight4","weight5","weight6","num1","num2","num3","num4","num5","num6","classnum"
"1","各位大大",0.00599482358346968,0,0,0,0,0,162,0,0,0,0,0,1
"2","大家好",0.003727699598529,0,0,0,0.00147670516263725,0,161,0,0,0,15,0,2
"4","有沒有",0.00442094655849036,0,0,0.000475142263569447,0,0,191,0,0,86,0,0,2
"5","找教授",0.00465193451615176,0,0,0.000198921043571726,0,0,201,0,0,36,0,0,2
"6","的教授",0.00479050465796792,0,0,0.000198921043571726,0,0,207,0,0,36,0,0,2
"8","想請問",0.00760442284347097,0,0,0,0,0.00525013522834684,329,0,0,0,0,2,2
"10","學長姐",0.00317279603004704,0,0,0.000337040083173143,0,0,137,0,0,61,0,0,2
"19","中山",0.00345028183379843,0,0,0.000552472122024272,0,0,149,0,0,100,0,0,2
"21","中興",0.00282584304462624,0,0,0.000386758810081303,0,0,122,0,0,70,0,0,2
"24","方面",0.00277957460673941,0,0,0.000535901883007891,0,0,120,0,0,97,0,0,2
"28","台科",0.0031034139441006,0,0,0.00041437938098558,0,0,134,0,0,75,0,0,2
"29","未來",0.00224735152914917,0,0,0.000718161165955019,0,0,97,0,0,130,0,0,2
"36","有點",0.00247878363081965,0,0,0.00123164305568403,0,0,107,0,0,223,0,0,2
"43","版上",0.00326529885991559,0,0,0.000502760676906083,0,0,141,0,0,91,0,0,2
"44","的話",0.00254820403098596,0,0,0.00154624261405634,0,0,110,0,0,280,0,0,2
"46","知道",0.00412059169401836,0,0,0.000673979793377778,0,0,178,0,0,122,0,0,2
"48","很多",0.00224735152914917,0,0,0.00189385617064176,0,0,97,0,0,343,0,0,2
"49","是否",0.00388949522042365,0,0,0.000381234614984478,0,0,168,0,0,69,0,0,2
"52","研所",0.00238621647089957,0,0,0.000574565396545186,0,0,103,0,0,104,0,0,2
"55","推甄",0.00266389523324346,0,0,0.000950085070728585,0,0,115,0,0,172,0,0,2
"61","備上",0.00358899921895587,0,0,0.00024312097077661,0,0,155,0,0,44,0,0,2
"63","想問",0.00477526662593198,0,0,0,0,0,129,0,0,0,0,0,1
"64","意見",0.0022936417368552,0,0,0.000209971187255505,0,0,99,0,0,38,0,0,2
"73","請益",0.0375995287577557,0,0,0,0,0,1025,0,0,0,0,0,1
"74","請問",0.0037739292800885,0,0,0,0,0.00525013522834684,163,0,0,0,0,2,2
"81","乙",0.00305715685625373,0,0,0.000270745048446708,0,0,132,0,0,49,0,0,2
"135","指",0.00217791266629907,0,0,0.000430951399873398,0,0,94,0,0,78,0,0,2
"180","補",0.00296463700654526,0,0,0.000823085011715991,0,0,128,0,0,149,0,0,2
"197","麼",0.00277957460673941,0,0,0,0.00118151828141566,0,120,0,0,0,12,0,2
"214","類",0.00296463700654526,0,0,0.000331515645313246,0,0,128,0,0,60,0,0,2
"216","謝謝大家",0.00377683515667918,0,0,0,0,0,102,0,0,0,0,0,1
"217","前輩",0.0022936417368552,0,0,0.000254170682780426,0,0,99,0,0,46,0,0,2
"226","推",0.00217791266629907,0,0,0.000994255662891615,0,0,94,0,0,180,0,0,2
"232","大大",0.00282584304462624,0,0,0.000276269783046005,0,0,122,0,0,50,0,0,2
"233","有幸",0.00370285533540365,0,0,0,0,0,100,0,0,0,0,0,1
"239","祝大家",0,0.0027550750392749,0.00293553144960226,0,0,0,0,31,12,0,0,0,2
"240","學年度",0,0.00468708030148754,0,0,0,0,0,33,0,0,0,0,1
"243","入學",0,0.00454522591654118,0,0,0,0,0,32,0,0,0,0,1
"244","口試",0,0.00426307917450545,0,0.00131444089477698,0,0,0,48,0,238,0,0,2
"245","公告",0,0.00369386583905426,0,0,0,0,0,26,0,0,0,0,1
"246","本校",0,0.00454522591654118,0,0,0,0,0,32,0,0,0,0,1
"248","成績",0,0.00355368053915291,0,0.00164557167164812,0,0,0,40,0,298,0,0,2
"250","系所",0,0.00257753057261148,0,0.00039228297820577,0,0,0,29,0,71,0,0,2
"252","招生",0,0.0109176820750182,0,0,0,0,0,77,0,0,0,0,1
"253","社會",0,0.00284383682581025,0,0.0006132275888754,0,0,0,32,0,111,0,0,2
"255","國際",0,0.00408577121120715,0,0.000325991180478357,0,0,0,46,0,59,0,0,2
"256","專業",0,0.00266630628857311,0,0.000314942169882549,0,0,0,30,0,57,0,0,2
"257","情報",0,0.0354881548166094,0,0,0,0,0,252,0,0,0,0,1
"258","產業",0,0.00511257670044983,0,0,0,0,0,36,0,0,0,0,1
"261","報考",0,0.00381975715500506,0,0.000795474416736308,0,0,0,43,0,144,0,0,2
"265","網址",0,0.0062467445282561,0,0,0,0,0,44,0,0,0,0,1
"266","網站",0,0.00293259164927129,0,0.000132617914964281,0,0,0,33,0,24,0,0,2
"268","學院",0,0.00417442866621387,0,0.000138143324090124,0,0,0,47,0,25,0,0,2
"269","簡章",0,0.00497075569169657,0,0,0,0,0,35,0,0,0,0,1
"278","止",0,0.00266630628857311,0,0.000204446128904141,0,0,0,30,0,37,0,0,2
"281","立",0,0.00311008041134066,0,0.000740251205277999,0,0,0,35,0,134,0,0,2
"286","式",0,0.00497203328965298,0,0.00039228297820577,0,0,0,56,0,71,0,0,2
