"","word","sum","wordnum"
"121","查",10,1
"122","段",21,1
"123","活",24,1
"124","洽",10,1
"125","為",60,1
"126","界",21,1
"127","皆",14,1
"128","相",50,1
"129","研",168,1
"130","科",66,1
"131","英",22,1
"132","計",35,1
"133","重",18,1
"134","面",25,1
"135","頁",19,1
"136","修",17,1
"137","個",55,1
"138","們",48,1
"139","剛",13,1
"140","員",13,1
"141","家",68,1
"142","容",11,1
"143","師",122,1
"144","恭",14,1
"145","料",10,1
"146","時",71,1
"147","校",45,1
"148","格",11,1
"149","氣",11,1
"150","海",11,1
"151","特",14,1
"152","班",141,1
"153","真",11,1
"154","祝",25,1
"155","站",21,1
"156","訊",78,1
"157","討",15,1
"158","訓",21,1
"159","記",11,1
"160","財",10,1
"161","院",41,1
"162","高",33,1
"163","做",13,1
"164","健",11,1
"165","動",48,1
"166","務",28,1
"167","區",16,1
"168","參",36,1
"169","問",34,1
"170","國",96,1
"171","域",43,1
"172","培",12,1
"173","基",24,1
"174","夠",13,1
"175","將",25,1
"176","專",51,1
"177","常",21,1
"178","從",13,1
"179","情",112,1
"180","授",42,1
"181","排",16,1
"182","接",18,1
"183","推",41,1
"184","教",81,1
"185","深",11,1
"186","清",30,1
"187","率",11,1
"188","現",21,1
"189","理",46,1
"190","產",26,1
"191","畢",42,1
"192","章",43,1
"193","細",11,1
"194","紹",12,1
"195","組",50,1
"196","統",29,1
"197","習",46,1
"198","術",49,1
"199","規",11,1
"200","設",24,1
"201","這",25,1
"202","通",61,1
"203","造",10,1
"204","部",19,1
"205","備",27,1
"206","創",25,1
"207","博",55,1
"208","喜",18,1
"209","單",46,1
"210","報",222,1
"211","場",15,1
"212","幾",10,1
"213","提",20,1
"214","智",27,1
"215","期",68,1
"216","無",11,1
"217","然",14,1
"218","畫",11,1
"219","發",55,1
"220","程",98,1
"221","筆",18,1
"222","結",15,1
"223","給",16,1
"224","華",12,1
"225","費",18,1
"226","進",37,1
"227","開",50,1
"228","間",41,1
"229","階",15,1
"230","雄",11,1
"231","項",11,1
"232","順",11,1
"233","傳",19,1
"234","嗎",12,1
"235","想",34,1
"236","新",38,1
"237","會",106,1
"238","業",131,1
"239","源",12,1
"240","準",13,1
"241","當",21,1
"242","經",47,1
"243","萬",13,1
"244","號",14,1
"245","補",12,1
"246","解",23,1
"247","試",152,1
"248","話",10,1
"249","詳",13,1
"250","資",116,1
"251","跨",15,1
"252","路",48,1
"253","較",11,1
"254","載",12,1
"255","過",22,1
"256","道",11,1
"257","達",12,1
"258","電",62,1
"259","預",11,1
"260","境",13,1
"261","實",127,1
"262","對",25,1
"263","榜",55,1
"264","甄",67,1
"265","碩",137,1
"266","算",10,1
"267","網",91,1
"268","臺",31,1
"269","與",108,1
"270","語",17,1
"271","說",29,1
"272","銀",10,1
"273","際",29,1
"274","需",18,1
"275","領",44,1
"276","麼",11,1
"277","廣",10,1
"278","慧",23,1
"279","播",10,1
"280","數",21,1
"281","獎",21,1
"282","線",14,1
"283","練",22,1
"284","衛",10,1
"285","課",31,1
"286","請",32,1
"287","論",38,1
"288","質",10,1
"289","趣",15,1
"290","適",10,1
"291","養",10,1
"292","器",19,1
"293","學",529,1
"294","導",34,1
"295","擇",14,1
"296","擔",12,1
"297","整",18,1
"298","機",71,1
"299","興",19,1
"300","融",15,1
"301","辦",22,1
"302","選",29,1
"303","錄",17,1
"304","優",18,1
"305","應",23,1
"306","濟",20,1
"307","環",11,1
"308","癌",10,1
"309","聯",19,1
"310","舉",14,1
"311","謝",14,1
"312","還",19,1
"313","點",26,1
"314","礎",11,1
"315","簡",48,1
"316","職",13,1
"317","醫",48,1
"318","題",42,1
"319","額",14,1
"320","藝",11,1
"321","藥",15,1
"322","關",42,1
"323","譯",11,1
"324","囉",17,1
"325","歡",51,1
"326","讀",15,1
"327","驗",90,1
"328","體",30,1
"329","讓",17,1
"330","灣",35,1
"331","觀",10,1
"332","▁▁",27,2
"333","一個",28,2
"334","一階",11,2
"335","入學",34,2
"336","上榜",11,2
"337","下載",10,2
"338","口試",16,2
"339","士生",10,2
"340","士班",98,2
"341","大資",17,2
"342","大碩",11,2
"343","大學",105,2
"344","工作",10,2
"345","工程",46,2
"346","中央",14,2
"347","中正",14,2
"348","介紹",12,2
"349","分享",10,2
"350","文化",11,2
"351","方向",19,2
"352","日期",29,2
"353","出來",12,2
"354","台大",15,2
"355","台北",15,2
"356","台灣",15,2
"357","未來",12,2
"358","本所",11,2
"359","本校",11,2
"360","正取",13,2
"361","生物",12,2
"362","生說",10,2
"363","生簡",19,2
"364","交大",17,2
"365","交通",13,2
"366","企業",18,2
"367","同學",39,2
"368","名日",10,2
"369","名單",24,2
"370","名網",11,2
"371","名額",12,2
"372","年度",41,2
"373","有興",12,2
"374","老師",58,2
"375","考試",57,2
"376","自動",12,2
"377","希望",21,2
"378","我們",34,2
"379","技術",26,2
"380","每個",11,2
"381","沒有",10,2
"382","究方",14,2
"383","究所",40,2
"384","究領",13,2
"385","系所",20,2
"386","系統",20,2
"387","系碩",10,2
"388","兩年",10,2
"389","取名",11,2
"390","招生",80,2
"391","放榜",26,2
"392","明會",11,2
"393","的同",18,2
"394","的研",15,2
"395","的時",12,2
"396","的學",21,2
"397","社會",12,2
"398","金融",10,2
"399","非常",13,2
"400","室的",12,2
"401","度碩",19,2
"402","指導",16,2
"403","星期",16,2
"404","是一",10,2
"405","活動",20,2
"406","相關",34,2
"407","研究",144,2
"408","科目",10,2
"409","科技",16,2
"410","英文",11,2
"411","面試",13,2
"412","個人",14,2
"413","師的",10,2
"414","恭喜",14,2
"415","時間",31,2
"416","班考",16,2
"417","班甄",26,2
"418","祝大",14,2
"419","能力",13,2
"420","能夠",10,2
"421","訊工",18,2
"422","訓練",19,2
"423","高雄",10,2
"424","動化",11,2
"425","參加",15,2
"426","問題",17,2
"427","國立",27,2
"428","國際",28,2
"429","基礎",11,2
"430","情報",101,2
"431","推甄",24,2
"432","教師",15,2
"433","教授",38,2
"434","教學",11,2
"435","清大",21,2
"436","產業",15,2
"437","畢業",39,2
"438","第一",20,2
"439","第二",14,2
"440","設計",16,2
"441","通大",13,2
"442","通訊",38,2
"443","都能",10,2
"444","創新",11,2
"445","博士",35,2
"446","博班",11,2
"447","報名",76,2
"448","報考",23,2
"449","就業",23,2
"450","提供",11,2
"451","智慧",23,2
"452","程師",15,2
"453","程學",12,2
"454","筆試",17,2
"455","開始",10,2
"456","開放",10,2
"457","開發",15,2
"458","階段",15,2
"459","順利",11,2
"460","業界",11,2
"461","經濟",18,2
"462","萬元",10,2
"463","試入",26,2
"464","試日",17,2
"465","試名",10,2
"466","資工",20,2
"467","資料",10,2
"468","資訊",37,2
"469","路報",10,2
"470","電子",11,2
"471","電機",26,2
"472","實務",17,2
"473","實驗",83,2
"474","榜的",10,2
"475","榜單",11,2
"476","甄試",38,2
"477","碩士",96,2
"478","碩博",11,2
"479","管理",13,2
"480","網址",18,2
"481","網頁",13,2
"482","網站",15,2
"483","網路",26,2
"484","臺灣",20,2
"485","說明",13,2
"486","領域",40,2
"487","課程",22,2
"488","論文",13,2
"489","趣的",11,2
"490","器人",13,2
"491","學生",55,2
"492","學年",42,2
"493","學系",21,2
"494","學招",17,2
"495","學長",13,2
"496","學研",11,2
"497","學院",15,2
"498","學習",27,2
"499","學碩",20,2
"500","擔任",10,2
"501","整合",10,2
"502","機會",11,2
"503","機器",14,2
"504","興趣",14,2
"505","選擇",11,2
"506","錄取",17,2
"507","濟金",10,2
"508","環境",11,2
"509","舉辦",12,2
"510","簡章",41,2
"511","醫學",27,2
"512","藝術",10,2
"513","歡迎",43,2
"514","驗室",75,2
"515","▁▁▁",26,3
"516","一階段",11,3
"517","入學招",17,3
"518","士班考",16,3
"519","士班甄",23,3
"520","大資工",15,3
"521","大學碩",18,3
"522","工程師",13,3
"523","工程學",11,3
"524","生說明",10,3
"525","生簡章",19,3
"526","交通大",13,3
"527","名日期",10,3
"528","名網址",11,3
"529","年度碩",19,3
"530","有興趣",12,3
"531","考試入",17,3
"532","自動化",11,3
"533","究方向",14,3
"534","究領域",13,3
"535","取名單",11,3
"536","招生說",10,3
"537","招生簡",19,3
"538","的同學",18,3
"539","的研究",13,3
"540","的學生",14,3
"541","度碩士",14,3
"542","研究方",14,3
"543","研究所",40,3
"544","研究領",13,3
"545","班考試",16,3
"546","班甄試",26,3
"547","祝大家",14,3
"548","訊工程",18,3
"549","通大學",13,3
"550","通訊工",14,3
"551","博士班",21,3
"552","報名日",10,3
"553","報名網",11,3
"554","程學系",10,3
"555","試入學",26,3
"556","試日期",16,3
"557","路報名",10,3
"558","實驗室",75,3
"559","碩士班",74,3
"560","網路報",10,3
"561","說明會",11,3
"562","學年度",40,3
"563","學招生",16,3
"564","學研究",11,3
"565","學碩士",19,3
"566","機器人",13,3
"567","興趣的",11,3
"568","濟金融",10,3
"569","驗室的",10,3
"570","▁▁▁▁",25,4
"571","入學招生",16,4
"572","士班考試",16,4
"573","士班甄試",23,4
"574","大學碩士",17,4
"575","工程學系",10,4
"576","交通大學",13,4
"577","年度碩士",14,4
"578","有興趣的",11,4
"579","考試入學",17,4
"580","招生說明",10,4
"581","招生簡章",19,4
"582","度碩士班",13,4
"583","研究方向",14,4
"584","研究領域",13,4
"585","班考試入",13,4
"586","通訊工程",14,4
"587","報名日期",10,4
"588","報名網址",11,4
"589","試入學招",17,4
"590","實驗室的",10,4
"591","碩士班考",16,4
"592","碩士班甄",17,4
"593","網路報名",10,4
"594","學年度碩",19,4
"595","學招生簡",13,4
"596","學碩士班",17,4
"597","▁▁▁▁▁",24,5
"598","入學招生簡",13,5
"599","士班考試入",13,5
"600","大學碩士班",16,5
"601","年度碩士班",13,5
"602","考試入學招",13,5
"603","班考試入學",13,5
"604","試入學招生",16,5
"605","碩士班考試",16,5
"606","碩士班甄試",17,5
"607","學年度碩士",14,5
"608","學招生簡章",13,5
"609","學碩士班考",12,5
"610","▁▁▁▁▁▁",23,6
"611","入學招生簡章",13,6
"612","士班考試入學",13,6
"613","大學碩士班考",12,6
"614","考試入學招生",13,6
"615","班考試入學招",11,6
"616","試入學招生簡",13,6
"617","碩士班考試入",13,6
"618","學年度碩士班",13,6
"619","學碩士班考試",12,6
"620","▁▁▁▁▁▁▁",22,7
"621","士班考試入學招",11,7
"622","大學碩士班考試",12,7
"623","考試入學招生簡",12,7
"624","班考試入學招生",11,7
"625","試入學招生簡章",13,7
"626","碩士班考試入學",13,7
"627","學碩士班考試入",12,7
"628","▁▁▁▁▁▁▁▁",21,8
"629","士班考試入學招生",11,8
"630","大學碩士班考試入",12,8
"631","考試入學招生簡章",12,8
"632","班考試入學招生簡",11,8
"633","碩士班考試入學招",11,8
"634","學碩士班考試入學",12,8
"635","▁▁▁▁▁▁▁▁▁",20,9
"636","士班考試入學招生簡",11,9
"637","大學碩士班考試入學",12,9
"638","班考試入學招生簡章",11,9
"639","碩士班考試入學招生",11,9
"640","學碩士班考試入學招",10,9
"641","▁▁▁▁▁▁▁▁▁▁",19,10
"642","士班考試入學招生簡章",11,10
"643","大學碩士班考試入學招",10,10
"644","碩士班考試入學招生簡",11,10
"645","學碩士班考試入學招生",10,10
"646","▁▁▁▁▁▁▁▁▁▁▁",18,11
"647","大學碩士班考試入學招生",10,11
"648","碩士班考試入學招生簡章",11,11
"649","學碩士班考試入學招生簡",10,11
"650","▁▁▁▁▁▁▁▁▁▁▁▁",17,12
"651","大學碩士班考試入學招生簡",10,12
"652","學碩士班考試入學招生簡章",10,12
"653","▁▁▁▁▁▁▁▁▁▁▁▁▁",16,13
"654","大學碩士班考試入學招生簡章",10,13
"655","▁▁▁▁▁▁▁▁▁▁▁▁▁▁",15,14
"656","▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁",14,15
"657","▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁",13,16
"658","▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁",12,17
"659","▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁",11,18
"660","▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁",10,19
