"","word","sum","wordnum"
"364","物聯",11,2
"365","的老",14,2
"366","的研",18,2
"367","的教",36,2
"368","的話",12,2
"369","的課",14,2
"370","的學",17,2
"371","直接",12,2
"372","知道",45,2
"373","金融",11,2
"374","長姐",13,2
"375","非常",12,2
"376","前有",10,2
"377","前輩",21,2
"378","室風",12,2
"379","建議",33,2
"380","怎麼",14,2
"381","是不",13,2
"382","是否",19,2
"383","是我",10,2
"384","是想",11,2
"385","相關",38,2
"386","看到",13,2
"387","研究",72,2
"388","研所",16,2
"389","要考",10,2
"390","面的",10,2
"391","面試",49,2
"392","風氣",13,2
"393","家好",19,2
"394","時間",18,2
"395","真的",20,2
"396","站內",10,2
"397","財金",11,2
"398","高點",12,2
"399","問一",19,2
"400","問各",16,2
"401","問有",10,2
"402","問題",28,2
"403","專班",10,2
"404","授的",24,2
"405","授請",11,2
"406","推甄",35,2
"407","推薦",30,2
"408","教授",184,2
"409","清大",15,2
"410","現在",14,2
"411","畢業",41,2
"412","第一",14,2
"413","設計",10,2
"414","這兩",10,2
"415","這樣",14,2
"416","部分",12,2
"417","都是",12,2
"418","麻煩",11,2
"419","備取",28,2
"420","報名",14,2
"421","報到",14,2
"422","幾位",12,2
"423","最近",13,2
"424","評價",10,2
"425","開始",10,2
"426","陽明",10,2
"427","階段",15,2
"428","想要",15,2
"429","想問",18,2
"430","想請",50,2
"431","意見",11,2
"432","感謝",23,2
"433","感覺",13,2
"434","會不",11,2
"435","準備",32,2
"436","經驗",17,2
"437","補習",12,2
"438","詢問",12,2
"439","試的",10,2
"440","資工",44,2
"441","資料",19,2
"442","資訊",32,2
"443","資管",30,2
"444","較有",14,2
"445","電子",23,2
"446","電信",13,2
"447","電機",26,2
"448","實驗",33,2
"449","對於",13,2
"450","碩士",14,2
"451","管所",14,2
"452","管理",16,2
"453","網路",12,2
"454","需要",13,2
"455","領域",39,2
"456","課程",23,2
"457","請益",119,2
"458","請問",66,2
"459","請教",19,2
"460","趣的",13,2
"461","學分",13,2
"462","學生",17,2
"463","學長",24,2
"464","學校",21,2
"465","學習",10,2
"466","機甲",11,2
"467","機械",13,2
"468","興趣",44,2
"469","選擇",23,2
"470","錄取",16,2
"471","應該",10,2
"472","聯網",11,2
"473","薦的",15,2
"474","謝大",16,2
"475","謝各",19,2
"476","謝謝",63,2
"477","還有",13,2
"478","還是",38,2
"479","雖然",14,2
"480","關的",10,2
"481","覺得",15,2
"482","聽說",11,2
"483","驗室",29,2
"484","大大們",13,3
"485","大家好",19,3
"486","大資工",14,3
"487","小弟有",11,3
"488","不知道",28,3
"489","比較有",10,3
"490","交大電",13,3
"491","各位大",30,3
"492","各位前",12,3
"493","有什麼",10,3
"494","有沒有",23,3
"495","有其他",10,3
"496","有興趣",33,3
"497","位大大",26,3
"498","位前輩",12,3
"499","位教授",18,3
"500","找教授",20,3
"501","法研所",10,3
"502","物聯網",11,3
"503","的老師",12,3
"504","的研究",18,3
"505","的教授",34,3
"506","室風氣",12,3
"507","相關的",10,3
"508","研究所",36,3
"509","問一下",17,3
"510","問各位",15,3
"511","授請益",11,3
"512","推薦的",15,3
"513","教授的",23,3
"514","教授請",11,3
"515","想請問",36,3
"516","想請教",10,3
"517","會不會",11,3
"518","資工所",21,3
"519","資管所",14,3
"520","電機甲",11,3
"521","實驗室",29,3
"522","請問一",10,3
"523","請問各",11,3
"524","學長姐",13,3
"525","興趣的",13,3
"526","謝大家",14,3
"527","謝各位",18,3
"528","謝謝大",15,3
"529","謝謝各",14,3
"530","驗室風",11,3
"531","各位大大",26,4
"532","各位前輩",12,4
"533","教授請益",11,4
"534","實驗室風",11,4
"535","請問各位",11,4
"536","謝謝大家",13,4
"537","謝謝各位",14,4
"538","驗室風氣",11,4
"539","實驗室風氣",11,5
