"","word","sum","wordnum","judge"
"1","大家加油",18,4,TRUE
"2","大放榜",12,3,TRUE
"3","大家都",17,3,TRUE
"4","不知道",11,3,TRUE
"5","是不是",13,3,TRUE
"6","研究所",16,3,TRUE
"7","祝大家",12,3,TRUE
"8","備取生",17,3,TRUE
"9","一下",15,2,TRUE
"10","一個",20,2,TRUE
"11","一起",19,2,TRUE
"12","人數",14,2,TRUE
"13","也不",12,2,TRUE
"14","大的",11,2,TRUE
"15","小弟",15,2,TRUE
"16","已經",15,2,TRUE
"17","不要",15,2,TRUE
"18","不會",16,2,TRUE
"19","中央",11,2,TRUE
"20","什麼",16,2,TRUE
"21","今天",14,2,TRUE
"22","今年",19,2,TRUE
"23","加油",14,2,TRUE
"24","台大",34,2,TRUE
"25","台科",10,2,TRUE
"26","正取",24,2,TRUE
"27","交大",11,2,TRUE
"28","因為",12,2,TRUE
"29","好像",11,2,TRUE
"30","成大",12,2,TRUE
"31","成績",10,2,TRUE
"32","有人",18,2,TRUE
"33","老師",11,2,TRUE
"34","考上",15,2,TRUE
"35","考生",18,2,TRUE
"36","考完",12,2,TRUE
"37","考試",41,2,TRUE
"38","努力",15,2,TRUE
"39","希望",29,2,TRUE
"40","我的",10,2,TRUE
"41","我是",10,2,TRUE
"42","沒有",31,2,TRUE
"43","放棄",16,2,TRUE
"44","放榜",39,2,TRUE
"45","明天",46,2,TRUE
"46","朋友",11,2,TRUE
"47","的人",20,2,TRUE
"48","的考",16,2,TRUE
"49","的學",13,2,TRUE
"50","怎麼",17,2,TRUE
"51","政大",15,2,TRUE
"52","是要",11,2,TRUE
"53","研究",12,2,TRUE
"54","要考",14,2,TRUE
"55","師大",16,2,TRUE
"56","時間",17,2,TRUE
"57","真的",23,2,TRUE
"58","問題",11,2,TRUE
"59","救救",10,2,TRUE
"60","教授",17,2,TRUE
"61","清大",16,2,TRUE
"62","現在",15,2,TRUE
"63","畢業",12,2,TRUE
"64","第一",18,2,TRUE
"65","這麼",10,2,TRUE
"66","這樣",13,2,TRUE
"67","都能",10,2,TRUE
"68","備取",13,2,TRUE
"69","最後",20,2,TRUE
"70","閒聊",100,2,TRUE
"71","集氣",52,2,TRUE
"72","順利",17,2,TRUE
"73","想要",10,2,TRUE
"74","資工",12,2,TRUE
"75","需要",11,2,TRUE
"76","學校",29,2,TRUE
"77","應該",13,2,TRUE
"78","還有",15,2,TRUE
"79","還是",21,2,TRUE
"80","雖然",12,2,TRUE
"81","題目",15,2,TRUE
"82","覺得",27,2,TRUE
"83","讀書",13,2,TRUE
"84","三",16,1,TRUE
"85","口",11,1,TRUE
"86","子",11,1,TRUE
"87","工",15,1,TRUE
"88","中",53,1,TRUE
"89","內",13,1,TRUE
"90","公",14,1,TRUE
"91","分",44,1,TRUE
"92","天",33,1,TRUE
"93","太",11,1,TRUE
"94","少",16,1,TRUE
"95","心",37,1,TRUE
"96","文",20,1,TRUE
"97","出",31,1,TRUE
"98","北",16,1,TRUE
"99","台",26,1,TRUE
"100","四",14,1,TRUE
"101","正",19,1,TRUE
"102","民",10,1,TRUE
"103","生",33,1,TRUE
"104","目",16,1,TRUE
"105","交",13,1,TRUE
"106","先",12,1,TRUE
"107","名",24,1,TRUE
"108","回",13,1,TRUE
"109","年",46,1,TRUE
"110","成",20,1,TRUE
"111","早",21,1,TRUE
"112","次",20,1,TRUE
"113","考",89,1,TRUE
"114","位",42,1,TRUE
"115","別",19,1,TRUE
"116","完",11,1,TRUE
"117","快",10,1,TRUE
"118","找",16,1,TRUE
"119","沒",35,1,TRUE
"120","系",15,1,TRUE
"121","身",10,1,TRUE
"122","事",10,1,TRUE
"123","來",56,1,TRUE
"124","兩",15,1,TRUE
"125","初",11,1,TRUE
"126","卷",11,1,TRUE
"127","受",11,1,TRUE
"128","定",31,1,TRUE
"129","放",14,1,TRUE
"130","於",18,1,TRUE
"131","東",12,1,TRUE
