"","word","weight1","weight2","weight3","weight4","weight5","weight6","num1","num2","num3","num4","num5","num6","classnum"
"1","各位大大",0.00602101595883048,0,0,0,0,0,188,0,0,0,0,0,1
"2","大家好",0.00360715137932429,0,0,0,0.00147670516263725,0,180,0,0,0,15,0,2
"4","有沒有",0.00430720839580213,0,0,0.000475142263569447,0,0,215,0,0,86,0,0,2
"5","找教授",0.0043671931325282,0,0,0.000198921043571726,0,0,218,0,0,36,0,0,2
"6","的教授",0.00418722938068529,0,0,0.000198921043571726,0,0,209,0,0,36,0,0,2
"8","想請問",0.00736238234272829,0,0,0,0,0.00525013522834684,368,0,0,0,0,2,2
"10","學長姐",0.00302677581523008,0,0,0.000337040083173143,0,0,151,0,0,61,0,0,2
"20","中山",0.00348709810007204,0,0,0.000552472122024272,0,0,174,0,0,100,0,0,2
"22","中興",0.00252621299062317,0,0,0.000386758810081303,0,0,126,0,0,70,0,0,2
"25","方面",0.00290666093315554,0,0,0.000535901883007891,0,0,145,0,0,97,0,0,2
"29","台科",0.00308682847462408,0,0,0.00041437938098558,0,0,154,0,0,75,0,0,2
"37","有點",0.00246613056666815,0,0,0.00123164305568403,0,0,123,0,0,223,0,0,2
"44","版上",0.00332700724247133,0,0,0.000502760676906083,0,0,166,0,0,91,0,0,2
"45","的話",0.0026263432741122,0,0,0.00154624261405634,0,0,131,0,0,280,0,0,2
"47","知道",0.00402723756644511,0,0,0.000673979793377778,0,0,201,0,0,122,0,0,2
"49","很多",0.00224580104376889,0,0,0.00189385617064176,0,0,112,0,0,343,0,0,2
"50","是否",0.00380721187380556,0,0,0.000381234614984478,0,0,190,0,0,69,0,0,2
"53","研所",0.00252621299062317,0,0,0.000574565396545186,0,0,126,0,0,104,0,0,2
"56","推甄",0.00374719743982754,0,0,0.000950085070728585,0,0,187,0,0,172,0,0,2
"61","統計",0.00212560321677147,0,0,0.00150209356694717,0,0,106,0,0,272,0,0,2
"63","備上",0.003647166308381,0,0,0.00024312097077661,0,0,182,0,0,44,0,0,2
"65","想問",0.00483761225471301,0,0,0,0,0,151,0,0,0,0,0,1
"66","意見",0.00226583277350781,0,0,0.000209971187255505,0,0,113,0,0,38,0,0,2
"76","請益",0.0362378098640956,0,0,0,0,0,1141,0,0,0,0,0,1
"77","請問",0.00362715902075631,0,0,0,0,0.00525013522834684,181,0,0,0,0,2,2
"85","乙",0.00292668096574126,0,0,0.000270745048446708,0,0,146,0,0,49,0,0,2
"141","指",0.00212560321677147,0,0,0.000430951399873398,0,0,106,0,0,78,0,0,2
