"","word","weight1","weight2","weight3","weight4","weight5","weight6","num1","num2","num3","num4","num5","num6","classnum"
"52","是否",0.00304236240422332,0,0,0.000498776012136212,0,0,47,0,0,7,0,0,2
"55","研所",0.00265443093754223,0,0,0.000213788073226035,0,0,41,0,0,3,0,0,2
"56","科系",0.00233105307742474,0.00276064092596666,0,0,0,0,36,12,0,0,0,0,2
"58","問題",0.00536716208142892,0,0,0.00121093195652229,0,0,83,0,0,17,0,0,2
"59","專題",0.00246041531304364,0,0,0.000926123368110494,0,0,38,0,0,13,0,0,2
"60","推甄",0.00407619650150665,0,0,0.00156684190047187,0,0,63,0,0,22,0,0,2
"64","畢業",0.00575416468875657,0,0,0.00121093195652229,0,0,89,0,0,17,0,0,2
"65","統計",0.00304236240422332,0,0,0.000213788073226035,0,0,47,0,0,3,0,0,2
"67","備上",0.00291306669395287,0,0,0.000427535757005078,0,0,45,0,0,6,0,0,2
"68","備取",0.00646332584057624,0,0,0.000854910017245675,0,0,100,0,0,12,0,0,2
"70","想問",0.00291306669395287,0,0,0.000213788073226035,0,0,45,0,0,3,0,0,2
"71","感謝",0.00426993526932348,0,0,0.000641243066595225,0,0,66,0,0,9,0,0,2
"73","經驗",0.00220167604909708,0,0,0.000926123368110494,0,0,34,0,0,13,0,0,2
"77","電機",0.00252509088464455,0.00253084461940018,0,0,0,0,39,11,0,0,0,0,2
"80","請益",0.0380317940877876,0,0,0,0,0,371,0,0,0,0,0,1
"81","請問",0.00297771639606426,0,0,0,0,0.00525013522834684,46,0,0,0,0,2,2
"86","應該",0.00349478106612786,0,0,0.00113973653054837,0,0,54,0,0,16,0,0,2
"89","乙",0.00246041531304364,0.00115108577585084,0,0,0,0,38,5,0,0,0,0,2
"100","太",0.00336553705050978,0,0,0.00163801045602239,0,0,52,0,0,23,0,0,2
"104","方",0.00504455875698505,0.00207111193875876,0,0,0,0,78,9,0,0,0,0,2
"105","日",0.0023957360441112,0.0116864852074132,0,0,0,0,37,51,0,0,0,0,2
"109","北",0.00252509088464455,0.00184117552673054,0,0,0,0,39,8,0,0,0,0,2
"115","甲",0.00362227089165546,0,0,0,0,0,35,0,0,0,0,0,1
"116","交",0.00233105307742474,0.00115108577585084,0,0,0,0,36,5,0,0,0,0,2
"120","回",0.0032362782692093,0,0,0.000712469867052587,0,0,50,0,0,10,0,0,2
"129","材",0.00372565780293153,0,0,0,0,0,36,0,0,0,0,0,1
"145","指",0.00265443093754223,0,0,0.000285041788115051,0,0,41,0,0,4,0,0,2
"153","們",0.00575416468875657,0.00115108577585084,0,0,0,0,89,5,0,0,0,0,2
"154","原",0.0027190954196844,0.00115108577585084,0,0,0,0,42,5,0,0,0,0,2
"156","差",0.0027837562061851,0,0,0.000427535757005078,0,0,43,0,0,6,0,0,2
"160","班",0.00710763229961245,0,0,0.000285041788115051,0,0,110,0,0,4,0,0,2
"162","做",0.00523813178973493,0,0,0.000783692183747745,0,0,81,0,0,11,0,0,2
"169","清",0.00220167604909708,0,0,0.000356291015853027,0,0,34,0,0,5,0,0,2
"173","部",0.00368861941127936,0.00344974993812871,0,0,0,0,57,15,0,0,0,0,2
"175","備",0.00304236240422332,0,0,0.00106853662419774,0,0,47,0,0,15,0,0,2
"182","答",0.00372565780293153,0,0,0,0,0,36,0,0,0,0,0,1
"192","解",0.00536716208142892,0,0,0,0.0114864145110319,0,83,0,0,0,2,0,2
"193","試",0.00703092179952679,0,0,0,0,0,68,0,0,0,0,0,1
"196","路",0.00246041531304364,0,0,0.000498776012136212,0,0,38,0,0,7,0,0,2
"204","網",0.00426993526932348,0,0,0.000427535757005078,0,0,66,0,0,6,0,0,2
"207","寫",0.00355939753786035,0,0,0.00199378609855383,0,0,55,0,0,28,0,0,2
"214","導",0.0023957360441112,0,0,0.000427535757005078,0,0,37,0,0,6,0,0,2
"217","錯",0.00233105307742474,0,0,0.000427535757005078,0,0,36,0,0,6,0,0,2
"218","幫",0.00785629467683526,0,0,0,0,0,76,0,0,0,0,0,1
"223","醫",0.00291306669395287,0.00230100162998795,0,0,0,0,45,10,0,0,0,0,2
"225","關",0.00401160953922324,0,0,0.000997332236906464,0,0,62,0,0,14,0,0,2
"226","類",0.00258976275933638,0,0,0.000356291015853027,0,0,40,0,0,5,0,0,2
"229","清大",0.00291306669395287,0,0,0.000427535757005078,0,0,45,0,0,6,0,0,2
"230","資工",0.00336553705050978,0,0,0,0,0.00786609503303977,52,0,0,0,0,3,2
"235","考試入學招生簡章",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"236","系碩士班考試入學",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"237","國立暨南國際大學",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"238","碩士班考試入學",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"239","招生考試資訊",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"240","學年度碩士班",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"241","考試入學報",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"242","碩士班考試",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"243","碩士班招生",0,0.00551364012240805,0,0,0,0,0,15,0,0,0,0,1
"244","管理研究所",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"245","管理碩士班",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"246","學系碩士班",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"247","入學報名",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"248","工程學系",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"249","中正大學",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"250","企業管理",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"251","在職專班",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"252","考試日期",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"253","考試科目",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"254","考試時間",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"255","系所畢業",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"256","招生名額",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"257","招生報名",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"258","招生資訊",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"259","招生簡章",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"260","師範大學",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"261","畢業學生",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"262","通訊工程",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"263","報名人數",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"264","報名日期",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"265","報名時間",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"266","報名網址",0,0.00441225620580142,0,0,0,0,0,12,0,0,0,0,1
"267","筆試科目",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"268","電機工程",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"269","網路報名",0,0.00551364012240805,0,0,0,0,0,15,0,0,0,0,1
"270","數位學習",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"271","獎助學金",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"272","線性代數",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"273","歡迎大家",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"274","一般生",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"275","士學位",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"276","大學企",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"277","工程師",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"278","台科大",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"279","本系所",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"280","在職生",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"281","有問題",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"282","有興趣",0,0.00161119237490893,0,0.000356291015853027,0,0,0,7,0,5,0,0,2
"283","的同學",0,0.00253084461940018,0,0.000783692183747745,0,0,0,11,0,11,0,0,2
"284","的研究",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"285","的機會",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"286","研究生",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"287","面授班",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"288","祝大家",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"289","務管理",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"290","國內外",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"291","畢業生",0,0.00404497911076843,0,0,0,0,0,11,0,0,0,0,1
"292","業分析",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"293","試日期",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"294","試招生",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"295","管理學",0,0.00477945871923312,0,0,0,0,0,13,0,0,0,0,1
"296","說明會",0,0.00161119237490893,0,0.000213788073226035,0,0,0,7,0,3,0,0,2
"297","領域的",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"298","學年度",0,0.00404497911076843,0,0,0,0,0,11,0,0,0,0,1
"299","灣大學",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"300","一次",0,0.00138116246428797,0,0.00113973653054837,0,0,0,6,0,16,0,0,2
"301","一律",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"302","一科",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"304","乙組",0,0.00253084461940018,0,0.000427535757005078,0,0,0,11,0,6,0,0,2
"305","人力",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"306","人數",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"307","入學",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"308","上課",0,0.00161119237490893,0,0.000641243066595225,0,0,0,7,0,9,0,0,2
"309","下午",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"311","不同",0,0.00115108577585084,0,0.000712469867052587,0,0,0,5,0,10,0,0,2
"312","公告",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"314","心理",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"315","文化",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"316","文創",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"318","方式",0,0.00230100162998795,0,0.000427535757005078,0,0,0,10,0,6,0,0,2
"319","世界",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"320","丙組",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"321","他們",0,0.00138116246428797,0,0.000997332236906464,0,0,0,6,0,14,0,0,2
"322","出路",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"323","加入",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"324","可報",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"325","台灣",0,0.00276064092596666,0,0.00106853662419774,0,0,0,12,0,15,0,0,2
"326","未來",0,0.00207111193875876,0,0.000712469867052587,0,0,0,9,0,10,0,0,2
"327","本系",0,0.00624752356234259,0,0,0,0,0,17,0,0,0,0,1
"328","本所",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"329","本校",0,0.00661435362165526,0,0,0,0,0,18,0,0,0,0,1
"330","生出",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"331","生的",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"332","甲組",0,0.00138116246428797,0,0.000712469867052587,0,0,0,6,0,10,0,0,2
"333","申請",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"334","交流",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"335","交換",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"336","企業",0,0.00322009356638882,0,0.000427535757005078,0,0,0,14,0,6,0,0,2
"337","休閒",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"338","合作",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"339","同學",0,0.00276064092596666,0,0.000641243066595225,0,0,0,12,0,9,0,0,2
"340","在學",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"341","地點",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"342","多元",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"343","自我",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"344","行銷",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"345","我們",0,0.00551456223248861,0,0.000783692183747745,0,0,0,24,0,11,0,0,2
"346","更多",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"347","系所",0,0.00299039056864708,0,0.000213788073226035,0,0,0,13,0,3,0,0,2
"349","具有",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"350","所網",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"351","招生",0,0.00661435362165526,0,0,0,0,0,18,0,0,0,0,1
"352","服務",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"353","法律",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"354","的專",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"355","社會",0,0.00276064092596666,0,0.000285041788115051,0,0,0,12,0,4,0,0,2
"356","附件",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"357","指導",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"358","星期",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"359","活動",0,0.00161119237490893,0,0.000854910017245675,0,0,0,7,0,12,0,0,2
"360","相當",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"361","科技",0,0.00276064092596666,0,0.000213788073226035,0,0,0,12,0,3,0,0,2
"362","美麗",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"363","計畫",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"364","計算",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"365","計學",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"366","面試",0,0.00207111193875876,0,0.00313151693315358,0,0,0,9,0,44,0,0,2
"367","家庭",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"368","師大",0,0.00184117552673054,0,0.000498776012136212,0,0,0,8,0,7,0,0,2
"369","師資",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"370","時段",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"371","核心",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"372","班的",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"373","能力",0,0.00184117552673054,0,0.000285041788115051,0,0,0,8,0,4,0,0,2
"374","訊息",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"375","高雄",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"376","參加",0,0.00161119237490893,0,0.000427535757005078,0,0,0,7,0,6,0,0,2
"377","參與",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"378","國立",0,0.00528532464453173,0,0.000213788073226035,0,0,0,23,0,3,0,0,2
"379","國企",0,0.00161119237490893,0,0.00057001178181133,0,0,0,7,0,8,0,0,2
"380","國際",0,0.00698110928079273,0,0,0,0,0,19,0,0,0,0,1
"381","培訓",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"382","培養",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"383","基礎",0,0.00207111193875876,0,0.000356291015853027,0,0,0,9,0,5,0,0,2
"384","專長",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"385","專業",0,0.00230100162998795,0,0.00057001178181133,0,0,0,10,0,8,0,0,2
"386","情報",0,0.0175847943744667,0,0,0,0,0,48,0,0,0,0,1
"387","授課",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"388","排名",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"389","控制",0,0.00115108577585084,0.00793969652353491,0,0,0,0,5,4,0,0,0,2
"390","教育",0,0.00184117552673054,0,0.000213788073226035,0,0,0,8,0,3,0,0,2
"391","教師",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"392","教學",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"393","產業",0,0.00514658668134658,0,0,0,0,0,14,0,0,0,0,1
"394","設計",0,0.00207111193875876,0,0.00192263991953392,0,0,0,9,0,27,0,0,2
"395","設備",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"396","透過",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"397","通訊",0,0.00734779056992885,0,0,0,0,0,20,0,0,0,0,1
"398","連結",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"399","報考",0,0.00688901323548562,0,0.000356291015853027,0,0,0,30,0,5,0,0,2
"400","就業",0,0.00477945871923312,0,0,0,0,0,13,0,0,0,0,1
"402","期限",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"403","發展",0,0.00230100162998795,0,0.000213788073226035,0,0,0,10,0,3,0,0,2
"404","筆試",0,0.00482671008150664,0,0.000641243066595225,0,0,0,21,0,9,0,0,2
"405","費用",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"407","經濟",0,0.00184117552673054,0,0.000356291015853027,0,0,0,8,0,5,0,0,2
"408","萬元",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"409","詳情",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"410","資格",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"411","資源",0,0.00207111193875876,0,0.000285041788115051,0,0,0,9,0,4,0,0,2
"412","資管",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"413","電話",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"414","團體",0,0.00299039056864708,0,0.000285041788115051,0,0,0,13,0,4,0,0,2
"415","實務",0,0.00161119237490893,0,0.000498776012136212,0,0,0,7,0,7,0,0,2
"416","實習",0,0.00138116246428797,0,0.000498776012136212,0,0,0,6,0,7,0,0,2
"417","實境",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"418","截止",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"419","暨大",0,0.00588061907266372,0,0,0,0,0,16,0,0,0,0,1
"421","碩班",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"422","網址",0,0.00404497911076843,0,0,0,0,0,11,0,0,0,0,1
"423","網頁",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"424","網站",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"425","網路",0,0.00161119237490893,0.00397681292213179,0,0,0,0,7,2,0,0,0,2
"426","臺灣",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"427","審查",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"428","請洽",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"429","請參",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"430","學生",0,0.00390892287928944,0,0.000427535757005078,0,0,0,17,0,6,0,0,2
"431","學年",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"432","學系",0,0.00207111193875876,0,0.000356291015853027,0,0,0,9,0,5,0,0,2
"434","學院",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"435","學習",0,0.00436790954339007,0,0.000783692183747745,0,0,0,19,0,11,0,0,2
"436","學期",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"437","學程",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"439","擔任",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"440","整合",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"441","獨立",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"442","諮商",0,0.00253084461940018,0,0.00057001178181133,0,0,0,11,0,8,0,0,2
"443","踴躍",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"444","聯絡",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"445","簡章",0,0.00276064092596666,0.00397681292213179,0,0,0,0,12,2,0,0,0,2
"446","豐富",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"447","藝術",0,0.00161119237490893,0,0.000498776012136212,0,0,0,7,0,7,0,0,2
"448","證明",0,0.00138116246428797,0,0.00057001178181133,0,0,0,6,0,8,0,0,2
"450","歡迎",0,0.00711792615715511,0,0.000213788073226035,0,0,0,31,0,3,0,0,2
"451","觀光",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"452","入",0,0.00207111193875876,0,0.000427535757005078,0,0,0,9,0,6,0,0,2
"453","女",0,0.00115108577585084,0,0.000641243066595225,0,0,0,5,0,9,0,0,2
"454","五",0,0.00253084461940018,0,0.000356291015853027,0,0,0,11,0,5,0,0,2
"455","元",0,0.00207111193875876,0,0.000356291015853027,0,0,0,9,0,5,0,0,2
"456","六",0,0.00230100162998795,0,0.000213788073226035,0,0,0,10,0,3,0,0,2
"457","午",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"458","友",0,0.00207111193875876,0,0.000498776012136212,0,0,0,9,0,7,0,0,2
"460","止",0,0.00441225620580142,0,0,0,0,0,12,0,0,0,0,1
"461","片",0,0.00138116246428797,0,0.000285041788115051,0,0,0,6,0,4,0,0,2
"462","加",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"463","包",0,0.00161119237490893,0,0.000427535757005078,0,0,0,7,0,6,0,0,2
"464","史",0,0.00207111193875876,0,0.000213788073226035,0,0,0,9,0,3,0,0,2
"465","市",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"466","平",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"467","目",0,0.00161119237490893,0.00397681292213179,0,0,0,0,7,2,0,0,0,2
"468","立",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"469","件",0,0.00184117552673054,0,0.000427535757005078,0,0,0,8,0,6,0,0,2
"470","份",0,0.00115108577585084,0,0.000641243066595225,0,0,0,5,0,9,0,0,2
"471","共",0,0.00138116246428797,0,0.000641243066595225,0,0,0,6,0,9,0,0,2
"472","列",0,0.00115108577585084,0,0.000712469867052587,0,0,0,5,0,10,0,0,2
"473","合",0,0.00344974993812871,0,0.000498776012136212,0,0,0,15,0,7,0,0,2
"474","次",0,0.00207111193875876,0,0.00128212290268335,0,0,0,9,0,18,0,0,2
"475","色",0,0.00207111193875876,0,0.000498776012136212,0,0,0,9,0,7,0,0,2
"476","行",0,0.00482671008150664,0,0.000783692183747745,0,0,0,21,0,11,0,0,2
"477","佔",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"479","免",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"480","利",0,0.00138116246428797,0,0.00057001178181133,0,0,0,6,0,8,0,0,2
"481","助",0,0.00253084461940018,0,0.000427535757005078,0,0,0,11,0,6,0,0,2
"482","含",0,0.00661435362165526,0,0,0,0,0,18,0,0,0,0,1
"483","均",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"484","快",0,0.00138116246428797,0,0.000498776012136212,0,0,0,6,0,7,0,0,2
"485","技",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"486","投",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"487","改",0,0.00115108577585084,0,0.000712469867052587,0,0,0,5,0,10,0,0,2
"488","更",0,0.00184117552673054,0,0.00121093195652229,0,0,0,8,0,17,0,0,2
"489","決",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"490","沙",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"491","並",0,0.00299039056864708,0,0.000712469867052587,0,0,0,13,0,10,0,0,2
"494","屆",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"495","性",0,0.00367935970279107,0,0.00135330936959527,0,0,0,16,0,19,0,0,2
"496","況",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"497","注",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"499","知",0,0.00299039056864708,0,0.000285041788115051,0,0,0,13,0,4,0,0,2
"500","表",0,0.00299039056864708,0,0.000285041788115051,0,0,0,13,0,4,0,0,2
"501","近",0,0.00161119237490893,0,0.000285041788115051,0,0,0,7,0,4,0,0,2
"503","長",0,0.00115108577585084,0,0.00170917453514081,0,0,0,5,0,24,0,0,2
"504","附",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
