"","word","sum","wordnum","judge"
"132","詢問",14,2,TRUE
"133","資工",13,2,TRUE
"134","資訊",11,2,TRUE
"135","資管",13,2,TRUE
"136","對於",10,2,TRUE
"137","甄試",12,2,TRUE
"138","碩士",13,2,TRUE
"139","管理",12,2,TRUE
"140","需要",13,2,TRUE
"141","領域",14,2,TRUE
"142","請益",106,2,TRUE
"143","請問",25,2,TRUE
"144","論文",14,2,TRUE
"145","學生",23,2,TRUE
"146","學校",34,2,TRUE
"147","機械",17,2,TRUE
"148","選擇",19,2,TRUE
"149","錄取",28,2,TRUE
"150","應該",13,2,TRUE
"151","謝謝",21,2,TRUE
"152","還有",21,2,TRUE
"153","還是",18,2,TRUE
"154","藥理",18,2,TRUE
"155","關於",10,2,TRUE
"156","覺得",10,2,TRUE
"157","乙",17,1,TRUE
"158","力",16,1,TRUE
"159","三",20,1,TRUE
"160","子",18,1,TRUE
"161","工",23,1,TRUE
"162","中",39,1,TRUE
"163","元",10,1,TRUE
"164","內",14,1,TRUE
"165","公",17,1,TRUE
"166","分",39,1,TRUE
"167","化",13,1,TRUE
"168","友",11,1,TRUE
"169","天",19,1,TRUE
"170","少",11,1,TRUE
"171","心",29,1,TRUE
"172","文",41,1,TRUE
"173","方",25,1,TRUE
"174","主",17,1,TRUE
"175","代",34,1,TRUE
"176","出",19,1,TRUE
"177","加",14,1,TRUE
"178","北",11,1,TRUE
"179","台",31,1,TRUE
"180","四",15,1,TRUE
"181","外",22,1,TRUE
"182","正",22,1,TRUE
"183","生",61,1,TRUE
"184","甲",14,1,TRUE
"185","目",16,1,TRUE
"186","立",15,1,TRUE
"187","交",13,1,TRUE
"188","企",11,1,TRUE
"189","先",27,1,TRUE
"190","名",33,1,TRUE
"191","回",19,1,TRUE
"192","字",14,1,TRUE
"193","年",30,1,TRUE
"194","成",13,1,TRUE
"195","收",13,1,TRUE
"196","早",11,1,TRUE
"197","次",11,1,TRUE
"198","考",55,1,TRUE
"199","行",15,1,TRUE
"200","似",10,1,TRUE
"201","位",66,1,TRUE
"202","別",18,1,TRUE
"203","吳",11,1,TRUE
"204","完",11,1,TRUE
"205","找",43,1,TRUE
"206","更",15,1,TRUE
"207","材",10,1,TRUE
"208","求",11,1,TRUE
"209","沒",34,1,TRUE
"210","系",46,1,TRUE
"211","身",20,1,TRUE
"212","並",18,1,TRUE
"213","來",54,1,TRUE
"214","供",10,1,TRUE
"215","兩",12,1,TRUE
"216","姊",11,1,TRUE
"217","定",24,1,TRUE
"218","念",19,1,TRUE
"219","性",11,1,TRUE
"220","於",19,1,TRUE
"221","明",21,1,TRUE
"222","林",13,1,TRUE
"223","果",30,1,TRUE
"224","況",15,1,TRUE
"225","法",23,1,TRUE
"226","版",16,1,TRUE
"227","物",13,1,TRUE
"228","直",13,1,TRUE
"229","知",13,1,TRUE
"230","近",10,1,TRUE
"231","金",14,1,TRUE
"232","非",13,1,TRUE
"233","便",11,1,TRUE
"234","信",21,1,TRUE
"235","前",29,1,TRUE
"236","建",10,1,TRUE
"237","後",46,1,TRUE
"238","拜",11,1,TRUE
"239","指",10,1,TRUE
"240","查",12,1,TRUE
"241","流",13,1,TRUE
"242","為",29,1,TRUE
"243","研",21,1,TRUE
"244","科",41,1,TRUE
"245","英",11,1,TRUE
"246","計",24,1,TRUE
"247","重",13,1,TRUE
"248","限",11,1,TRUE
"249","面",20,1,TRUE
"250","修",16,1,TRUE
"251","個",69,1,TRUE
"252","們",31,1,TRUE
"253","剛",12,1,TRUE
"254","原",19,1,TRUE
"255","家",42,1,TRUE
"256","差",12,1,TRUE
"257","料",16,1,TRUE
"258","時",30,1,TRUE
"259","書",13,1,TRUE
"260","校",26,1,TRUE
"261","格",20,1,TRUE
"262","海",14,1,TRUE
"263","特",14,1,TRUE
"264","班",13,1,TRUE
"265","祝",13,1,TRUE
"266","站",10,1,TRUE
"267","缺",12,1,TRUE
"268","財",12,1,TRUE
"269","高",11,1,TRUE
"270","做",30,1,TRUE
"271","動",14,1,TRUE
"272","參",12,1,TRUE
"273","唸",12,1,TRUE
"274","商",10,1,TRUE
"275","國",15,1,TRUE
"276","基",12,1,TRUE
"277","夠",11,1,TRUE
"278","寄",11,1,TRUE
"279","專",17,1,TRUE
"280","張",13,1,TRUE
"281","接",13,1,TRUE
"282","推",22,1,TRUE
"283","救",13,1,TRUE
"284","理",13,1,TRUE
"285","章",15,1,TRUE
"286","組",49,1,TRUE
"287","統",10,1,TRUE
"288","習",18,1,TRUE
"289","設",13,1,TRUE
"290","這",58,1,TRUE
"291","通",15,1,TRUE
"292","部",14,1,TRUE
"293","陳",22,1,TRUE
"294","備",36,1,TRUE
"295","單",10,1,TRUE
"296","報",13,1,TRUE
"297","幾",29,1,TRUE
"298","提",19,1,TRUE
"299","無",13,1,TRUE
"300","然",10,1,TRUE
"301","發",22,1,TRUE
"302","程",14,1,TRUE
"303","答",10,1,TRUE
"304","結",13,1,TRUE
"305","給",34,1,TRUE
"306","進",25,1,TRUE
"307","量",14,1,TRUE
"308","開",16,1,TRUE
"309","間",18,1,TRUE
"310","順",11,1,TRUE
"311","黃",12,1,TRUE
"312","嗎",44,1,TRUE
"313","想",85,1,TRUE
"314","意",18,1,TRUE
"315","感",17,1,TRUE
"316","新",16,1,TRUE
"317","會",76,1,TRUE
"318","業",18,1,TRUE
"319","當",21,1,TRUE
"320","經",19,1,TRUE
"321","補",23,1,TRUE
"322","裡",13,1,TRUE
"323","解",11,1,TRUE
"324","試",22,1,TRUE
"325","資",17,1,TRUE
"326","路",14,1,TRUE
"327","過",51,1,TRUE
"328","電",20,1,TRUE
"329","實",22,1,TRUE
"330","對",22,1,TRUE
"331","榜",15,1,TRUE
"332","滿",17,1,TRUE
"333","甄",10,1,TRUE
"334","碩",11,1,TRUE
"335","算",11,1,TRUE
"336","網",27,1,TRUE
"337","與",34,1,TRUE
"338","認",15,1,TRUE
"339","說",46,1,TRUE
"340","麼",13,1,TRUE
"341","數",11,1,TRUE
"342","標",12,1,TRUE
"343","確",18,1,TRUE
"344","課",16,1,TRUE
"345","請",20,1,TRUE
"346","魯",10,1,TRUE
"347","學",64,1,TRUE
"348","歷",12,1,TRUE
"349","選",16,1,TRUE
"350","幫",26,1,TRUE
"351","應",10,1,TRUE
"352","謝",45,1,TRUE
"353","還",27,1,TRUE
"354","點",26,1,TRUE
"355","職",12,1,TRUE
"356","醫",11,1,TRUE
"357","題",26,1,TRUE
"358","額",14,1,TRUE
"359","藥",10,1,TRUE
"360","識",10,1,TRUE
"361","邊",15,1,TRUE
"362","關",10,1,TRUE
"363","願",11,1,TRUE
"364","類",13,1,TRUE
"365","聽",17,1,TRUE
"366","讀",31,1,TRUE
