"","word","sum","wordnum","judge"
"1","考試入學招生簡章",6,8,TRUE
"2","系碩士班考試入學",5,8,TRUE
"3","國立暨南國際大學",5,8,TRUE
"4","碩士班考試入學",5,7,TRUE
"5","招生考試資訊",5,6,TRUE
"6","學年度碩士班",9,6,TRUE
"7","考試入學報",5,5,TRUE
"8","碩士班考試",5,5,TRUE
"9","碩士班招生",15,5,TRUE
"10","管理研究所",8,5,TRUE
"11","管理碩士班",5,5,TRUE
"12","學系碩士班",7,5,TRUE
"13","入學報名",5,4,TRUE
"14","工程學系",8,4,TRUE
"15","中正大學",9,4,TRUE
"16","企業管理",10,4,TRUE
"17","在職專班",6,4,TRUE
"18","考試日期",7,4,TRUE
"19","考試科目",5,4,TRUE
"20","考試時間",6,4,TRUE
"21","系所畢業",7,4,TRUE
"22","招生名額",9,4,TRUE
"23","招生報名",5,4,TRUE
"24","招生資訊",5,4,TRUE
"25","招生簡章",5,4,TRUE
"26","師範大學",5,4,TRUE
"27","畢業學生",5,4,TRUE
"28","通訊工程",5,4,TRUE
"29","報名人數",8,4,TRUE
"30","報名日期",8,4,TRUE
"31","報名時間",6,4,TRUE
"32","報名網址",12,4,TRUE
"33","筆試科目",5,4,TRUE
"34","電機工程",5,4,TRUE
"35","網路報名",15,4,TRUE
"36","數位學習",6,4,TRUE
"37","獎助學金",6,4,TRUE
"38","線性代數",5,4,TRUE
"39","歡迎大家",5,4,TRUE
"40","一般生",9,3,TRUE
"41","士學位",5,3,TRUE
"42","大家好",5,3,TRUE
"43","大學企",6,3,TRUE
"44","工程師",9,3,TRUE
"45","台科大",5,3,TRUE
"46","本系所",6,3,TRUE
"47","在職生",5,3,TRUE
"48","有問題",5,3,TRUE
"49","有興趣",7,3,TRUE
"50","的同學",11,3,TRUE
"51","的研究",6,3,TRUE
"52","的機會",5,3,TRUE
"53","研究生",6,3,TRUE
"54","研究所",15,3,TRUE
"55","面授班",5,3,TRUE
"56","祝大家",7,3,TRUE
"57","務管理",5,3,TRUE
"58","國內外",5,3,TRUE
"59","畢業生",11,3,TRUE
"60","業分析",5,3,TRUE
"61","試日期",6,3,TRUE
"62","試招生",5,3,TRUE
"63","實驗室",7,3,TRUE
"64","管理學",13,3,TRUE
"65","說明會",7,3,TRUE
"66","領域的",5,3,TRUE
"67","學年度",11,3,TRUE
"68","灣大學",5,3,TRUE
"69","一次",6,2,TRUE
"70","一律",7,2,TRUE
"71","一科",6,2,TRUE
"72","一個",8,2,TRUE
"73","一起",9,2,TRUE
"74","乙組",11,2,TRUE
"75","人力",6,2,TRUE
"76","人數",6,2,TRUE
"77","入學",5,2,TRUE
"78","上課",7,2,TRUE
"79","下午",7,2,TRUE
"80","口試",8,2,TRUE
"81","大學",50,2,TRUE
"82","不同",5,2,TRUE
"83","什麼",5,2,TRUE
"84","公告",8,2,TRUE
"85","分享",12,2,TRUE
"86","心理",8,2,TRUE
"87","文化",5,2,TRUE
"88","文創",5,2,TRUE
"89","方向",5,2,TRUE
"90","方式",10,2,TRUE
"91","世界",8,2,TRUE
"92","丙組",5,2,TRUE
"93","他們",6,2,TRUE
"94","出路",7,2,TRUE
"95","加入",10,2,TRUE
"96","可報",5,2,TRUE
"97","台灣",12,2,TRUE
"98","未來",9,2,TRUE
"99","本系",17,2,TRUE
"100","本所",6,2,TRUE
"101","本校",18,2,TRUE
"102","正取",6,2,TRUE
"103","生出",5,2,TRUE
"104","生的",5,2,TRUE
"105","甲組",6,2,TRUE
"106","申請",5,2,TRUE
"107","交流",5,2,TRUE
"108","交換",5,2,TRUE
"109","企業",14,2,TRUE
"110","休閒",5,2,TRUE
"111","合作",6,2,TRUE
"112","同學",12,2,TRUE
"113","在學",5,2,TRUE
"114","地點",7,2,TRUE
"115","多元",6,2,TRUE
"116","成績",8,2,TRUE
"117","老師",7,2,TRUE
"118","考試",14,2,TRUE
"119","自我",5,2,TRUE
"120","行銷",5,2,TRUE
"121","希望",8,2,TRUE
"122","我們",24,2,TRUE
"123","更多",5,2,TRUE
"124","沒有",10,2,TRUE
"125","系所",13,2,TRUE
"126","系統",20,2,TRUE
"127","具有",5,2,TRUE
"128","所網",5,2,TRUE
"129","招生",18,2,TRUE
"130","服務",6,2,TRUE
"131","法律",5,2,TRUE
"132","的專",5,2,TRUE
"133","的學",5,2,TRUE
"134","社會",12,2,TRUE
"135","附件",5,2,TRUE
"136","指導",6,2,TRUE
"137","星期",7,2,TRUE
"138","活動",7,2,TRUE
"139","相當",5,2,TRUE
"140","相關",18,2,TRUE
"141","研究",21,2,TRUE
"142","科技",12,2,TRUE
"143","科系",12,2,TRUE
"144","美麗",5,2,TRUE
"145","計畫",5,2,TRUE
"146","計算",6,2,TRUE
"147","計學",6,2,TRUE
"148","面試",9,2,TRUE
"149","家庭",5,2,TRUE
"150","師大",8,2,TRUE
"151","師資",8,2,TRUE
"152","時段",5,2,TRUE
"153","時間",11,2,TRUE
"154","核心",6,2,TRUE
"155","班的",7,2,TRUE
"156","能力",8,2,TRUE
"157","訊息",8,2,TRUE
"158","高雄",6,2,TRUE
"159","參加",7,2,TRUE
"160","參與",6,2,TRUE
"161","國立",23,2,TRUE
"162","國企",7,2,TRUE
"163","國際",19,2,TRUE
"164","培訓",5,2,TRUE
"165","培養",8,2,TRUE
"166","基礎",9,2,TRUE
"167","專長",5,2,TRUE
"168","專業",10,2,TRUE
"169","情報",48,2,TRUE
"170","授課",5,2,TRUE
"171","排名",5,2,TRUE
"172","控制",5,2,TRUE
"173","教育",8,2,TRUE
"174","教師",7,2,TRUE
"175","教授",11,2,TRUE
"176","教學",6,2,TRUE
"177","現在",8,2,TRUE
"178","產業",14,2,TRUE
"179","設計",9,2,TRUE
"180","設備",5,2,TRUE
"181","透過",5,2,TRUE
"182","通訊",20,2,TRUE
"183","連結",6,2,TRUE
"184","報名",36,2,TRUE
"185","報考",30,2,TRUE
"186","就業",13,2,TRUE
"187","提供",10,2,TRUE
"188","期限",6,2,TRUE
"189","發展",10,2,TRUE
"190","筆試",21,2,TRUE
"191","費用",5,2,TRUE
"192","開始",9,2,TRUE
"193","準備",5,2,TRUE
"194","經濟",8,2,TRUE
"195","萬元",5,2,TRUE
"196","詳情",7,2,TRUE
"197","資料",19,2,TRUE
"198","資格",7,2,TRUE
"199","資訊",18,2,TRUE
"200","資源",9,2,TRUE
"201","資管",6,2,TRUE
"202","電子",7,2,TRUE
"203","電話",7,2,TRUE
"204","電機",11,2,TRUE
"205","團體",13,2,TRUE
"206","實務",7,2,TRUE
"207","實習",6,2,TRUE
"208","實境",8,2,TRUE
"209","截止",8,2,TRUE
"210","暨大",16,2,TRUE
"211","碩士",12,2,TRUE
"212","碩班",5,2,TRUE
"213","網址",11,2,TRUE
"214","網頁",6,2,TRUE
"215","網站",10,2,TRUE
"216","網路",7,2,TRUE
"217","臺灣",8,2,TRUE
"218","領域",14,2,TRUE
"219","審查",10,2,TRUE
"220","課程",14,2,TRUE
"221","請洽",5,2,TRUE
"222","請參",7,2,TRUE
"223","學生",17,2,TRUE
"224","學年",5,2,TRUE
"225","學系",9,2,TRUE
"226","學的",5,2,TRUE
"227","學校",5,2,TRUE
"228","學院",6,2,TRUE
"229","學習",19,2,TRUE
"230","學期",5,2,TRUE
"231","學程",5,2,TRUE
"232","學歷",5,2,TRUE
"233","擔任",5,2,TRUE
"234","整合",6,2,TRUE
"235","機械",7,2,TRUE
"236","機會",10,2,TRUE
"237","獨立",5,2,TRUE
"238","諮商",11,2,TRUE
"239","踴躍",5,2,TRUE
"240","選擇",7,2,TRUE
"241","聯絡",5,2,TRUE
"242","簡章",12,2,TRUE
"243","豐富",5,2,TRUE
"244","藝術",7,2,TRUE
"245","證明",6,2,TRUE
"246","覺得",5,2,TRUE
"247","歡迎",31,2,TRUE
"248","觀光",6,2,TRUE
"249","乙",5,1,TRUE
"250","二",28,1,TRUE
"251","入",9,1,TRUE
"252","力",11,1,TRUE
"253","三",25,1,TRUE
"254","女",5,1,TRUE
