"","word","sum","wordnum"
"129","校",51,1
"130","格",15,1
"131","班",43,1
"132","益",108,1
"133","真",14,1
"134","站",14,1
"135","訊",23,1
"136","送",13,1
"137","高",15,1
"138","假",14,1
"139","做",30,1
"140","動",16,1
"141","參",20,1
"142","唸",10,1
"143","問",161,1
"144","國",42,1
"145","域",18,1
"146","夠",11,1
"147","寄",13,1
"148","專",29,1
"149","常",11,1
"150","從",14,1
"151","授",48,1
"152","排",44,1
"153","接",25,1
"154","推",158,1
"155","教",77,1
"156","清",14,1
"157","現",51,1
"158","理",27,1
"159","畢",37,1
"160","章",23,1
"161","組",52,1
"162","統",33,1
"163","習",37,1
"164","規",11,1
"165","設",12,1
"166","這",109,1
"167","通",15,1
"168","部",30,1
"169","備",67,1
"170","單",27,1
"171","報",34,1
"172","幾",28,1
"173","提",16,1
"174","期",21,1
"175","無",20,1
"176","然",25,1
"177","畫",26,1
"178","發",33,1
"179","程",44,1
"180","結",12,1
"181","給",19,1
"182","著",11,1
"183","買",14,1
"184","超",13,1
"185","進",17,1
"186","開",32,1
"187","間",24,1
"188","順",14,1
"189","傳",69,1
"190","嗎",88,1
"191","嗚",12,1
"192","園",10,1
"193","填",11,1
"194","想",154,1
"195","意",27,1
"196","感",30,1
"197","會",112,1
"198","業",43,1
"199","概",20,1
"200","準",41,1
"201","煩",13,1
"202","當",23,1
"203","經",62,1
"204","補",33,1
"205","裡",19,1
"206","解",20,1
"207","試",75,1
"208","話",20,1
"209","該",37,1
"210","資",145,1
"211","路",18,1
"212","較",39,1
"213","過",74,1
"214","道",31,1
"215","電",63,1
"216","實",44,1
"217","對",20,1
"218","甄",82,1
"219","碩",14,1
"220","種",11,1
"221","算",32,1
"222","網",28,1
"223","臺",10,1
"224","與",16,1
"225","認",10,1
"226","說",53,1
"227","需",19,1
"228","領",19,1
"229","麼",45,1
"230","審",38,1
"231","寫",43,1
"232","影",11,1
"233","慮",15,1
"234","數",40,1
"235","標",13,1
"236","樣",50,1
"237","熱",16,1
"238","確",12,1
"239","課",35,1
"240","請",236,1
"241","論",19,1
"242","輩",16,1
"243","學",246,1
"244","擔",10,1
"245","機",61,1
"246","歷",32,1
"247","興",12,1
"248","辦",12,1
"249","選",19,1
"250","錯",12,1
"251","幫",19,1
"252","應",43,1
"253","營",11,1
"254","績",29,1
"255","薦",63,1
"256","謝",117,1
"257","還",69,1
"258","雖",10,1
"259","點",38,1
"260","簡",25,1
"261","轉",15,1
"262","醫",27,1
"263","題",72,1
"264","藝",15,1
"265","證",19,1
"266","邊",13,1
"267","關",50,1
"268","難",12,1
"269","覺",26,1
"270","議",15,1
"271","聽",16,1
"272","讀",32,1
"273","驗",36,1
"274","一下",41,2
"275","一個",15,2
"276","一點",10,2
"277","上的",11,2
"278","上傳",49,2
"279","也有",10,2
"280","士班",10,2
"281","大三",13,2
"282","大大",23,2
"283","大四",14,2
"284","大的",13,2
"285","大推",14,2
"286","大概",16,2
"287","大資",11,2
"288","大學",24,2
"289","小弟",32,2
"290","工作",11,2
"291","工所",16,2
"292","工程",13,2
"293","已經",11,2
"294","不太",12,2
"295","不知",13,2
"296","不會",19,2
"297","不過",15,2
"298","中山",12,2
"299","之前",10,2
"300","什麼",22,2
"301","今年",23,2
"302","內容",15,2
"303","分享",15,2
"304","分析",10,2
"305","化學",10,2
"306","方面",12,2
"307","比較",35,2
"308","以想",13,2
"309","可能",11,2
"310","台大",40,2
"311","台科",10,2
"312","未來",10,2
"313","正在",10,2
"314","申請",17,2
"315","目前",57,2
"316","目標",10,2
"317","因為",45,2
"318","好像",14,2
"319","成大",29,2
"320","成績",28,2
"321","有一",14,2
"322","有人",19,2
"323","有什",10,2
"324","有沒",17,2
"325","有經",11,2
"326","有機",11,2
"327","有點",12,2
"328","老師",41,2
"329","考研",10,2
"330","考試",28,2
"331","考慮",13,2
"332","希望",19,2
"333","我也",12,2
"334","我不",11,2
"335","我的",15,2
"336","我是",12,2
"337","我想",10,2
"338","沒有",71,2
"339","究所",39,2
"340","究計",10,2
"341","系上",10,2
"342","系所",14,2
"343","系的",12,2
"344","系排",16,2
"345","系統",14,2
"346","其實",10,2
"347","所的",27,2
"348","朋友",20,2
"349","東西",13,2
"350","的大",15,2
"351","的研",16,2
"352","的時",13,2
"353","的話",17,2
"354","的資",12,2
"355","的課",10,2
"356","的學",19,2
"357","直接",18,2
"358","知道",27,2
"359","長姐",13,2
"360","前輩",14,2
"361","建議",14,2
"362","很多",12,2
"363","怎麼",12,2
"364","政大",17,2
"365","是不",12,2
"366","是在",10,2
"367","是有",12,2
"368","是否",20,2
"369","是我",18,2
"370","相關",21,2
"371","看到",10,2
"372","看看",11,2
"373","研究",70,2
"374","研所",14,2
"375","科學",13,2
"376","計畫",25,2
"377","面試",14,2
"378","個人",15,2
"379","家好",20,2
"380","時候",11,2
"381","時間",12,2
"382","班排",12,2
"383","真的",10,2
"384","參考",12,2
"385","問一",15,2
"386","問大",11,2
"387","問各",12,2
"388","問有",10,2
"389","問題",32,2
"390","專題",17,2
"391","授的",11,2
"392","推甄",68,2
"393","推薦",63,2
"394","教授",48,2
"395","現在",27,2
"396","畢業",26,2
"397","第一",12,2
"398","統計",13,2
"399","這兩",11,2
"400","這個",10,2
"401","這樣",34,2
"402","通訊",11,2
"403","部分",18,2
"404","都沒",10,2
"405","都是",17,2
"406","備考",11,2
"407","備審",20,2
"408","報名",14,2
"409","報考",13,2
"410","最近",17,2
"411","無法",11,2
"412","發現",20,2
"413","程式",10,2
"414","開始",16,2
"415","想要",17,2
"416","想問",12,2
"417","想請",48,2
"418","意思",11,2
"419","感謝",13,2
"420","會不",10,2
"421","會有",11,2
"422","準備",38,2
"423","經驗",25,2
"424","補習",15,2
"425","資工",20,2
"426","資料",68,2
"427","資訊",10,2
"428","資管",10,2
"429","電子",17,2
"430","電機",17,2
"431","實習",14,2
"432","實驗",11,2
"433","甄試",12,2
"434","管所",11,2
"435","網站",10,2
"436","需要",13,2
"437","領域",18,2
"438","審查",10,2
"439","審資",11,2
"440","數學",14,2
"441","樣的",15,2
"442","課程",11,2
"443","請益",105,2
"444","請問",79,2
"445","請教",15,2
"446","學生",11,2
"447","學長",18,2
"448","學校",41,2
"449","機會",20,2
"450","應該",19,2
"451","績單",13,2
"452","薦人",11,2
"453","薦函",18,2
"454","薦信",20,2
"455","謝大",21,2
"456","謝謝",52,2
"457","還是",38,2
"458","雖然",10,2
"459","簡章",19,2
"460","醫工",11,2
"461","證明",11,2
"462","關於",14,2
"463","覺得",17,2
"464","大家好",20,3
"465","不知道",12,3
"466","成績單",12,3
"467","有什麼",10,3
"468","有沒有",17,3
"469","有經驗",10,3
"470","有機會",11,3
"471","所以想",13,3
"472","的研究",14,3
"473","研究所",39,3
"474","研究計",10,3
"475","問一下",14,3
"476","問各位",12,3
"477","推薦人",11,3
"478","推薦函",18,3
"479","推薦信",20,3
"480","教授的",11,3
"481","想請問",40,3
"482","會不會",10,3
"483","準備考",11,3
"484","審資料",11,3
"485","請問一",10,3
"486","請問大",11,3
"487","請問各",10,3
"488","學長姐",13,3
"489","謝大家",18,3
"490","謝謝大",19,3
"491","請問一下",10,4
"492","請問各位",10,4
"493","謝謝大家",17,4
