"","word","sum","wordnum"
"201","順",11,1
"202","黃",12,1
"203","嗎",55,1
"204","想",150,1
"205","意",32,1
"206","感",42,1
"207","新",16,1
"208","會",110,1
"209","業",49,1
"210","準",21,1
"211","當",21,1
"212","經",48,1
"213","補",23,1
"214","裡",13,1
"215","解",21,1
"216","詢",19,1
"217","試",47,1
"218","話",17,1
"219","該",22,1
"220","資",70,1
"221","路",14,1
"222","較",45,1
"223","過",51,1
"224","道",48,1
"225","電",56,1
"226","實",47,1
"227","對",32,1
"228","榜",15,1
"229","滿",17,1
"230","甄",22,1
"231","碩",24,1
"232","算",11,1
"233","網",27,1
"234","與",34,1
"235","認",15,1
"236","說",46,1
"237","需",13,1
"238","領",14,1
"239","麼",28,1
"240","數",11,1
"241","標",12,1
"242","樣",21,1
"243","確",18,1
"244","課",16,1
"245","請",213,1
"246","論",21,1
"247","趣",16,1
"248","輩",19,1
"249","魯",10,1
"250","學",209,1
"251","導",25,1
"252","擇",26,1
"253","機",78,1
"254","歷",12,1
"255","興",26,1
"256","選",35,1
"257","錄",29,1
"258","幫",26,1
"259","應",23,1
"260","績",10,1
"261","薦",30,1
"262","謝",124,1
"263","還",66,1
"264","點",39,1
"265","職",27,1
"266","醫",11,1
"267","題",49,1
"268","額",14,1
"269","藥",28,1
"270","識",10,1
"271","邊",15,1
"272","關",46,1
"273","願",11,1
"274","類",13,1
"275","覺",16,1
"276","議",18,1
"277","聽",17,1
"278","讀",31,1
"279","驗",43,1
"280","一下",37,2
"281","一個",20,2
"282","了解",10,2
"283","上的",29,2
"284","也可",11,2
"285","大大",46,2
"286","大的",15,2
"287","大資",16,2
"288","大電",16,2
"289","大學",18,2
"290","小弟",46,2
"291","小妹",13,2
"292","工作",25,2
"293","已經",13,2
"294","不太",10,2
"295","不知",28,2
"296","不會",13,2
"297","中山",16,2
"298","中央",16,2
"299","中興",10,2
"300","什麼",15,2
"301","今年",42,2
"302","分享",10,2
"303","方面",11,2
"304","比較",38,2
"305","主要",10,2
"306","以下",10,2
"307","出來",10,2
"308","北科",31,2
"309","可能",15,2
"310","台大",40,2
"311","未來",12,2
"312","正取",20,2
"313","生化",10,2
"314","生科",11,2
"315","目前",46,2
"316","交大",25,2
"317","光電",13,2
"318","同學",16,2
"319","因為",25,2
"320","在職",15,2
"321","好像",15,2
"322","年有",10,2
"323","年考",11,2
"324","成大",50,2
"325","成績",10,2
"326","有什",10,2
"327","有沒",25,2
"328","有幸",28,2
"329","有推",12,2
"330","有機",12,2
"331","有興",12,2
"332","有點",13,2
"333","老師",63,2
"334","考上",17,2
"335","考試",13,2
"336","位大",21,2
"337","位學",11,2
"338","希望",44,2
"339","弟今",12,2
"340","我的",14,2
"341","找教",28,2
"342","沒有",55,2
"343","究所",34,2
"344","兩間",10,2
"345","取生",18,2
"346","所的",12,2
"347","放棄",19,2
"348","朋友",18,2
"349","東西",10,2
"350","板上",15,2
"351","果有",11,2
"352","版上",20,2
"353","的人",11,2
"354","的大",16,2
"355","的老",13,2
"356","的是",14,2
"357","的教",24,2
"358","的備",11,2
"359","的嗎",11,2
"360","的話",10,2
"361","的學",25,2
"362","的機",10,2
"363","知道",45,2
"364","長姐",15,2
"365","非常",15,2
"366","前面",10,2
"367","前輩",17,2
"368","建議",17,2
"369","很多",11,2
"370","指導",17,2
"371","政大",16,2
"372","是否",26,2
"373","相關",26,2
"374","研究",57,2
"375","科管",10,2
"376","面的",13,2
"377","風氣",11,2
"378","家好",19,2
"379","師大",19,2
"380","時間",13,2
"381","真的",22,2
"382","問一",16,2
"383","問各",13,2
"384","問有",12,2
"385","問題",23,2
"386","專班",12,2
"387","授的",18,2
"388","推薦",30,2
"389","教授",168,2
"390","清大",21,2
"391","現在",14,2
"392","理所",12,2
"393","畢業",31,2
"394","細菌",11,2
"395","這兩",14,2
"396","這樣",12,2
"397","備上",17,2
"398","備取",71,2
"399","報到",22,2
"400","發現",11,2
"401","陽明",17,2
"402","想問",15,2
"403","想請",50,2
"404","意見",14,2
"405","感謝",25,2
"406","準備",12,2
"407","經驗",16,2
"408","詢問",14,2
"409","資工",24,2
"410","資訊",11,2
"411","資管",13,2
"412","電機",21,2
"413","實驗",25,2
"414","對於",10,2
"415","甄試",12,2
"416","碩士",13,2
"417","管理",12,2
"418","需要",13,2
"419","領域",14,2
"420","請益",106,2
"421","請問",75,2
"422","請教",12,2
"423","論文",14,2
"424","學生",23,2
"425","學長",28,2
"426","學校",34,2
"427","機械",17,2
"428","機會",21,2
"429","興趣",16,2
"430","選擇",19,2
"431","錄取",28,2
"432","應該",13,2
"433","薦的",17,2
"434","謝大",19,2
"435","謝各",14,2
"436","謝謝",48,2
"437","還有",21,2
"438","還是",18,2
"439","職專",12,2
"440","藥理",18,2
"441","關於",10,2
"442","覺得",10,2
"443","驗室",20,2
"444","大家好",19,3
"445","大資工",11,3
"446","大電機",14,3
"447","小弟今",11,3
"448","不知道",22,3
"449","今年有",10,3
"450","各位大",21,3
"451","在職專",12,3
"452","如果有",11,3
"453","有什麼",10,3
"454","有沒有",24,3
"455","有推薦",10,3
"456","有機會",12,3
"457","有興趣",12,3
"458","位大大",17,3
"459","弟今年",12,3
"460","找教授",28,3
"461","的大大",13,3
"462","的老師",13,3
"463","的教授",24,3
"464","的備取",11,3
"465","的學長",10,3
"466","研究所",34,3
"467","問一下",15,3
"468","問各位",13,3
"469","推薦的",17,3
"470","教授的",18,3
"471","備取生",18,3
"472","想請問",39,3
"473","想請教",11,3
"474","實驗室",20,3
"475","請問有",11,3
"476","學長姐",15,3
"477","謝大家",19,3
"478","謝各位",14,3
"479","謝謝大",16,3
"480","謝謝各",11,3
"481","職專班",12,3
"482","小弟今年",11,4
"483","各位大大",17,4
"484","在職專班",12,4
"485","謝謝大家",16,4
"486","謝謝各位",11,4
