"","word","sum","wordnum"
"131","合",175,1
"132","名",190,1
"133","回",342,1
"134","字",161,1
"135","存",18,1
"136","宇",15,1
"137","安",75,1
"138","年",740,1
"139","式",269,1
"140","忙",37,1
"141","成",749,1
"142","托",11,1
"143","扣",17,1
"144","收",74,1
"145","早",110,1
"146","曲",15,1
"147","次",359,1
"148","死",31,1
"149","灰",10,1
"150","百",23,1
"151","竹",17,1
"152","老",933,1
"153","考",2852,1
"154","色",46,1
"155","行",150,1
"156","西",183,1
"157","串",10,1
"158","估",25,1
"159","伴",24,1
"160","伸",12,1
"161","似",53,1
"162","位",249,1
"163","低",107,1
"164","住",38,1
"165","佔",19,1
"166","佛",21,1
"167","作",421,1
"168","克",24,1
"169","免",31,1
"170","兵",26,1
"171","冷",23,1
"172","判",23,1
"173","別",219,1
"174","利",104,1
"175","刪",10,1
"176","助",238,1
"177","努",65,1
"178","君",11,1
"179","否",60,1
"180","含",44,1
"181","吳",18,1
"182","吸",28,1
"183","呈",19,1
"184","告",76,1
"185","困",21,1
"186","均",44,1
"187","坐",21,1
"188","完",679,1
"189","宏",17,1
"190","尾",24,1
"191","局",11,1
"192","希",111,1
"193","床",53,1
"194","序",57,1
"195","弄",42,1
"196","弟",72,1
"197","形",44,1
"198","役",20,1
"199","忍",11,1
"200","志",57,1
"201","忘",83,1
"202","快",144,1
"203","批",18,1
"204","找",212,1
"205","技",100,1
"206","抄",57,1
"207","抓",34,1
"208","投",55,1
"209","抖",10,1
"210","折",12,1
"211","改",77,1
"212","更",170,1
"213","李",42,1
"214","材",64,1
"215","束",67,1
"216","步",94,1
"217","求",73,1
"218","決",169,1
"219","沒",1044,1
"220","狂",33,1
"221","男",29,1
"222","私",18,1
"223","究",363,1
"224","系",403,1
"225","育",16,1
"226","良",22,1
"227","見",94,1
"228","角",14,1
"229","言",142,1
"230","走",97,1
"231","足",71,1
"232","身",124,1
"233","車",40,1
"234","辛",31,1
"235","並",200,1
"236","乖",15,1
"237","事",275,1
"238","享",103,1
"239","佳",15,1
"240","來",1260,1
"241","例",136,1
"242","供",64,1
"243","兒",12,1
"244","兩",414,1
"245","具",30,1
"246","典",53,1
"247","函",15,1
"248","初",157,1
"249","制",51,1
"250","刷",16,1
"251","刺",42,1
"252","刻",36,1
"253","協",18,1
"254","卷",74,1
"255","取",441,1
"256","受",74,1
"257","周",47,1
"258","命",25,1
"259","咖",14,1
"260","固",25,1
"261","夜",16,1
"262","奇",23,1
"263","妳",17,1
"264","妹",56,1
"265","姊",27,1
"266","始",499,1
"267","姐",45,1
"268","季",26,1
"269","孤",10,1
"270","宗",16,1
"271","官",23,1
"272","定",589,1
"273","居",18,1
"274","屆",64,1
"275","幸",71,1
"276","底",120,1
"277","店",13,1
"278","府",26,1
"279","延",28,1
"280","念",608,1
"281","怕",36,1
"282","性",167,1
"283","怪",13,1
"284","房",11,1
"285","承",20,1
"286","抱",35,1
"287","抽",48,1
"288","拉",67,1
"289","拍",13,1
"290","拖",11,1
"291","拚",18,1
"292","招",28,1
"293","放",281,1
"294","於",403,1
"295","昇",14,1
"296","昌",22,1
"297","明",181,1
"298","易",102,1
"299","朋",120,1
"300","服",72,1
"301","東",189,1
"302","板",41,1
"303","析",93,1
"304","林",84,1
"305","果",413,1
"306","氛",12,1
"307","油",14,1
"308","治",52,1
"309","況",76,1
"310","法",945,1
"311","波",40,1
"312","注",59,1
"313","爬",20,1
"314","爭",38,1
"315","爸",14,1
"316","版",211,1
"317","物",151,1
"318","狀",66,1
"319","玩",38,1
"320","盲",10,1
"321","直",274,1
"322","知",315,1
"323","社",150,1
"324","空",81,1
"325","肯",10,1
"326","花",127,1
"327","表",117,1
"328","迎",31,1
"329","近",162,1
"330","邱",10,1
"331","金",144,1
"332","長",247,1
"333","門",154,1
"334","附",35,1
"335","青",11,1
"336","非",246,1
"337","便",85,1
"338","係",66,1
"339","促",10,1
"340","保",94,1
"341","信",170,1
"342","則",126,1
"343","前",681,1
"344","勇",14,1
"345","南",34,1
"346","卻",46,1
"347","厚",13,1
"348","品",72,1
"349","型",134,1
"350","客",11,1
"351","室",57,1
"352","封",12,1
"353","度",308,1
"354","建",285,1
"355","律",111,1
"356","後",1403,1
"357","思",114,1
"358","拜",56,1
"359","括",15,1
"360","拼",12,1
"361","持",106,1
"362","指",50,1
"363","挑",56,1
"364","政",359,1
"365","施",12,1
"366","星",32,1
"367","春",22,1
"368","架",41,1
"369","查",79,1
"370","段",239,1
"371","洗",12,1
"372","洪",43,1
"373","洲",13,1
"374","活",101,1
"375","派",36,1
"376","流",94,1
"377","炸",11,1
"378","為",1077,1
"379","甚",124,1
"380","界",36,1
"381","皆",17,1
"382","皇",10,1
"383","相",299,1
"384","省",25,1
"385","研",629,1
"386","秋",13,1
"387","科",768,1
"388","秒",31,1
"389","突",35,1
"390","紀",18,1
"391","約",146,1
"392","紅",16,1
"393","美",45,1
"394","耍",19,1
"395","耐",14,1
"396","背",269,1
"397","苦",64,1
"398","英",428,1
"399","訂",29,1
"400","計",714,1
"401","負",19,1
"402","軍",10,1
"403","迫",21,1
"404","述",84,1
"405","重",639,1
"406","限",42,1
"407","面",743,1
"408","音",33,1
"409","頁",39,1
"410","風",63,1
"411","首",37,1
"412","香",10,1
"413","修",198,1
"414","個",1370,1
"415","倍",15,1
"416","們",354,1
"417","倒",34,1
"418","候",321,1
"419","值",68,1
"420","剛",91,1
"421","原",189,1
"422","員",25,1
"423","哥",14,1
"424","哭",18,1
"425","哲",25,1
"426","套",25,1
"427","孫",14,1
"428","害",28,1
"429","家",399,1
"430","容",273,1
"431","展",70,1
"432","島",10,1
"433","差",177,1
"434","師",984,1
"435","庫",141,1
"436","庭",10,1
"437","弱",18,1
"438","息",50,1
"439","悔",11,1
"440","挈",10,1
"441","挫",11,1
"442","效",89,1
"443","料",152,1
"444","旁",32,1
"445","時",1725,1
"446","書",989,1
"447","校",380,1
"448","核",24,1
"449","根",49,1
"450","格",78,1
"451","案",138,1
"452","桌",15,1
"453","殊",14,1
"454","氣",61,1
"455","泰",10,1
"456","浪",18,1
"457","海",34,1
"458","消",23,1
"459","烈",20,1
"460","特",168,1
"461","班",372,1
"462","留",46,1
"463","病",30,1
"464","症",12,1
"465","益",60,1
"466","真",553,1
"467","矩",13,1
"468","砲",12,1
"469","破",23,1
"470","祝",29,1
"471","神",59,1
"472","秘",13,1
"473","站",52,1
"474","笑",52,1
"475","粉",15,1
"476","紓",11,1
"477","純",19,1
"478","紙",46,1
"479","級",58,1
"480","素",12,1
"481","索",14,1
"482","缺",43,1
"483","脆",10,1
"484","脈",15,1
"485","般",34,1
"486","訊",61,1
"487","討",130,1
"488","訓",41,1
"489","記",432,1
"490","財",266,1
"491","貢",10,1
"492","迴",13,1
"493","迷",14,1
"494","追",31,1
"495","退",24,1
"496","送",25,1
"497","配",121,1
"498","針",55,1
"499","院",49,1
"500","陣",25,1
"501","馬",49,1
"502","高",281,1
"503","乾",10,1
"504","假",206,1
"505","偉",11,1
"506","偏",59,1
"507","做",508,1
"508","停",20,1
"509","健",11,1
"510","偶",35,1
"511","偷",23,1
"512","動",304,1
"513","務",92,1
"514","區",27,1
"515","參",215,1
"516","唯",24,1
"517","唸",115,1
"518","啃",13,1
"519","商",155,1
"520","問",747,1
"521","啟",21,1
"522","啡",10,1
"523","國",318,1
"524","域",82,1
"525","執",17,1
"526","培",30,1
"527","基",358,1
"528","堂",52,1
"529","堅",39,1
"530","堆",27,1
"531","夠",161,1
"532","寄",18,1
"533","密",10,1
"534","將",81,1
"535","專",203,1
"536","崩",32,1
"537","帶",118,1
"538","常",475,1
"539","康",10,1
"540","張",233,1
"541","強",149,1
"542","彩",13,1
"543","從",243,1
"544","悉",46,1
"545","情",170,1
"546","惜",16,1
"547","授",394,1
"548","掉",90,1
"549","排",161,1
"550","掛",11,1
"551","採",13,1
"552","接",218,1
"553","控",47,1
"554","推",304,1
"555","敗",16,1
"556","敘",14,1
"557","教",625,1
"558","族",20,1
"559","晚",97,1
"560","條",109,1
"561","械",23,1
"562","棄",78,1
"563","殺",11,1
"564","涯",24,1
"565","涵",10,1
"566","深",96,1
"567","混",29,1
"568","淺",11,1
"569","清",342,1
"570","爽",10,1
"571","猛",12,1
"572","猜",31,1
"573","率",117,1
"574","現",351,1
"575","球",11,1
"576","理",624,1
"577","產",52,1
"578","畢",146,1
"579","略",64,1
"580","異",45,1
"581","眼",38,1
"582","眾",15,1
"583","移",10,1
"584","竟",69,1
"585","章",374,1
"586","累",62,1
"587","細",102,1
"588","紹",102,1
"589","終",30,1
"590","組",280,1
"591","統",484,1
"592","習",812,1
"593","聊",71,1
"594","脫",16,1
"595","莉",19,1
"596","莫",12,1
"597","處",78,1
"598","蛇",28,1
"599","術",91,1
"600","袋",16,1
"601","規",79,1
"602","訟",12,1
"603","訣",13,1
"604","設",122,1
"605","許",125,1
"606","貨",12,1
"607","貫",15,1
"608","責",16,1
"609","軟",25,1
"610","透",19,1
"611","逐",10,1
"612","途",11,1
"613","這",1480,1
"614","通",166,1
"615","速",87,1
"616","造",23,1
"617","連",66,1
"618","部",464,1
"619","郭",12,1
"620","野",18,1
"621","閉",11,1
"622","陪",25,1
"623","陳",68,1
"624","陸",13,1
"625","備",975,1
"626","剩",53,1
"627","創",37,1
"628","勝",31,1
"629","勞",67,1
"630","博",12,1
"631","善",29,1
"632","喔",19,1
"633","喜",88,1
"634","喪",10,1
"635","單",290,1
"636","喻",25,1
"637","圍",57,1
"638","報",301,1
"639","場",157,1
"640","富",20,1
"641","寒",18,1
"642","尋",25,1
"643","幅",18,1
"644","幾",330,1
"645","復",11,1
"646","循",14,1
"647","惑",14,1
"648","掌",57,1
"649","提",245,1
"650","換",72,1
"651","握",88,1
"652","揮",20,1
"653","敢",22,1
"654","散",25,1
"655","斯",17,1
"656","普",55,1
"657","景",118,1
"658","智",53,1
"659","暑",165,1
"660","期",346,1
"661","棒",16,1
"662","減",18,1
"663","測",66,1
"664","湊",10,1
"665","無",187,1
"666","焦",25,1
"667","然",587,1
"668","猶",10,1
"669","畫",145,1
"670","痛",41,1
"671","發",319,1
"672","短",44,1
"673","硬",27,1
"674","程",519,1
"675","稍",34,1
"676","筆",362,1
"677","答",359,1
"678","策",67,1
"679","結",350,1
"680","絕",62,1
"681","絡",20,1
"682","給",264,1
"683","翔",75,1
"684","華",54,1
"685","著",328,1
"686","虛",16,1
"687","視",57,1
"688","訴",55,1
"689","註",13,1
"690","評",42,1
"691","詞",64,1
"692","象",64,1
"693","貴",26,1
"694","買",77,1
"695","費",62,1
"696","貼",17,1
"697","貿",34,1
"698","超",128,1
"699","越",52,1
"700","跑",77,1
"701","週",40,1
"702","進",358,1
"703","逸",12,1
"704","量",211,1
"705","開",673,1
"706","閒",23,1
"707","間",804,1
"708","陽",19,1
"709","隆",15,1
"710","隊",18,1
"711","階",126,1
"712","雄",24,1
"713","集",88,1
"714","雲",29,1
"715","項",54,1
"716","順",114,1
"717","須",44,1
"718","飯",27,1
"719","黃",43,1
"720","黑",22,1
"721","亂",51,1
"722","傳",86,1
"723","債",20,1
"724","傻",31,1
"725","僅",36,1
"726","勢",55,1
"727","嗎",70,1
"728","嗚",19,1
"729","園",11,1
"730","塊",24,1
"731","塔",10,1
"732","媽",19,1
"733","幹",44,1
"734","微",149,1
"735","想",746,1
"736","意",223,1
"737","愛",66,1
"738","感",383,1
"739","慌",22,1
"740","搜",10,1
"741","搞",47,1
"742","搭",56,1
"743","搶",10,1
"744","新",165,1
"745","會",1662,1
"746","楊",31,1
"747","楚",110,1
"748","業",291,1
"749","極",42,1
"750","概",380,1
"751","源",59,1
"752","準",762,1
"753","溝",22,1
"754","溫",11,1
"755","滑",21,1
"756","煩",20,1
"757","當",472,1
"758","碎",15,1
"759","碰",39,1
"760","節",178,1
"761","經",750,1
"762","置",13,1
"763","群",31,1
"764","義",173,1
"765","聖",16,1
"766","腦",60,1
"767","腳",23,1
"768","萬",46,1
"769","落",80,1
"770","葉",31,1
"771","號",45,1
"772","裕",11,1
"773","補",428,1
"774","裝",11,1
"775","裡",217,1
"776","解",509,1
"777","詢",33,1
"778","試",1280,1
"779","詩",11,1
"780","話",239,1
"781","該",203,1
"782","詳",63,1
"783","誇",10,1
"784","誠",18,1
"785","資",383,1
"786","跨",55,1
"787","路",231,1
"788","跳",47,1
"789","較",429,1
"790","載",12,1
"791","農",15,1
"792","逼",20,1
"793","遇",71,1
"794","遊",10,1
"795","運",145,1
"796","遍",200,1
"797","過",969,1
"798","道",238,1
"799","達",68,1
"800","酬",11,1
"801","隔",37,1
"802","零",25,1
"803","電",434,1
"804","預",60,1
"805","鼓",23,1
"806","劃",70,1
"807","厭",11,1
"808","圖",130,1
"809","團",58,1
"810","境",20,1
"811","夢",25,1
"812","夥",12,1
"813","察",20,1
"814","寡",11,1
"815","實",549,1
"816","對",642,1
"817","徹",20,1
"818","態",91,1
"819","慘",29,1
"820","慢",86,1
"821","慣",69,1
"822","摘",60,1
"823","摸",16,1
"824","榜",167,1
"825","榮",11,1
"826","構",70,1
"827","歉",12,1
"828","滿",135,1
"829","演",53,1
"830","漫",14,1
"831","漸",29,1
"832","爾",40,1
"833","甄",107,1
"834","疑",22,1
"835","瘋",21,1
"836","盡",111,1
"837","睡",46,1
"838","碩",53,1
"839","磁",30,1
"840","福",37,1
"841","種",164,1
"842","稱",12,1
"843","端",30,1
"844","算",413,1
"845","精",68,1
"846","綜",16,1
"847","維",36,1
"848","綱",50,1
"849","網",109,1
"850","緊",82,1
"851","緒",23,1
"852","聞",26,1
"853","臺",25,1
"854","與",321,1
"855","蓁",11,1
"856","製",16,1
"857","誌",34,1
"858","認",323,1
"859","語",152,1
"860","誤",53,1
"861","誦",13,1
"862","說",594,1
"863","趕",44,1
"864","輔",42,1
"865","輕",63,1
"866","遠",38,1
"867","際",62,1
"868","障",28,1
"869","需",141,1
"870","頗",15,1
"871","領",97,1
"872","麼",612,1
"873","價",30,1
"874","劇",25,1
"875","劉",35,1
"876","厲",16,1
"877","嘴",12,1
"878","增",40,1
"879","審",171,1
"880","寫",909,1
"881","層",17,1
"882","履",23,1
"883","廢",47,1
"884","廣",35,1
"885","彈",15,1
"886","影",96,1
"887","徵",10,1
"888","德",41,1
"889","慧",14,1
"890","慮",41,1
"891","慶",20,1
"892","撐",26,1
"893","撞",10,1
"894","播",11,1
"895","數",543,1
"896","暫",11,1
"897","樂",33,1
"898","樓",11,1
"899","標",127,1
"900","模",81,1
"901","樣",367,1
"902","歐",22,1
"903","毅",12,1
"904","潮",10,1
"905","潰",30,1
"906","熟",223,1
"907","熬",16,1
"908","熱",68,1
"909","獎",12,1
"910","盤",17,1
"911","確",128,1
"912","範",71,1
"913","篇",143,1
"914","線",128,1
"915","緣",24,1
"916","編",29,1
"917","緩",11,1
"918","練",265,1
"919","蔡",16,1
"920","衝",69,1
"921","複",299,1
"922","誰",29,1
"923","課",708,1
"924","調",57,1
"925","談",35,1
"926","請",153,1
"927","諒",26,1
"928","論",488,1
"929","質",49,1
"930","趣",89,1
"931","踏",12,1
"932","輩",29,1
"933","輪",41,1
"934","適",95,1
"935","銷",11,1
"936","閱",122,1
"937","養",40,1
"938","餘",30,1
"939","魯",38,1
"940","器",29,1
"941","壁",11,1
"942","學",2110,1
"943","導",134,1
"944","憑",10,1
"945","憲",30,1
"946","憶",34,1
"947","戰",115,1
"948","擇",141,1
"949","操",21,1
"950","擔",48,1
"951","據",32,1
"952","整",320,1
"953","樹",10,1
"954","機",411,1
"955","歷",165,1
"956","激",26,1
"957","獨",21,1
"958","盧",11,1
"959","磨",10,1
"960","積",125,1
"961","興",108,1
"962","融",33,1
"963","衡",30,1
"964","親",37,1
"965","諮",28,1
"966","賴",13,1
"967","輯",43,1
"968","輸",29,1
"969","辦",73,1
"970","辨",10,1
"971","選",272,1
"972","遺",11,1
"973","醒",22,1
"974","錄",113,1
"975","錢",34,1
"976","錯",163,1
"977","隨",42,1
"978","險",52,1
"979","靜",37,1
"980","頭",129,1
"981","餐",14,1
"982","館",58,1
"983","默",30,1
"984","優",61,1
"985","勵",38,1
"986","嚇",15,1
"987","壓",72,1
"988","幫",266,1
"989","懂",182,1
"990","應",333,1
"991","戲",13,1
"992","擬",57,1
"993","檔",14,1
"994","檢",79,1
"995","濟",268,1
"996","營",35,1
"997","獲",23,1
"998","環",37,1
"999","療",30,1
"1000","瞭",12,1
"1001","糟",11,1
"1002","總",320,1
"1003","績",260,1
"1004","繁",11,1
"1005","聯",62,1
"1006","聲",27,1
"1007","臉",31,1
"1008","臨",62,1
"1009","舉",30,1
"1010","艱",10,1
"1011","薄",13,1
"1012","薛",10,1
"1013","薦",69,1
"1014","虧",11,1
"1015","講",299,1
"1016","謝",365,1
"1017","賺",15,1
"1018","賽",28,1
"1019","趨",17,1
"1020","避",18,1
"1021","還",732,1
"1022","鍵",37,1
"1023","雖",180,1
"1024","顆",10,1
"1025","點",661,1
"1026","擺",14,1
"1027","擾",13,1
"1028","斷",49,1
"1029","檻",56,1
"1030","歸",24,1
"1031","瀏",13,1
"1032","礎",97,1
"1033","禮",56,1
"1034","簡",131,1
"1035","織",10,1
"1036","翻",176,1
"1037","職",65,1
"1038","藉",22,1
"1039","覆",15,1
"1040","豐",10,1
"1041","轉",92,1
"1042","醫",79,1
"1043","雙",16,1
"1044","雜",55,1
"1045","離",57,1
"1046","題",2330,1
"1047","額",25,1
"1048","顏",11,1
"1049","鬆",78,1
"1050","壞",16,1
"1051","懶",18,1
"1052","懷",17,1
"1053","爆",28,1
"1054","礙",25,1
"1055","穩",45,1
"1056","穫",16,1
"1057","繳",11,1
"1058","藝",52,1
"1059","證",76,1
"1060","識",109,1
"1061","辭",14,1
"1062","邊",213,1
"1063","關",553,1
"1064","難",222,1
"1065","願",54,1
"1066","類",269,1
"1067","騙",12,1
"1068","嚴",11,1
"1069","寶",19,1
"1070","獻",24,1
"1071","競",34,1
"1072","籍",33,1
"1073","繼",67,1
"1074","覺",518,1
"1075","觸",19,1
"1076","譯",84,1
"1077","議",289,1
"1078","釋",87,1
"1079","鐘",171,1
"1080","闡",11,1
"1081","饋",20,1
"1082","屬",27,1
"1083","爛",46,1
"1084","續",105,1
"1085","覽",21,1
"1086","護",32,1
"1087","響",45,1
"1088","顧",31,1
"1089","魔",14,1
"1090","囉",21,1
"1091","權",80,1
"1092","歡",101,1
"1093","聽",310,1
"1094","讀",907,1
"1095","鑑",16,1
"1096","變",154,1
"1097","邏",43,1
"1098","顯",36,1
"1099","驗",171,1
"1100","驚",14,1
"1101","體",217,1
"1102","讓",265,1
"1103","靈",15,1
"1104","驟",13,1
"1105","廳",10,1
"1106","灣",76,1
"1107","蠻",89,1
"1108","觀",219,1
"1109","ＤＤ",10,2
"1110","一下",172,2
"1111","一大",31,2
"1112","一分",17,2
"1113","一天",79,2
"1114","一方",19,2
"1115","一月",34,2
"1116","一半",26,2
"1117","一句",23,2
"1118","一本",63,2
"1119","一份",23,2
"1120","一年",42,2
"1121","一次",152,2
"1122","一位",45,2
"1123","一志",15,2
"1124","一步",20,2
"1125","一來",11,2
"1126","一兩",22,2
"1127","一到",10,2
"1128","一周",10,2
"1129","一定",243,2
"1130","一的",11,2
"1131","一直",124,2
"1132","一段",28,2
"1133","一看",10,2
"1134","一科",47,2
"1135","一個",332,2
"1136","一起",94,2
"1137","一堂",13,2
"1138","一堆",19,2
"1139","一張",22,2
"1140","一條",10,2
"1141","一章",20,2
"1142","一部",12,2
"1143","一週",18,2
"1144","一開",79,2
"1145","一間",15,2
"1146","一階",35,2
"1147","一群",13,2
"1148","一路",31,2
"1149","一遍",113,2
"1150","一種",15,2
"1151","一樣",149,2
"1152","一篇",36,2
"1153","一輪",21,2
"1154","一整",22,2
"1155","一點",117,2
"1156","一題",73,2
"1157","一邊",17,2
"1158","一關",47,2
"1159","乙組",26,2
"1160","七月",14,2
"1161","九月",29,2
"1162","了一",128,2
"1163","了三",11,2
"1164","了大",11,2
"1165","了不",19,2
"1166","了什",12,2
"1167","了台",13,2
"1168","了四",11,2
"1169","了考",15,2
"1170","了自",11,2
"1171","了我",23,2
"1172","了兩",21,2
"1173","了很",35,2
"1174","了許",10,2
"1175","了這",18,2
"1176","了就",15,2
"1177","了幾",14,2
"1178","了解",98,2
"1179","二十",10,2
"1180","二月",25,2
"1181","二次",21,2
"1182","二階",21,2
"1183","二遍",14,2
"1184","二關",25,2
"1185","人一",26,2
"1186","人也",13,2
"1187","人可",13,2
"1188","人生",33,2
"1189","人在",15,2
"1190","人有",11,2
"1191","人來",13,2
"1192","人的",76,2
"1193","人很",11,2
"1194","人是",24,2
"1195","人背",16,2
"1196","人都",43,2
"1197","人會",13,2
"1198","人資",15,2
"1199","人認",10,2
"1200","人類",159,2
"1201","人覺",24,2
"1202","入門",13,2
"1203","入學",17,2
"1204","力不",10,2
"1205","力系",31,2
"1206","力的",21,2
"1207","力組",25,2
"1208","力電",22,2
"1209","力學",49,2
"1210","十一",20,2
"1211","十二",24,2
"1212","十分",18,2
"1213","十月",20,2
"1214","十年",11,2
"1215","又不",14,2
"1216","三上",16,2
"1217","三下",20,2
"1218","三大",13,2
"1219","三天",13,2
"1220","三年",23,2
"1221","三次",17,2
"1222","三位",16,2
"1223","三科",32,2
"1224","三個",35,2
"1225","三遍",18,2
"1226","三關",26,2
"1227","上一",19,2
"1228","上了",39,2
"1229","上也",15,2
"1230","上大",18,2
"1231","上不",10,2
"1232","上台",17,2
"1233","上成",11,2
"1234","上有",29,2
"1235","上老",14,2
"1236","上考",15,2
"1237","上完",35,2
"1238","上我",32,2
"1239","上沒",11,2
"1240","上來",10,2
"1241","上到",19,2
"1242","上的",123,2
"1243","上很",10,2
"1244","上是",21,2
"1245","上看",11,2
"1246","上研",11,2
"1247","上述",13,2
"1248","上面",36,2
"1249","上都",13,2
"1250","上就",24,2
"1251","上過",24,2
"1252","上榜",56,2
"1253","上網",15,2
"1254","上課",175,2
"1255","上學",13,2
"1256","下一",18,2
"1257","下午",12,2
"1258","下心",14,2
"1259","下手",16,2
"1260","下去",53,2
"1261","下次",10,2
"1262","下自",10,2
"1263","下我",15,2
"1264","下來",88,2
"1265","下定",20,2
"1266","下的",40,2
"1267","下是",15,2
"1268","下就",14,2
"1269","久了",11,2
"1270","也一",10,2
"1271","也不",113,2
"1272","也比",25,2
"1273","也只",18,2
"1274","也可",59,2
"1275","也因",15,2
"1276","也在",13,2
"1277","也有",72,2
"1278","也沒",56,2
"1279","也很",32,2
"1280","也是",175,2
"1281","也要",31,2
"1282","也能",24,2
"1283","也許",18,2
"1284","也都",28,2
"1285","也就",21,2
"1286","也會",53,2
"1287","也算",24,2
"1288","千萬",25,2
"1289","口試",216,2
"1290","口說",10,2
"1291","口譯",10,2
"1292","土木",16,2
"1293","大一",46,2
"1294","大二",47,2
"1295","大人",22,2
"1296","大三",58,2
"1297","大口",10,2
"1298","大大",23,2
"1299","大工",16,2
"1300","大今",10,2
"1301","大化",14,2
"1302","大四",55,2
"1303","大生",14,2
"1304","大企",14,2
"1305","大多",27,2
"1306","大有",16,2
"1307","大考",30,2
"1308","大法",19,2
"1309","大的",131,2
"1310","大金",10,2
"1311","大是",10,2
"1312","大科",41,2
"1313","大約",46,2
"1314","大致",37,2
"1315","大計",12,2
"1316","大面",15,2
"1317","大財",64,2
"1318","大商",31,2
"1319","大國",56,2
"1320","大部",37,2
"1321","大都",10,2
"1322","大就",15,2
"1323","大量",16,2
"1324","大概",233,2
"1325","大經",29,2
"1326","大資",27,2
"1327","大電",43,2
"1328","大碩",12,2
"1329","大綱",13,2
"1330","大學",175,2
"1331","大應",11,2
"1332","大醫",12,2
"1333","女友",11,2
"1334","女朋",10,2
"1335","子的",13,2
"1336","子學",17,2
"1337","小心",15,2
"1338","小考",13,2
"1339","小弟",26,2
"1340","小時",76,2
"1341","小蓁",11,2
"1342","山醫",16,2
"1343","川普",10,2
"1344","工工",17,2
"1345","工作",80,2
"1346","工具",11,2
"1347","工所",25,2
"1348","工的",15,2
"1349","工科",17,2
"1350","工程",39,2
"1351","工數",133,2
"1352","己一",21,2
"1353","己也",15,2
"1354","己不",23,2
"1355","己在",21,2
"1356","己有",22,2
"1357","己沒",10,2
"1358","己念",12,2
"1359","己的",218,2
"1360","己是",30,2
"1361","己要",12,2
"1362","己能",12,2
"1363","己想",15,2
"1364","己對",14,2
"1365","己整",12,2
"1366","己覺",13,2
"1367","己讀",16,2
"1368","已經",102,2
"1369","才不",14,2
"1370","才有",12,2
"1371","才知",12,2
"1372","才是",27,2
"1373","才發",12,2
"1374","才開",44,2
"1375","才會",25,2
"1376","不一",42,2
"1377","不了",18,2
"1378","不上",17,2
"1379","不下",23,2
"1380","不大",15,2
"1381","不及",19,2
"1382","不太",84,2
"1383","不少",29,2
"1384","不出",20,2
"1385","不可",30,2
"1386","不用",78,2
"1387","不同",71,2
"1388","不多",81,2
"1389","不好",69,2
"1390","不考",21,2
"1391","不完",24,2
"1392","不足",31,2
"1393","不到",43,2
"1394","不知",96,2
"1395","不建",10,2
"1396","不要",184,2
"1397","不能",44,2
"1398","不高",14,2
"1399","不夠",37,2
"1400","不清",24,2
"1401","不敢",12,2
"1402","不僅",11,2
"1403","不想",18,2
"1404","不會",239,2
"1405","不過",161,2
"1406","不算",18,2
"1407","不認",10,2
