"","word","sum","wordnum"
"143","差",36,1
"144","師",96,1
"145","庫",11,1
"146","料",24,1
"147","時",54,1
"148","書",55,1
"149","校",55,1
"150","班",57,1
"151","益",115,1
"152","真",42,1
"153","訊",22,1
"154","財",16,1
"155","院",11,1
"156","高",22,1
"157","假",17,1
"158","偉",10,1
"159","做",28,1
"160","動",14,1
"161","商",12,1
"162","問",176,1
"163","國",31,1
"164","域",31,1
"165","基",13,1
"166","專",41,1
"167","常",23,1
"168","從",15,1
"169","授",69,1
"170","排",12,1
"171","接",23,1
"172","控",13,1
"173","推",56,1
"174","救",11,1
"175","教",107,1
"176","械",15,1
"177","棄",14,1
"178","清",28,1
"179","率",15,1
"180","現",44,1
"181","理",63,1
"182","畢",48,1
"183","異",11,1
"184","章",12,1
"185","組",72,1
"186","統",96,1
"187","習",48,1
"188","設",13,1
"189","許",13,1
"190","這",91,1
"191","通",23,1
"192","部",25,1
"193","備",146,1
"194","喜",12,1
"195","單",14,1
"196","報",22,1
"197","幾",28,1
"198","提",15,1
"199","換",13,1
"200","暑",20,1
"201","期",22,1
"202","無",13,1
"203","然",31,1
"204","畫",11,1
"205","發",29,1
"206","程",65,1
"207","結",18,1
"208","給",10,1
"209","著",14,1
"210","評",10,1
"211","進",32,1
"212","開",32,1
"213","間",38,1
"214","嗎",72,1
"215","微",21,1
"216","想",180,1
"217","意",34,1
"218","感",66,1
"219","會",160,1
"220","業",87,1
"221","概",20,1
"222","準",63,1
"223","煩",13,1
"224","當",26,1
"225","經",80,1
"226","補",59,1
"227","裡",11,1
"228","解",33,1
"229","試",42,1
"230","話",26,1
"231","該",44,1
"232","資",82,1
"233","跨",13,1
"234","路",30,1
"235","較",66,1
"236","過",75,1
"237","道",50,1
"238","電",91,1
"239","實",55,1
"240","對",47,1
"241","態",20,1
"242","滿",15,1
"243","甄",29,1
"244","碩",31,1
"245","種",11,1
"246","算",32,1
"247","網",14,1
"248","與",33,1
"249","認",21,1
"250","語",11,1
"251","說",64,1
"252","需",30,1
"253","領",30,1
"254","麼",56,1
"255","審",11,1
"256","寫",10,1
"257","慮",18,1
"258","數",52,1
"259","標",14,1
"260","樣",35,1
"261","熱",14,1
"262","確",16,1
"263","線",26,1
"264","課",78,1
"265","請",231,1
"266","論",20,1
"267","趣",15,1
"268","輩",15,1
"269","學",276,1
"270","導",17,1
"271","擇",17,1
"272","機",104,1
"273","歷",12,1
"274","積",11,1
"275","興",27,1
"276","辦",12,1
"277","選",34,1
"278","幫",27,1
"279","應",42,1
"280","濟",13,1
"281","總",11,1
"282","績",14,1
"283","聯",12,1
"284","薦",21,1
"285","謝",165,1
"286","還",114,1
"287","雖",10,1
"288","點",42,1
"289","職",31,1
"290","轉",15,1
"291","題",96,1
"292","繳",20,1
"293","證",13,1
"294","關",49,1
"295","難",14,1
"296","類",22,1
"297","繼",10,1
"298","覺",44,1
"299","議",15,1
"300","續",11,1
"301","歡",13,1
"302","聽",26,1
"303","讀",51,1
"304","變",14,1
"305","驗",32,1
"306","讓",12,1
"307","一下",38,2
"308","了解",11,2
"309","上了",10,2
"310","上的",21,2
"311","上課",17,2
"312","也不",14,2
"313","大一",11,2
"314","大二",12,2
"315","大三",20,2
"316","大大",40,2
"317","大四",13,2
"318","大的",18,2
"319","大概",12,2
"320","大學",41,2
"321","子學",11,2
"322","小弟",66,2
"323","工作",32,2
"324","工程",11,2
"325","工數",10,2
"326","已經",31,2
"327","不太",22,2
"328","不多",11,2
"329","不好",14,2
"330","不知",33,2
"331","不會",26,2
"332","中山",10,2
"333","中央",15,2
"334","中興",12,2
"335","之前",15,2
"336","什麼",32,2
"337","今年",32,2
"338","內容",10,2
"339","分析",15,2
"340","化學",20,2
"341","升大",12,2
"342","方向",17,2
"343","方面",24,2
"344","比較",52,2
"345","主要",13,2
"346","以想",12,2
"347","出路",11,2
"348","北科",19,2
"349","可能",17,2
"350","台大",26,2
"351","台科",10,2
"352","台聯",10,2
"353","未來",21,2
"354","生統",22,2
"355","目前",73,2
"356","目標",10,2
"357","交大",28,2
"358","同學",13,2
"359","因為",60,2
"360","好像",13,2
"361","成大",29,2
"362","成績",14,2
"363","有沒",16,2
"364","有推",10,2
"365","有機",20,2
"366","有點",12,2
"367","老師",69,2
"368","考上",18,2
"369","考研",12,2
"370","考科",12,2
"371","考試",24,2
"372","考慮",16,2
"373","似乎",12,2
"374","位大",16,2
"375","希望",33,2
"376","弟目",10,2
"377","我的",12,2
"378","我是",16,2
"379","找教",10,2
"380","沒有",59,2
"381","究所",51,2
"382","系所",10,2
"383","系統",11,2
"384","固態",17,2
"385","所的",28,2
"386","放棄",13,2
"387","明年",10,2
"388","朋友",25,2
"389","東西",13,2
"390","板上",11,2
"391","版上",16,2
"392","物理",13,2
"393","狀況",15,2
"394","的大",13,2
"395","的研",15,2
"396","的問",10,2
"397","的教",14,2
"398","的意",13,2
"399","的話",20,2
"400","的課",14,2
"401","的學",19,2
"402","知道",45,2
"403","長姊",10,2
"404","長姐",12,2
"405","非常",10,2
"406","前輩",14,2
"407","建議",15,2
"408","很多",25,2
"409","指導",10,2
"410","是不",19,2
"411","是有",11,2
"412","是否",29,2
"413","是我",10,2
"414","相關",26,2
"415","研究",82,2
"416","研所",30,2
"417","科目",18,2
"418","科技",10,2
"419","科系",18,2
"420","英文",16,2
"421","要考",10,2
"422","計畫",11,2
"423","計學",11,2
"424","原本",11,2
"425","家好",23,2
"426","師大",13,2
"427","師的",12,2
"428","庫班",10,2
"429","時候",13,2
"430","時間",20,2
"431","班的",10,2
"432","真的",37,2
"433","財金",14,2
"434","起來",13,2
"435","問一",12,2
"436","問各",16,2
"437","問題",40,2
"438","國立",12,2
"439","專班",11,2
"440","專題",10,2
"441","推甄",23,2
"442","推薦",21,2
"443","教授",61,2
"444","清大",14,2
"445","現在",27,2
"446","畢業",40,2
"447","統研",21,2
"448","統計",35,2
"449","習班",11,2
"450","這兩",12,2
"451","這樣",20,2
"452","部分",17,2
"453","都是",20,2
"454","備上",18,2
"455","備到",11,2
"456","備取",36,2
"457","喜歡",12,2
"458","暑假",11,2
"459","最近",22,2
"460","然後",12,2
"461","發現",12,2
"462","開始",10,2
"463","微積",10,2
"464","想要",18,2
"465","想問",15,2
"466","想請",59,2
"467","意見",15,2
"468","意思",10,2
"469","感謝",43,2
"470","感覺",16,2
"471","會不",15,2
"472","會有",10,2
"473","業證",10,2
"474","準備",60,2
"475","經濟",13,2
"476","補習",28,2
"477","資工",29,2
"478","資料",16,2
"479","資訊",14,2
"480","較好",13,2
"481","電子",21,2
"482","電機",30,2
"483","實驗",23,2
"484","對於",10,2
"485","碩士",12,2
"486","需要",27,2
"487","領域",30,2
"488","線代",12,2
"489","課程",35,2
"490","請益",110,2
"491","請問",77,2
"492","請教",15,2
"493","學生",16,2
"494","學的",14,2
"495","學長",29,2
"496","學校",33,2
"497","學習",10,2
"498","機械",15,2
"499","機率",12,2
"500","機會",22,2
"501","積分",10,2
"502","興趣",15,2
"503","選擇",14,2
"504","應該",27,2
"505","薦的",10,2
"506","謝大",19,2
"507","謝各",16,2
"508","謝謝",61,2
"509","還有",23,2
"510","還沒",14,2
"511","還是",36,2
"512","雖然",10,2
"513","題庫",11,2
"514","繳交",13,2
"515","證書",10,2
"516","關於",12,2
"517","繼續",10,2
"518","覺得",24,2
"519","讀書",12,2
"520","驗室",18,2
"521","大家好",23,3
"522","小弟目",10,3
"523","不知道",24,3
"524","比較好",10,3
"525","各位大",15,3
"526","有沒有",15,3
"527","有機會",13,3
"528","老師的",10,3
"529","位大大",16,3
"530","弟目前",10,3
"531","找教授",10,3
"532","所以想",12,3
"533","的研究",14,3
"534","的教授",13,3
"535","研究所",51,3
"536","問一下",12,3
"537","問各位",16,3
"538","推薦的",10,3
"539","畢業證",10,3
"540","統計學",11,3
"541","微積分",10,3
"542","想請問",48,3
"543","會不會",12,3
"544","業證書",10,3
"545","補習班",11,3
"546","電子學",11,3
"547","實驗室",18,3
"548","請問各",13,3
"549","學長姊",10,3
"550","學長姐",12,3
"551","謝大家",16,3
"552","謝各位",16,3
"553","謝謝大",12,3
"554","謝謝各",10,3
"555","題庫班",10,3
"556","小弟目前",10,4
"557","各位大大",15,4
"558","畢業證書",10,4
"559","請問各位",13,4
"560","謝謝大家",12,4
"561","謝謝各位",10,4
