"","word","sum","wordnum","judge"
"1","小弟目前",10,4,TRUE
"2","各位大大",15,4,TRUE
"3","畢業證書",10,4,TRUE
"4","請問各位",13,4,TRUE
"5","謝謝大家",12,4,TRUE
"6","謝謝各位",10,4,TRUE
"7","大家好",23,3,TRUE
"8","不知道",24,3,TRUE
"9","比較好",10,3,TRUE
"10","有沒有",15,3,TRUE
"11","有機會",13,3,TRUE
"12","老師的",10,3,TRUE
"13","找教授",10,3,TRUE
"14","所以想",12,3,TRUE
"15","的研究",14,3,TRUE
"16","的教授",13,3,TRUE
"17","研究所",51,3,TRUE
"18","問一下",12,3,TRUE
"19","推薦的",10,3,TRUE
"20","統計學",11,3,TRUE
"21","微積分",10,3,TRUE
"22","想請問",48,3,TRUE
"23","會不會",12,3,TRUE
"24","補習班",11,3,TRUE
"25","電子學",11,3,TRUE
"26","實驗室",18,3,TRUE
"27","學長姊",10,3,TRUE
"28","學長姐",12,3,TRUE
"29","題庫班",10,3,TRUE
"30","一下",26,2,TRUE
"31","了解",11,2,TRUE
"32","上了",10,2,TRUE
"33","上的",21,2,TRUE
"34","上課",17,2,TRUE
"35","也不",14,2,TRUE
"36","大一",11,2,TRUE
"37","大二",12,2,TRUE
"38","大三",20,2,TRUE
"39","大大",24,2,TRUE
"40","大四",13,2,TRUE
"41","大的",18,2,TRUE
"42","大概",12,2,TRUE
"43","大學",41,2,TRUE
"44","小弟",56,2,TRUE
"45","工作",32,2,TRUE
"46","工程",11,2,TRUE
"47","工數",10,2,TRUE
"48","已經",31,2,TRUE
"49","不太",22,2,TRUE
"50","不多",11,2,TRUE
"51","不好",14,2,TRUE
"52","不會",14,2,TRUE
"53","中山",10,2,TRUE
"54","中央",15,2,TRUE
"55","中興",12,2,TRUE
"56","之前",15,2,TRUE
"57","什麼",32,2,TRUE
"58","今年",32,2,TRUE
"59","內容",10,2,TRUE
"60","分析",15,2,TRUE
"61","化學",20,2,TRUE
"62","升大",12,2,TRUE
"63","方向",17,2,TRUE
"64","方面",24,2,TRUE
"65","比較",42,2,TRUE
"66","主要",13,2,TRUE
"67","出路",11,2,TRUE
"68","北科",19,2,TRUE
"69","可能",17,2,TRUE
"70","台大",26,2,TRUE
"71","台科",10,2,TRUE
"72","台聯",10,2,TRUE
"73","未來",21,2,TRUE
"74","生統",22,2,TRUE
"75","目前",63,2,TRUE
"76","目標",10,2,TRUE
"77","交大",28,2,TRUE
"78","同學",13,2,TRUE
"79","因為",60,2,TRUE
"80","好像",13,2,TRUE
"81","成大",29,2,TRUE
"82","成績",14,2,TRUE
"83","有推",10,2,TRUE
"84","有點",12,2,TRUE
"85","老師",59,2,TRUE
"86","考上",18,2,TRUE
"87","考研",12,2,TRUE
"88","考科",12,2,TRUE
"89","考試",24,2,TRUE
