"","word","weight1","weight2","weight3","weight4","weight5","weight6","num1","num2","num3","num4","num5","num6","classnum"
"245","電機工程",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"246","網路報名",0,0.00551364012240805,0,0,0,0,0,15,0,0,0,0,1
"247","數位學習",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"248","獎助學金",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"249","線性代數",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"250","歡迎大家",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"251","一般生",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"252","士學位",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"253","大學企",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"254","工程師",0,0.00331020105466918,0,0,0,0,0,9,0,0,0,0,1
"255","台科大",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"256","本系所",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"257","在職生",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"258","有問題",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"259","有興趣",0,0.00161119237490893,0,0.000356291015853027,0,0,0,7,0,5,0,0,2
"260","的同學",0,0.00253084461940018,0,0.000783692183747745,0,0,0,11,0,11,0,0,2
"261","的研究",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"262","的機會",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"263","研究生",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"264","面授班",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"265","祝大家",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"266","務管理",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"267","國內外",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"268","畢業生",0,0.00404497911076843,0,0,0,0,0,11,0,0,0,0,1
"269","業分析",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"270","試日期",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"271","試招生",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"272","管理學",0,0.00477945871923312,0,0,0,0,0,13,0,0,0,0,1
"273","說明會",0,0.00161119237490893,0,0.000213788073226035,0,0,0,7,0,3,0,0,2
"274","領域的",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"275","學年度",0,0.00404497911076843,0,0,0,0,0,11,0,0,0,0,1
"276","灣大學",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"277","一次",0,0.00138116246428797,0,0.00113973653054837,0,0,0,6,0,16,0,0,2
"278","一律",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"279","一科",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"282","乙組",0,0.00253084461940018,0,0.000427535757005078,0,0,0,11,0,6,0,0,2
"283","人力",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"284","人數",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"285","入學",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"286","上課",0,0.00161119237490893,0,0.000641243066595225,0,0,0,7,0,9,0,0,2
"287","下午",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"289","不同",0,0.00115108577585084,0,0.000712469867052587,0,0,0,5,0,10,0,0,2
"290","公告",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"292","心理",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"293","文化",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"294","文創",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"296","方式",0,0.00230100162998795,0,0.000427535757005078,0,0,0,10,0,6,0,0,2
"297","世界",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"298","丙組",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"299","他們",0,0.00138116246428797,0,0.000997332236906464,0,0,0,6,0,14,0,0,2
"300","出路",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"301","加入",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"302","可報",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"303","台灣",0,0.00276064092596666,0,0.00106853662419774,0,0,0,12,0,15,0,0,2
"304","未來",0,0.00207111193875876,0,0.000712469867052587,0,0,0,9,0,10,0,0,2
"305","本系",0,0.00624752356234259,0,0,0,0,0,17,0,0,0,0,1
"306","本所",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"307","本校",0,0.00661435362165526,0,0,0,0,0,18,0,0,0,0,1
"308","生出",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"309","生的",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"310","甲組",0,0.00138116246428797,0,0.000712469867052587,0,0,0,6,0,10,0,0,2
"311","申請",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"312","交流",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"313","交換",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"314","企業",0,0.00322009356638882,0,0.000427535757005078,0,0,0,14,0,6,0,0,2
"315","休閒",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"316","合作",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"317","同學",0,0.00276064092596666,0,0.000641243066595225,0,0,0,12,0,9,0,0,2
"318","在學",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"319","地點",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"320","多元",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"321","自我",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"322","行銷",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"323","我們",0,0.00551456223248861,0,0.000783692183747745,0,0,0,24,0,11,0,0,2
"324","更多",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"325","系所",0,0.00299039056864708,0,0.000213788073226035,0,0,0,13,0,3,0,0,2
"327","具有",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"328","所網",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"329","招生",0,0.00661435362165526,0,0,0,0,0,18,0,0,0,0,1
"330","服務",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"331","法律",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"332","的專",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"333","社會",0,0.00276064092596666,0,0.000285041788115051,0,0,0,12,0,4,0,0,2
"334","附件",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"335","指導",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"336","星期",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"337","活動",0,0.00161119237490893,0,0.000854910017245675,0,0,0,7,0,12,0,0,2
"338","相當",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"339","科技",0,0.00276064092596666,0,0.000213788073226035,0,0,0,12,0,3,0,0,2
"340","科系",0,0.00441225620580142,0,0,0,0,0,12,0,0,0,0,1
"341","美麗",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"342","計畫",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"343","計算",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"344","計學",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"345","面試",0,0.00207111193875876,0,0.00313151693315358,0,0,0,9,0,44,0,0,2
"346","家庭",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"347","師大",0,0.00184117552673054,0,0.000498776012136212,0,0,0,8,0,7,0,0,2
"348","師資",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"349","時段",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"350","核心",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"351","班的",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"352","能力",0,0.00184117552673054,0,0.000285041788115051,0,0,0,8,0,4,0,0,2
"353","訊息",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"354","高雄",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"355","參加",0,0.00161119237490893,0,0.000427535757005078,0,0,0,7,0,6,0,0,2
"356","參與",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"357","國立",0,0.00528532464453173,0,0.000213788073226035,0,0,0,23,0,3,0,0,2
"358","國企",0,0.00161119237490893,0,0.00057001178181133,0,0,0,7,0,8,0,0,2
"359","國際",0,0.00698110928079273,0,0,0,0,0,19,0,0,0,0,1
"360","培訓",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"361","培養",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"362","基礎",0,0.00207111193875876,0,0.000356291015853027,0,0,0,9,0,5,0,0,2
"363","專長",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"364","專業",0,0.00230100162998795,0,0.00057001178181133,0,0,0,10,0,8,0,0,2
"365","情報",0,0.0175847943744667,0,0,0,0,0,48,0,0,0,0,1
"366","授課",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"367","排名",0,0.00115108577585084,0,0.000213788073226035,0,0,0,5,0,3,0,0,2
"368","控制",0,0.00115108577585084,0.00793969652353491,0,0,0,0,5,4,0,0,0,2
"369","教育",0,0.00184117552673054,0,0.000213788073226035,0,0,0,8,0,3,0,0,2
"370","教師",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"371","教學",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"372","產業",0,0.00514658668134658,0,0,0,0,0,14,0,0,0,0,1
"373","設計",0,0.00207111193875876,0,0.00192263991953392,0,0,0,9,0,27,0,0,2
"374","設備",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"375","透過",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"376","通訊",0,0.00734779056992885,0,0,0,0,0,20,0,0,0,0,1
"377","連結",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"378","報名",0,0.00826179655232637,0,0.00057001178181133,0,0,0,36,0,8,0,0,2
"379","報考",0,0.00688901323548562,0,0.000356291015853027,0,0,0,30,0,5,0,0,2
"380","就業",0,0.00477945871923312,0,0,0,0,0,13,0,0,0,0,1
"382","期限",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"383","發展",0,0.00230100162998795,0,0.000213788073226035,0,0,0,10,0,3,0,0,2
"384","筆試",0,0.00482671008150664,0,0.000641243066595225,0,0,0,21,0,9,0,0,2
"385","費用",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"387","經濟",0,0.00184117552673054,0,0.000356291015853027,0,0,0,8,0,5,0,0,2
"388","萬元",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"389","詳情",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"390","資格",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"391","資源",0,0.00207111193875876,0,0.000285041788115051,0,0,0,9,0,4,0,0,2
"392","資管",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"393","電話",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"394","團體",0,0.00299039056864708,0,0.000285041788115051,0,0,0,13,0,4,0,0,2
"395","實務",0,0.00161119237490893,0,0.000498776012136212,0,0,0,7,0,7,0,0,2
"396","實習",0,0.00138116246428797,0,0.000498776012136212,0,0,0,6,0,7,0,0,2
"397","實境",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"398","截止",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"399","暨大",0,0.00588061907266372,0,0,0,0,0,16,0,0,0,0,1
"401","碩班",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"402","網址",0,0.00404497911076843,0,0,0,0,0,11,0,0,0,0,1
"403","網頁",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"404","網站",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"405","網路",0,0.00161119237490893,0.00397681292213179,0,0,0,0,7,2,0,0,0,2
"406","臺灣",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"407","審查",0,0.00367762740383142,0,0,0,0,0,10,0,0,0,0,1
"409","請洽",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"410","請參",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"411","學生",0,0.00390892287928944,0,0.000427535757005078,0,0,0,17,0,6,0,0,2
"412","學年",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"413","學系",0,0.00207111193875876,0,0.000356291015853027,0,0,0,9,0,5,0,0,2
"415","學院",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"416","學習",0,0.00436790954339007,0,0.000783692183747745,0,0,0,19,0,11,0,0,2
"417","學期",0,0.00115108577585084,0,0.000427535757005078,0,0,0,5,0,6,0,0,2
"418","學程",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"420","擔任",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"421","整合",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"422","機會",0,0.00230100162998795,0,0.00106853662419774,0,0,0,10,0,15,0,0,2
"423","獨立",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"424","諮商",0,0.00253084461940018,0,0.00057001178181133,0,0,0,11,0,8,0,0,2
"425","踴躍",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"426","聯絡",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"427","簡章",0,0.00276064092596666,0.00397681292213179,0,0,0,0,12,2,0,0,0,2
"428","豐富",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"429","藝術",0,0.00161119237490893,0,0.000498776012136212,0,0,0,7,0,7,0,0,2
"430","證明",0,0.00138116246428797,0,0.00057001178181133,0,0,0,6,0,8,0,0,2
"432","歡迎",0,0.00711792615715511,0,0.000213788073226035,0,0,0,31,0,3,0,0,2
"433","觀光",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"435","入",0,0.00207111193875876,0,0.000427535757005078,0,0,0,9,0,6,0,0,2
"436","女",0,0.00115108577585084,0,0.000641243066595225,0,0,0,5,0,9,0,0,2
"437","五",0,0.00253084461940018,0,0.000356291015853027,0,0,0,11,0,5,0,0,2
"438","元",0,0.00207111193875876,0,0.000356291015853027,0,0,0,9,0,5,0,0,2
"439","公",0,0.00230100162998795,0,0.00128212290268335,0,0,0,10,0,18,0,0,2
"440","六",0,0.00230100162998795,0,0.000213788073226035,0,0,0,10,0,3,0,0,2
"441","午",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"442","日",0,0.0186781867918443,0,0,0,0,0,51,0,0,0,0,1
"444","止",0,0.00441225620580142,0,0,0,0,0,12,0,0,0,0,1
"445","片",0,0.00138116246428797,0,0.000285041788115051,0,0,0,6,0,4,0,0,2
"446","加",0,0.00138116246428797,0,0.000356291015853027,0,0,0,6,0,5,0,0,2
"447","包",0,0.00161119237490893,0,0.000427535757005078,0,0,0,7,0,6,0,0,2
"448","北",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"449","史",0,0.00207111193875876,0,0.000213788073226035,0,0,0,9,0,3,0,0,2
"451","市",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"452","平",0,0.00115108577585084,0,0.000285041788115051,0,0,0,5,0,4,0,0,2
"453","目",0,0.00161119237490893,0.00397681292213179,0,0,0,0,7,2,0,0,0,2
"454","立",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"455","交",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"456","件",0,0.00184117552673054,0,0.000427535757005078,0,0,0,8,0,6,0,0,2
"457","份",0,0.00115108577585084,0,0.000641243066595225,0,0,0,5,0,9,0,0,2
"459","共",0,0.00138116246428797,0,0.000641243066595225,0,0,0,6,0,9,0,0,2
"460","列",0,0.00115108577585084,0,0.000712469867052587,0,0,0,5,0,10,0,0,2
"461","合",0,0.00344974993812871,0,0.000498776012136212,0,0,0,15,0,7,0,0,2
"462","式",0,0.00230100162998795,0,0,0.0171861853137828,0,0,10,0,0,3,0,2
"463","次",0,0.00207111193875876,0,0.00128212290268335,0,0,0,9,0,18,0,0,2
"464","色",0,0.00207111193875876,0,0.000498776012136212,0,0,0,9,0,7,0,0,2
"465","行",0,0.00482671008150664,0,0.000783692183747745,0,0,0,21,0,11,0,0,2
"466","佔",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"468","免",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"469","別",0,0.00184117552673054,0,0.000285041788115051,0,0,0,8,0,4,0,0,2
"470","利",0,0.00138116246428797,0,0.00057001178181133,0,0,0,6,0,8,0,0,2
"471","助",0,0.00253084461940018,0,0.000427535757005078,0,0,0,11,0,6,0,0,2
"472","含",0,0.00661435362165526,0,0,0,0,0,18,0,0,0,0,1
"473","均",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"475","快",0,0.00138116246428797,0,0.000498776012136212,0,0,0,6,0,7,0,0,2
"476","技",0,0.00138116246428797,0,0.000213788073226035,0,0,0,6,0,3,0,0,2
"477","投",0,0.00220747385034897,0,0,0,0,0,6,0,0,0,0,1
"478","改",0,0.00115108577585084,0,0.000712469867052587,0,0,0,5,0,10,0,0,2
"479","更",0,0.00184117552673054,0,0.00121093195652229,0,0,0,8,0,17,0,0,2
"480","決",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"481","沙",0,0.00294270003294324,0,0,0,0,0,8,0,0,0,0,1
"482","並",0,0.00299039056864708,0,0.000712469867052587,0,0,0,13,0,10,0,0,2
"485","屆",0,0.0025751243082954,0,0,0,0,0,7,0,0,0,0,1
"486","性",0,0.00367935970279107,0,0.00135330936959527,0,0,0,16,0,19,0,0,2
"487","況",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"488","注",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"490","知",0,0.00299039056864708,0,0.000285041788115051,0,0,0,13,0,4,0,0,2
"491","表",0,0.00299039056864708,0,0.000285041788115051,0,0,0,13,0,4,0,0,2
"492","近",0,0.00161119237490893,0,0.000285041788115051,0,0,0,7,0,4,0,0,2
"494","長",0,0.00115108577585084,0,0.00170917453514081,0,0,0,5,0,24,0,0,2
"495","附",0,0.00115108577585084,0,0.000356291015853027,0,0,0,5,0,5,0,0,2
"496","保",0,0.00161119237490893,0,0.000498776012136212,0,0,0,7,0,7,0,0,2
"497","南",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
"498","品",0,0.0018397486287099,0,0,0,0,0,5,0,0,0,0,1
