"","word","sum","wordnum"
"219","錯",11,1
"220","幫",29,1
"221","應",24,1
"222","環",12,1
"223","薦",44,1
"224","謝",159,1
"225","還",67,1
"226","雖",12,1
"227","點",36,1
"228","職",31,1
"229","醫",25,1
"230","題",24,1
"231","關",32,1
"232","類",15,1
"233","覺",19,1
"234","議",15,1
"235","聽",19,1
"236","讀",22,1
"237","驗",39,1
"238","讓",11,1
"239","一下",35,2
"240","乙組",10,2
"241","上的",14,2
"242","也不",13,2
"243","大大",35,2
"244","大學",22,2
"245","大機",10,2
"246","小弟",56,2
"247","工作",11,2
"248","不知",28,2
"249","不要",10,2
"250","不會",11,2
"251","中山",19,2
"252","中央",35,2
"253","中正",11,2
"254","中興",11,2
"255","之後",10,2
"256","什麼",22,2
"257","今年",24,2
"258","分析",11,2
"259","方向",14,2
"260","方面",16,2
"261","比較",62,2
"262","北大",10,2
"263","北科",33,2
"264","台大",40,2
"265","台科",22,2
"266","未來",13,2
"267","正取",28,2
"268","生醫",15,2
"269","由於",11,2
"270","目前",44,2
"271","交大",45,2
"272","同學",11,2
"273","因為",35,2
"274","在職",25,2
"275","好像",26,2
"276","年畢",10,2
"277","成大",36,2
"278","有沒",21,2
"279","有幸",24,2
"280","有機",16,2
"281","有興",14,2
"282","有點",12,2
"283","老師",47,2
"284","位大",23,2
"285","位教",23,2
"286","位學",13,2
"287","希望",33,2
"288","找到",12,2
"289","找教",27,2
"290","材料",11,2
"291","沒有",43,2
"292","究所",16,2
"293","兩年",10,2
"294","兩位",15,2
"295","兩間",15,2
"296","取生",11,2
"297","往年",10,2
"298","放榜",25,2
"299","朋友",33,2
"300","版上",20,2
"301","狀況",10,2
"302","的是",10,2
"303","的教",25,2
"304","的資",15,2
"305","的學",14,2
"306","知道",49,2
"307","長姐",23,2
"308","非常",11,2
"309","前輩",11,2
"310","建議",15,2
"311","指導",10,2
"312","是否",15,2
"313","相關",20,2
"314","研究",28,2
"315","科大",11,2
"316","英文",10,2
"317","風氣",15,2
"318","家好",16,2
"319","時候",11,2
"320","時畢",11,2
"321","財金",18,2
"322","問一",18,2
"323","問各",10,2
"324","問題",12,2
"325","專班",16,2
"326","授的",17,2
"327","推薦",44,2
"328","教授",175,2
"329","清大",23,2
"330","畢業",38,2
"331","這兩",17,2
"332","這樣",10,2
"333","備上",17,2
"334","備取",61,2
"335","報到",15,2
"336","提供",10,2
"337","想問",11,2
"338","想請",51,2
"339","意見",16,2
"340","感謝",37,2
"341","感覺",13,2
"342","準時",12,2
"343","經驗",10,2
"344","資工",16,2
"345","資料",13,2
"346","資訊",24,2
"347","資源",17,2
"348","電機",28,2
"349","實驗",29,2
"350","需要",11,2
"351","領域",12,2
"352","請益",112,2
"353","請問",80,2
"354","學長",36,2
"355","學校",28,2
"356","機械",22,2
"357","機會",15,2
"358","興趣",26,2
"359","選擇",34,2
"360","應該",13,2
"361","環工",10,2
"362","薦函",10,2
"363","謝大",24,2
"364","謝各",12,2
"365","謝謝",57,2
"366","還有",23,2
"367","還是",23,2
"368","雖然",11,2
"369","職專",15,2
"370","驗室",26,2
"371","大家好",16,3
"372","不知道",26,3
"373","各位大",23,3
"374","各位學",13,3
"375","在職專",15,3
"376","有沒有",20,3
"377","有機會",13,3
"378","有興趣",14,3
"379","位大大",19,3
"380","位教授",23,3
"381","位學長",13,3
"382","找教授",27,3
"383","的教授",25,3
"384","研究所",16,3
"385","時畢業",11,3
"386","問一下",18,3
"387","問各位",10,3
"388","推薦函",10,3
"389","教授的",17,3
"390","想請問",45,3
"391","準時畢",11,3
"392","實驗室",26,3
"393","請問一",10,3
"394","學長姐",23,3
"395","謝大家",22,3
"396","謝各位",12,3
"397","謝謝大",17,3
"398","職專班",15,3
"399","各位大大",19,4
"400","各位學長",13,4
"401","在職專班",15,4
"402","準時畢業",11,4
"403","請問一下",10,4
"404","謝謝大家",16,4
