"","word","sum","wordnum","judge"
"1","不給用計算機",2,6,TRUE
"2","政大幼教所的",2,6,TRUE
"3","機械工程學系",2,6,TRUE
"4","機械系控制組",2,6,TRUE
"5","用計算機的",2,5,TRUE
"6","考工程數學",3,5,TRUE
"7","最後一個月",2,5,TRUE
"8","機械控制組",2,5,TRUE
"9","不要因為",2,4,TRUE
"10","元旦連假",2,4,TRUE
"11","在實驗室",2,4,TRUE
"12","自動控制",6,4,TRUE
"13","整個崩潰",2,4,TRUE
"14","人推薦",2,3,TRUE
"15","不同的",2,3,TRUE
"16","可以分",2,3,TRUE
"17","光機電",2,3,TRUE
"18","扣五分",2,3,TRUE
"19","有沒有",2,3,TRUE
"20","有很多",2,3,TRUE
"21","我朋友",2,3,TRUE
"22","系統組",2,3,TRUE
"23","的教授",2,3,TRUE
"24","是感覺",2,3,TRUE
"25","研究所",2,3,TRUE
"26","常常被",2,3,TRUE
"27","這篇是",2,3,TRUE
"28","想問問",3,3,TRUE
"29","葉則亮",2,3,TRUE
"30","補習班",2,3,TRUE
"31","實驗室",2,3,TRUE
"32","碩士班",2,3,TRUE
"33","羅吉昌",2,3,TRUE
"34","一句",2,2,TRUE
"35","一個",4,2,TRUE
"36","人生",2,2,TRUE
"37","人在",2,2,TRUE
"38","人的",4,2,TRUE
"39","上有",2,2,TRUE
"40","上的",3,2,TRUE
"41","口試",2,2,TRUE
"42","小弟",2,2,TRUE
"43","不太",2,2,TRUE
"44","不到",2,2,TRUE
"45","不要",3,2,TRUE
"46","中山",2,2,TRUE
"47","中央",4,2,TRUE
"48","什麼",2,2,TRUE
"49","今天",2,2,TRUE
"50","分享",3,2,TRUE
"51","心得",2,2,TRUE
"52","可能",2,2,TRUE
"53","生不",2,2,TRUE
"54","目前",5,2,TRUE
"55","好好",2,2,TRUE
"56","好的",3,2,TRUE
"57","有人",2,2,TRUE
"58","有提",2,2,TRUE
"59","有點",2,2,TRUE
"60","考了",2,2,TRUE
"61","考試",8,2,TRUE
"62","西還",2,2,TRUE
"63","但我",2,2,TRUE
"64","你是",2,2,TRUE
"65","希望",2,2,TRUE
"66","我來",2,2,TRUE
"67","每天",2,2,TRUE
"68","沒有",2,2,TRUE
"69","沒念",2,2,TRUE
"70","系統",3,2,TRUE
"71","使用",2,2,TRUE
"72","到他",3,2,TRUE
"73","到的",2,2,TRUE
"74","念書",4,2,TRUE
"75","版上",4,2,TRUE
"76","的是",2,2,TRUE
"77","的資",2,2,TRUE
"78","知道",2,2,TRUE
"79","很好",2,2,TRUE
"80","很像",2,2,TRUE
"81","是工",2,2,TRUE
"82","是不",2,2,TRUE
"83","是要",2,2,TRUE
"84","看看",3,2,TRUE
"85","要考",2,2,TRUE
"86","書單",2,2,TRUE
"87","留下",2,2,TRUE
"88","真的",3,2,TRUE
"89","動力",3,2,TRUE
"90","控制",4,2,TRUE
"91","教授",3,2,TRUE
"92","現在",3,2,TRUE
"93","這個",2,2,TRUE
"94","就好",2,2,TRUE
"95","幾分",3,2,TRUE
"96","提供",3,2,TRUE
"97","提到",2,2,TRUE
"98","最後",2,2,TRUE
"99","然後",2,2,TRUE
"100","硬要",2,2,TRUE
"101","程式",2,2,TRUE
"102","開始",2,2,TRUE
"103","閒聊",6,2,TRUE
"104","階段",2,2,TRUE
"105","想再",2,2,TRUE
"106","會怎",2,2,TRUE
"107","準備",2,2,TRUE
"108","資料",2,2,TRUE
"109","資訊",4,2,TRUE
"110","電路",3,2,TRUE
"111","算是",2,2,TRUE
"112","網路",2,2,TRUE
"113","熱門",2,2,TRUE
"114","整理",4,2,TRUE
"115","壓力",2,2,TRUE
"116","還是",2,2,TRUE
"117","雖然",2,2,TRUE
"118","簡章",2,2,TRUE
"119","題型",2,2,TRUE
"120","覺得",2,2,TRUE
"121","讀書",2,2,TRUE
"122","┌",3,1,TRUE
"123","└",3,1,TRUE
"124","├",5,1,TRUE
"125","二",3,1,TRUE
"126","八",2,1,TRUE
"127","工",2,1,TRUE
"128","中",7,1,TRUE
"129","少",2,1,TRUE
"130","心",3,1,TRUE
"131","文",2,1,TRUE
"132","台",3,1,TRUE
"133","外",2,1,TRUE
"134","目",2,1,TRUE
"135","全",2,1,TRUE
"136","年",6,1,TRUE
"137","成",4,1,TRUE
"138","收",4,1,TRUE
"139","考",8,1,TRUE
"140","位",3,1,TRUE
"141","完",2,1,TRUE
"142","找",3,1,TRUE
"143","沒",5,1,TRUE
"144","走",5,1,TRUE
"145","事",2,1,TRUE
"146","來",3,1,TRUE
"147","兩",2,1,TRUE
"148","受",3,1,TRUE
"149","定",2,1,TRUE
"150","怕",3,1,TRUE
"151","拚",2,1,TRUE
"152","於",2,1,TRUE
"153","明",2,1,TRUE
"154","東",2,1,TRUE
"155","板",4,1,TRUE
"156","果",4,1,TRUE
"157","直",2,1,TRUE
"158","信",2,1,TRUE
"159","前",4,1,TRUE
"160","度",3,1,TRUE
"161","後",2,1,TRUE
"162","持",2,1,TRUE
"163","查",2,1,TRUE
"164","科",2,1,TRUE
"165","重",2,1,TRUE
"166","面",5,1,TRUE
"167","修",2,1,TRUE
"168","個",6,1,TRUE
"169","家",2,1,TRUE
"170","時",3,1,TRUE
"171","書",3,1,TRUE
"172","校",2,1,TRUE
"173","問",6,1,TRUE
"174","國",2,1,TRUE
"175","常",3,1,TRUE
"176","接",2,1,TRUE
"177","理",2,1,TRUE
"178","畢",2,1,TRUE
"179","竟",2,1,TRUE
"180","章",2,1,TRUE
"181","許",3,1,TRUE
"182","這",8,1,TRUE
"183","報",2,1,TRUE
"184","幾",3,1,TRUE
"185","無",2,1,TRUE
"186","然",2,1,TRUE
"187","越",2,1,TRUE
"188","進",2,1,TRUE
"189","間",2,1,TRUE
"190","嗎",3,1,TRUE
"191","想",5,1,TRUE
"192","感",2,1,TRUE
"193","會",7,1,TRUE
"194","準",2,1,TRUE
"195","煩",2,1,TRUE
"196","話",3,1,TRUE
"197","該",2,1,TRUE
"198","過",4,1,TRUE
"199","對",4,1,TRUE
"200","滿",3,1,TRUE
"201","說",6,1,TRUE
"202","麼",2,1,TRUE
"203","樣",2,1,TRUE
"204","輩",2,1,TRUE
"205","學",4,1,TRUE
"206","機",2,1,TRUE
