"","word","sum","wordnum","judge"
"1","推薦的教授",10,5,TRUE
"2","各位大大",21,4,TRUE
"3","準時畢業",10,4,TRUE
"4","請問一下",11,4,TRUE
"5","請問各位",13,4,TRUE
"6","謝謝大家",12,4,TRUE
"7","大家好",17,3,TRUE
"8","不知道",19,3,TRUE
"9","年畢業",10,3,TRUE
"10","有沒有",18,3,TRUE
"11","有推薦",11,3,TRUE
"12","有興趣",11,3,TRUE
"13","找教授",23,3,TRUE
"14","的教授",29,3,TRUE
"15","研究所",14,3,TRUE
"16","教授的",12,3,TRUE
"17","想請問",30,3,TRUE
"18","實驗室",28,3,TRUE
"19","學長姐",14,3,TRUE
"20","謝各位",16,3,TRUE
"21","一下",26,2,TRUE
"22","一點",14,2,TRUE
"23","上的",18,2,TRUE
"24","口試",11,2,TRUE
"25","大三",12,2,TRUE
"26","大大",14,2,TRUE
"27","大資",11,2,TRUE
"28","大學",14,2,TRUE
"29","小弟",55,2,TRUE
"30","不過",12,2,TRUE
"31","中山",26,2,TRUE
"32","中央",24,2,TRUE
"33","中興",30,2,TRUE
"34","之後",10,2,TRUE
"35","什麼",10,2,TRUE
"36","今年",20,2,TRUE
"37","分享",11,2,TRUE
"38","方面",11,2,TRUE
"39","比較",34,2,TRUE
"40","以下",15,2,TRUE
"41","可能",13,2,TRUE
"42","台大",17,2,TRUE
"43","正取",26,2,TRUE
"44","目前",30,2,TRUE
"45","交大",39,2,TRUE
"46","因為",21,2,TRUE
"47","在職",18,2,TRUE
"48","好像",15,2,TRUE
"49","成大",25,2,TRUE
"50","成績",18,2,TRUE
"51","收到",10,2,TRUE
"52","有人",11,2,TRUE
"53","有幸",13,2,TRUE
"54","老師",31,2,TRUE
"55","考試",12,2,TRUE
"56","希望",31,2,TRUE
"57","我是",10,2,TRUE
"58","沒有",16,2,TRUE
"59","兩年",14,2,TRUE
"60","往年",11,2,TRUE
"61","所的",10,2,TRUE
"62","放榜",20,2,TRUE
"63","朋友",15,2,TRUE
"64","東西",11,2,TRUE
"65","板上",17,2,TRUE
"66","版上",13,2,TRUE
"67","的學",11,2,TRUE
"68","知道",17,2,TRUE
"69","前輩",11,2,TRUE
"70","建議",16,2,TRUE
"71","是否",14,2,TRUE
"72","相關",20,2,TRUE
"73","看到",11,2,TRUE
"74","研究",18,2,TRUE
"75","科系",11,2,TRUE
"76","面試",10,2,TRUE
"77","風氣",16,2,TRUE
"78","時間",16,2,TRUE
"79","真的",10,2,TRUE
"80","站內",10,2,TRUE
"81","問有",10,2,TRUE
"82","問題",19,2,TRUE
"83","專班",10,2,TRUE
"84","專題",12,2,TRUE
"85","推甄",11,2,TRUE
"86","教授",137,2,TRUE
"87","清大",30,2,TRUE
"88","現在",12,2,TRUE
"89","畢業",17,2,TRUE
"90","這樣",17,2,TRUE
"91","都是",12,2,TRUE
"92","麻煩",11,2,TRUE
"93","備上",12,2,TRUE
"94","備到",10,2,TRUE
"95","備取",56,2,TRUE
"96","想問",14,2,TRUE
"97","感激",14,2,TRUE
"98","感謝",22,2,TRUE
"99","感覺",10,2,TRUE
"100","準備",17,2,TRUE
"101","經驗",12,2,TRUE
"102","補習",10,2,TRUE
"103","詢問",17,2,TRUE
"104","資工",23,2,TRUE
"105","資料",10,2,TRUE
"106","資訊",18,2,TRUE
"107","電機",10,2,TRUE
"108","領域",15,2,TRUE
"109","請益",119,2,TRUE
"110","請教",13,2,TRUE
"111","學長",10,2,TRUE
"112","學校",16,2,TRUE
"113","機械",19,2,TRUE
"114","機會",16,2,TRUE
"115","應該",17,2,TRUE
"116","謝謝",37,2,TRUE
"117","還有",11,2,TRUE
"118","還是",23,2,TRUE
"119","藥理",10,2,TRUE
"120","覺得",13,2,TRUE
"121","Ｑ",14,1,TRUE
"122","乙",20,1,TRUE
"123","二",19,1,TRUE
"124","三",21,1,TRUE
"125","士",11,1,TRUE
"126","子",10,1,TRUE
"127","工",30,1,TRUE
"128","中",10,1,TRUE
"129","內",13,1,TRUE
"130","分",26,1,TRUE
"131","天",15,1,TRUE
"132","太",11,1,TRUE
"133","少",33,1,TRUE
"134","心",30,1,TRUE
"135","文",54,1,TRUE
"136","方",22,1,TRUE
"137","主",12,1,TRUE
"138","代",26,1,TRUE
"139","出",16,1,TRUE
"140","加",13,1,TRUE
"141","台",19,1,TRUE
"142","外",19,1,TRUE
"143","正",23,1,TRUE
"144","生",53,1,TRUE
"145","甲",12,1,TRUE
"146","交",13,1,TRUE
"147","先",52,1,TRUE
"148","名",21,1,TRUE
"149","回",22,1,TRUE
"150","安",15,1,TRUE
"151","年",31,1,TRUE
"152","成",11,1,TRUE
"153","早",10,1,TRUE
"154","考",72,1,TRUE
"155","位",48,1,TRUE
"156","作",12,1,TRUE
"157","找",29,1,TRUE
"158","李",11,1,TRUE
"159","沒",33,1,TRUE
"160","系",36,1,TRUE
"161","見",11,1,TRUE
"162","來",40,1,TRUE
"163","兩",12,1,TRUE
"164","取",11,1,TRUE
"165","定",20,1,TRUE
"166","念",15,1,TRUE
"167","放",19,1,TRUE
"168","於",30,1,TRUE
"169","明",20,1,TRUE
"170","果",21,1,TRUE
"171","況",11,1,TRUE
"172","法",15,1,TRUE
"173","爬",13,1,TRUE
"174","物",10,1,TRUE
"175","非",12,1,TRUE
"176","便",14,1,TRUE
"177","信",27,1,TRUE
"178","前",28,1,TRUE
"179","後",27,1,TRUE
"180","指",12,1,TRUE
"181","查",16,1,TRUE
"182","為",10,1,TRUE
"183","研",13,1,TRUE
"184","科",50,1,TRUE
"185","英",10,1,TRUE
"186","計",21,1,TRUE
"187","面",15,1,TRUE
"188","修",13,1,TRUE
"189","個",46,1,TRUE
"190","們",28,1,TRUE
"191","剛",12,1,TRUE
"192","原",12,1,TRUE
"193","家",33,1,TRUE
"194","時",17,1,TRUE
"195","書",19,1,TRUE
"196","校",13,1,TRUE
"197","班",26,1,TRUE
"198","高",18,1,TRUE
"199","做",14,1,TRUE
"200","問",11,1,TRUE
"201","國",17,1,TRUE
"202","夠",12,1,TRUE
"203","寄",16,1,TRUE
"204","常",14,1,TRUE
"205","張",10,1,TRUE
"206","排",10,1,TRUE
"207","接",11,1,TRUE
"208","棄",10,1,TRUE
"209","清",12,1,TRUE
"210","現",10,1,TRUE
"211","理",20,1,TRUE
"212","組",53,1,TRUE
"213","統",16,1,TRUE
"214","這",48,1,TRUE
"215","通",11,1,TRUE
"216","部",13,1,TRUE
"217","陳",16,1,TRUE
"218","備",24,1,TRUE
"219","單",13,1,TRUE
"220","報",25,1,TRUE
"221","幾",29,1,TRUE
"222","提",14,1,TRUE
"223","然",23,1,TRUE
"224","發",17,1,TRUE
"225","程",17,1,TRUE
"226","給",16,1,TRUE
"227","進",13,1,TRUE
"228","開",18,1,TRUE
"229","間",23,1,TRUE
"230","黃",10,1,TRUE
"231","嗎",70,1,TRUE
"232","想",73,1,TRUE
"233","意",18,1,TRUE
"234","會",59,1,TRUE
"235","當",10,1,TRUE
"236","裡",12,1,TRUE
"237","解",18,1,TRUE
"238","試",15,1,TRUE
"239","該",17,1,TRUE
"240","資",13,1,TRUE
"241","跨",11,1,TRUE
"242","過",32,1,TRUE
"243","電",27,1,TRUE
"244","實",13,1,TRUE
"245","對",22,1,TRUE
"246","榜",13,1,TRUE
"247","滿",10,1,TRUE
"248","碩",16,1,TRUE
"249","網",14,1,TRUE
"250","說",28,1,TRUE
"251","需",11,1,TRUE
"252","寫",10,1,TRUE
"253","數",15,1,TRUE
"254","課",18,1,TRUE
"255","學",63,1,TRUE
"256","導",13,1,TRUE
"257","機",11,1,TRUE
"258","歷",13,1,TRUE
"259","選",15,1,TRUE
"260","錄",12,1,TRUE
"261","錯",11,1,TRUE
"262","幫",23,1,TRUE
"263","應",15,1,TRUE
"264","謝",35,1,TRUE
"265","還",11,1,TRUE
"266","點",20,1,TRUE
"267","醫",10,1,TRUE
"268","題",11,1,TRUE
"269","關",12,1,TRUE
"270","讀",17,1,TRUE
"271","體",13,1,TRUE
