"","word","sum","wordnum","judge"
"1","次遞補名單",10,5,TRUE
"2","清大考試第",14,5,TRUE
"3","報到時間",16,4,TRUE
"4","碩士論文",11,4,TRUE
"5","管理碩士",11,4,TRUE
"6","上榜的",13,3,TRUE
"7","工作坊",16,3,TRUE
"8","有興趣",13,3,TRUE
"9","次遞補",28,3,TRUE
"10","的同學",27,3,TRUE
"11","社會學",19,3,TRUE
"12","祝大家",11,3,TRUE
"13","備取生",13,3,TRUE
"14","實驗室",16,3,TRUE
"15","碩士班",10,3,TRUE
"16","獎學金",12,3,TRUE
"17","學年度",10,3,TRUE
"18","讀書會",17,3,TRUE
"19","入學",10,2,TRUE
"20","上榜",10,2,TRUE
"21","口試",14,2,TRUE
"22","士生",11,2,TRUE
"23","大第",14,2,TRUE
"24","大學",41,2,TRUE
"25","公告",17,2,TRUE
"26","文獎",10,2,TRUE
"27","日止",10,2,TRUE
"28","北科",12,2,TRUE
"29","台大",12,2,TRUE
"30","台北",15,2,TRUE
"31","本校",11,2,TRUE
"32","同學",17,2,TRUE
"33","考生",14,2,TRUE
"34","考試",21,2,TRUE
"35","希望",11,2,TRUE
"36","我們",24,2,TRUE
"37","招生",22,2,TRUE
"38","放棄",10,2,TRUE
"39","放榜",28,2,TRUE
"40","知識",15,2,TRUE
"41","社會",19,2,TRUE
"42","相關",16,2,TRUE
"43","研究",44,2,TRUE
"44","師大",11,2,TRUE
"45","恭喜",38,2,TRUE
"46","時間",12,2,TRUE
"47","討論",11,2,TRUE
"48","參加",10,2,TRUE
"49","情報",101,2,TRUE
"50","教授",17,2,TRUE
"51","清大",20,2,TRUE
"52","現代",10,2,TRUE
"53","理想",10,2,TRUE
"54","理論",23,2,TRUE
"55","產業",10,2,TRUE
"56","畢業",11,2,TRUE
"57","第一",11,2,TRUE
"58","備上",14,2,TRUE
"59","備取",14,2,TRUE
"60","博士",13,2,TRUE
"61","報名",49,2,TRUE
"62","暑期",11,2,TRUE
"63","期刊",18,2,TRUE
"64","順利",11,2,TRUE
"65","資訊",14,2,TRUE
"66","管理",17,2,TRUE
"67","網址",12,2,TRUE
"68","網站",11,2,TRUE
"69","臺灣",10,2,TRUE
"70","與現",10,2,TRUE
"71","遞補",13,2,TRUE
"72","領域",12,2,TRUE
"73","學生",11,2,TRUE
"74","學院",17,2,TRUE
"75","學術",14,2,TRUE
"76","簡章",13,2,TRUE
"77","歡迎",19,2,TRUE
"78","■",16,1,TRUE
"79","七",10,1,TRUE
"80","二",18,1,TRUE
"81","入",11,1,TRUE
"82","力",19,1,TRUE
"83","三",13,1,TRUE
"84","工",39,1,TRUE
"85","中",39,1,TRUE
"86","五",12,1,TRUE
"87","元",13,1,TRUE
"88","內",26,1,TRUE
"89","公",15,1,TRUE
"90","六",13,1,TRUE
"91","分",25,1,TRUE
"92","心",20,1,TRUE
"93","方",15,1,TRUE
"94","日",55,1,TRUE
"95","月",63,1,TRUE
"96","主",28,1,TRUE
"97","出",19,1,TRUE
"98","加",12,1,TRUE
"99","台",28,1,TRUE
"100","四",15,1,TRUE
"101","外",12,1,TRUE
"102","正",24,1,TRUE
"103","生",43,1,TRUE
"104","目",12,1,TRUE
"105","立",17,1,TRUE
"106","交",24,1,TRUE
"107","件",13,1,TRUE
"108","份",12,1,TRUE
"109","光",10,1,TRUE
"110","全",19,1,TRUE
"111","共",12,1,TRUE
"112","名",30,1,TRUE
"113","安",13,1,TRUE
"114","年",61,1,TRUE
"115","式",15,1,TRUE
"116","成",35,1,TRUE
"117","收",11,1,TRUE
"118","次",34,1,TRUE
"119","考",31,1,TRUE
"120","行",21,1,TRUE
"121","位",36,1,TRUE
"122","作",17,1,TRUE
"123","助",21,1,TRUE
"124","完",14,1,TRUE
"125","找",11,1,TRUE
"126","技",22,1,TRUE
"127","沒",12,1,TRUE
"128","系",38,1,TRUE
"129","育",12,1,TRUE
"130","並",14,1,TRUE
"131","來",28,1,TRUE
"132","兩",10,1,TRUE
"133","取",17,1,TRUE
