"","word","sum","wordnum","judge"
"1","∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞",12,18,TRUE
"2","大學碩士班甄試簡章",14,9,TRUE
"3","所招生說明會",11,6,TRUE
"4","招生說明會",19,5,TRUE
"5","醫學研究所",11,5,TRUE
"6","大學排名",10,4,TRUE
"7","台北大學",12,4,TRUE
"8","交通大學",11,4,TRUE
"9","有興趣的",12,4,TRUE
"10","政治大學",11,4,TRUE
"11","科技大學",11,4,TRUE
"12","清華大學",15,4,TRUE
"13","通訊工程",15,4,TRUE
"14","報名日期",19,4,TRUE
"15","報名網址",12,4,TRUE
"16","網路報名",18,4,TRUE
"17","大學法",11,3,TRUE
"18","工程學",14,3,TRUE
"19","台灣大",10,3,TRUE
"20","同學們",10,3,TRUE
"21","次遞補",18,3,TRUE
"22","招說會",29,3,TRUE
"23","的同學",44,3,TRUE
"24","的研究",23,3,TRUE
"25","研究所",43,3,TRUE
"26","國立中",10,3,TRUE
"27","國立台",13,3,TRUE
"28","博士班",14,3,TRUE
"29","試入學",12,3,TRUE
"30","試日期",12,3,TRUE
"31","試招生",10,3,TRUE
"32","試報名",10,3,TRUE
"33","跨領域",14,3,TRUE
"34","實驗室",34,3,TRUE
"35","碩士班",19,3,TRUE
"36","碩博士",14,3,TRUE
"37","說明會",17,3,TRUE
"38","獎學金",20,3,TRUE
"39","學年度",21,3,TRUE
"40","學博士",16,3,TRUE
"41","灣大學",14,3,TRUE
"42","一個",15,2,TRUE
"43","了解",16,2,TRUE
"44","人數",11,2,TRUE
"45","上的",10,2,TRUE
"46","上榜",11,2,TRUE
"47","下午",18,2,TRUE
"48","大科",12,2,TRUE
"49","大國",14,2,TRUE
"50","大電",12,2,TRUE
"51","大碩",15,2,TRUE
"52","大學",99,2,TRUE
"53","已經",10,2,TRUE
"54","中山",15,2,TRUE
"55","中央",20,2,TRUE
"56","中正",15,2,TRUE
"57","中國",10,2,TRUE
"58","什麼",18,2,TRUE
"59","今年",13,2,TRUE
"60","介紹",15,2,TRUE
"61","公共",12,2,TRUE
"62","公告",11,2,TRUE
"63","分享",25,2,TRUE
"64","方向",17,2,TRUE
"65","出來",10,2,TRUE
"66","台大",33,2,TRUE
"67","台北",12,2,TRUE
"68","台灣",19,2,TRUE
"69","未來",19,2,TRUE
"70","本所",13,2,TRUE
"71","本校",15,2,TRUE
"72","正大",10,2,TRUE
"73","生物",12,2,TRUE
"74","交大",27,2,TRUE
"75","合作",15,2,TRUE
"76","同學",15,2,TRUE
"77","名單",13,2,TRUE
"78","地點",16,2,TRUE
"79","成績",13,2,TRUE
"80","老師",35,2,TRUE
"81","考生",11,2,TRUE
"82","考試",38,2,TRUE
"83","助理",11,2,TRUE
"84","助學",10,2,TRUE
"85","我們",26,2,TRUE
"86","技術",17,2,TRUE
"87","更多",14,2,TRUE
"88","材料",17,2,TRUE
"89","系所",23,2,TRUE
"90","系統",17,2,TRUE
"91","所的",17,2,TRUE
"92","招生",36,2,TRUE
"93","法律",26,2,TRUE
"94","法學",12,2,TRUE
"95","的學",19,2,TRUE
"96","知道",10,2,TRUE
"97","社會",15,2,TRUE
"98","保險",14,2,TRUE
"99","指導",10,2,TRUE
"100","政大",40,2,TRUE
"101","政治",12,2,TRUE
"102","活動",20,2,TRUE
"103","相關",31,2,TRUE
"104","研究",65,2,TRUE
"105","研所",12,2,TRUE
"106","科技",38,2,TRUE
"107","科管",10,2,TRUE
"108","科學",15,2,TRUE
"109","美國",12,2,TRUE
"110","面試",15,2,TRUE
"111","師大",14,2,TRUE
"112","師資",16,2,TRUE
"113","恭喜",17,2,TRUE
"114","時間",45,2,TRUE
"115","校園",11,2,TRUE
"116","特色",12,2,TRUE
"117","粉專",13,2,TRUE
"118","能力",15,2,TRUE
"119","高雄",10,2,TRUE
"120","參加",24,2,TRUE
"121","參考",13,2,TRUE
"122","參與",12,2,TRUE
"123","問題",14,2,TRUE
"124","國立",36,2,TRUE
"125","國貿",14,2,TRUE
"126","國際",27,2,TRUE
"127","域的",11,2,TRUE
"128","情報",102,2,TRUE
"129","控制",10,2,TRUE
"130","推甄",18,2,TRUE
"131","推薦",10,2,TRUE
"132","教育",13,2,TRUE
"133","教室",14,2,TRUE
"134","教授",45,2,TRUE
"135","清大",27,2,TRUE
"136","產業",12,2,TRUE
"137","畢業",29,2,TRUE
"138","通訊",30,2,TRUE
"139","連結",11,2,TRUE
"140","備取",21,2,TRUE
"141","創意",10,2,TRUE
"142","創新",19,2,TRUE
"143","報名",67,2,TRUE
"144","報考",22,2,TRUE
"145","報到",11,2,TRUE
"146","就業",15,2,TRUE
"147","提供",10,2,TRUE
"148","進行",11,2,TRUE
"149","開始",21,2,TRUE
"150","傳播",13,2,TRUE
"151","準備",14,2,TRUE
"152","經驗",10,2,TRUE
"153","資工",18,2,TRUE
"154","資料",21,2,TRUE
"155","資訊",44,2,TRUE
"156","資源",12,2,TRUE
"157","電子",19,2,TRUE
"158","電機",15,2,TRUE
"159","實習",10,2,TRUE
"160","甄試",33,2,TRUE
"161","碩士",18,2,TRUE
"162","碩班",11,2,TRUE
"163","管所",17,2,TRUE
"164","管理",23,2,TRUE
"165","網頁",12,2,TRUE
"166","網站",10,2,TRUE
"167","網路",16,2,TRUE
"168","臺大",12,2,TRUE
"169","臺灣",21,2,TRUE
"170","領域",39,2,TRUE
"171","審查",13,2,TRUE
"172","數位",11,2,TRUE
"173","課程",26,2,TRUE
"174","請參",11,2,TRUE
"175","學大",10,2,TRUE
"176","學生",32,2,TRUE
"177","學位",12,2,TRUE
"178","學系",19,2,TRUE
"179","學長",11,2,TRUE
"180","學校",10,2,TRUE
"181","學院",23,2,TRUE
"182","學習",15,2,TRUE
"183","學程",22,2,TRUE
"184","機械",15,2,TRUE
"185","機會",18,2,TRUE
"186","選擇",11,2,TRUE
"187","獲得",10,2,TRUE
"188","舉辦",10,2,TRUE
"189","講座",12,2,TRUE
"190","簡章",30,2,TRUE
"191","醫學",13,2,TRUE
"192","藝術",24,2,TRUE
"193","證明",12,2,TRUE
"194","歡迎",50,2,TRUE
"195","二",32,1,TRUE
"196","入",31,1,TRUE
"197","力",29,1,TRUE
"198","三",28,1,TRUE
"199","子",11,1,TRUE
"200","工",29,1,TRUE
"201","中",33,1,TRUE
"202","五",25,1,TRUE
"203","元",28,1,TRUE
"204","內",30,1,TRUE
"205","公",21,1,TRUE
"206","六",12,1,TRUE
"207","分",43,1,TRUE
"208","化",25,1,TRUE
"209","友",20,1,TRUE
"210","天",11,1,TRUE
"211","心",38,1,TRUE
