"","word","sum","wordnum","judge"
"1","各位大大",14,4,TRUE
"2","謝謝各位",13,4,TRUE
"3","大家好",19,3,TRUE
"4","小弟我",11,3,TRUE
"5","不知道",30,3,TRUE
"6","比較好",12,3,TRUE
"7","有沒有",23,3,TRUE
"8","有興趣",11,3,TRUE
"9","自己的",11,3,TRUE
"10","找教授",16,3,TRUE
"11","所以我",10,3,TRUE
"12","所以想",11,3,TRUE
"13","的研究",10,3,TRUE
"14","的問題",11,3,TRUE
"15","的教授",16,3,TRUE
"16","的部分",11,3,TRUE
"17","是不是",18,3,TRUE
"18","研究所",58,3,TRUE
"19","問一下",10,3,TRUE
"20","備取生",14,3,TRUE
"21","備取的",10,3,TRUE
"22","微積分",16,3,TRUE
"23","想請問",31,3,TRUE
"24","想請教",10,3,TRUE
"25","會不會",14,3,TRUE
"26","經濟學",10,3,TRUE
"27","補習班",13,3,TRUE
"28","實驗室",13,3,TRUE
"29","謝謝大",14,3,TRUE
"30","一下",24,2,TRUE
"31","一個",14,2,TRUE
"32","了一",10,2,TRUE
"33","上了",13,2,TRUE
"34","上的",20,2,TRUE
"35","也是",10,2,TRUE
"36","大三",15,2,TRUE
"37","大大",28,2,TRUE
"38","大的",15,2,TRUE
"39","大科",10,2,TRUE
"40","大電",10,2,TRUE
"41","大學",44,2,TRUE
"42","小弟",48,2,TRUE
"43","工作",34,2,TRUE
"44","工所",11,2,TRUE
"45","已經",28,2,TRUE
"46","不會",13,2,TRUE
"47","中央",10,2,TRUE
"48","中正",20,2,TRUE
"49","中興",16,2,TRUE
"50","之前",11,2,TRUE
"51","之後",22,2,TRUE
"52","什麼",32,2,TRUE
"53","今年",31,2,TRUE
"54","方向",15,2,TRUE
"55","方面",19,2,TRUE
"56","比較",43,2,TRUE
"57","主要",11,2,TRUE
"58","出來",10,2,TRUE
"59","北大",11,2,TRUE
"60","去年",11,2,TRUE
"61","可能",32,2,TRUE
"62","台大",34,2,TRUE
"63","台北",14,2,TRUE
"64","台科",22,2,TRUE
"65","未來",16,2,TRUE
"66","正取",13,2,TRUE
"67","生科",10,2,TRUE
"68","目前",64,2,TRUE
"69","交大",27,2,TRUE
"70","企研",16,2,TRUE
"71","同學",16,2,TRUE
"72","因為",39,2,TRUE
"73","在職",24,2,TRUE
"74","好的",13,2,TRUE
"75","好像",26,2,TRUE
"76","年的",12,2,TRUE
"77","成大",12,2,TRUE
"78","有點",17,2,TRUE
"79","老師",43,2,TRUE
"80","考上",12,2,TRUE
"81","考的",18,2,TRUE
"82","考試",29,2,TRUE
"83","考慮",20,2,TRUE
"84","自控",12,2,TRUE
"85","但我",12,2,TRUE
"86","完全",11,2,TRUE
"87","希望",29,2,TRUE
"88","我有",11,2,TRUE
"89","我的",19,2,TRUE
"90","我是",20,2,TRUE
"91","我們",10,2,TRUE
"92","我就",11,2,TRUE
"93","決定",13,2,TRUE
"94","沒有",48,2,TRUE
"95","系所",10,2,TRUE
"96","系的",10,2,TRUE
"97","系統",12,2,TRUE
"98","兩個",12,2,TRUE
"99","其實",10,2,TRUE
"100","到的",10,2,TRUE
"101","所的",22,2,TRUE
"102","放棄",21,2,TRUE
"103","朋友",29,2,TRUE
"104","板上",11,2,TRUE
"105","版上",13,2,TRUE
"106","物理",13,2,TRUE
"107","的人",17,2,TRUE
"108","的大",12,2,TRUE
"109","的是",15,2,TRUE
"110","的時",12,2,TRUE
"111","的經",14,2,TRUE
"112","的話",20,2,TRUE
"113","的課",11,2,TRUE
"114","的學",19,2,TRUE
"115","直接",12,2,TRUE
"116","知道",15,2,TRUE
"117","前有",10,2,TRUE
"118","前輩",13,2,TRUE
"119","建議",22,2,TRUE
"120","很多",22,2,TRUE
"121","怎麼",11,2,TRUE
"122","指導",12,2,TRUE
"123","政大",15,2,TRUE
"124","是有",15,2,TRUE
"125","是否",22,2,TRUE
"126","是我",14,2,TRUE
"127","相關",23,2,TRUE
"128","看到",12,2,TRUE
"129","研究",13,2,TRUE
"130","研所",24,2,TRUE
"131","科大",13,2,TRUE
"132","科目",15,2,TRUE
"133","科系",25,2,TRUE
"134","背景",15,2,TRUE
"135","英文",13,2,TRUE
"136","要考",15,2,TRUE
"137","面試",11,2,TRUE
"138","時候",13,2,TRUE
"139","時間",19,2,TRUE
"140","班的",14,2,TRUE
"141","真的",20,2,TRUE
"142","能夠",11,2,TRUE
"143","財金",17,2,TRUE
"144","商管",10,2,TRUE
"145","問大",11,2,TRUE
"146","問有",10,2,TRUE
"147","問題",26,2,TRUE
"148","專班",10,2,TRUE
"149","推甄",21,2,TRUE
"150","推薦",17,2,TRUE
"151","教授",88,2,TRUE
"152","清大",21,2,TRUE
