"","word","sum","wordnum"
"289","時間",10,2
"290","真的",17,2
"291","動化",10,2
"292","問一",23,2
"293","問各",19,2
"294","問題",22,2
"295","情況",12,2
"296","授的",14,2
"297","授請",11,2
"298","推薦",24,2
"299","教授",151,2
"300","望能",16,2
"301","清大",15,2
"302","現在",11,2
"303","理想",10,2
"304","畢業",30,2
"305","組備",14,2
"306","這樣",10,2
"307","備上",16,2
"308","備到",21,2
"309","備取",129,2
"310","想問",11,2
"311","想請",60,2
"312","意見",10,2
"313","感謝",22,2
"314","感覺",10,2
"315","會上",11,2
"316","準備",11,2
"317","詢問",12,2
"318","資工",35,2
"319","資料",20,2
"320","資訊",19,2
"321","電子",16,2
"322","電信",10,2
"323","電機",26,2
"324","實驗",29,2
"325","領域",23,2
"326","請益",122,2
"327","請問",75,2
"328","請教",10,2
"329","趣的",10,2
"330","學生",17,2
"331","學長",23,2
"332","學校",21,2
"333","機械",21,2
"334","機會",36,2
"335","興趣",20,2
"336","選擇",12,2
"337","應該",11,2
"338","薦的",12,2
"339","謝大",15,2
"340","謝各",18,2
"341","謝謝",54,2
"342","還有",11,2
"343","還是",20,2
"344","雖然",10,2
"345","聽說",13,2
"346","驗室",28,2
"347","▇▇▇",15,3
"348","大系船",10,3
"349","大家好",18,3
"350","大資工",12,3
"351","小弟今",13,3
"352","不知道",29,3
"353","交大電",21,3
"354","各位大",21,3
"355","各位前",10,3
"356","成大系",10,3
"357","有沒有",32,3
"358","有機會",29,3
"359","有興趣",11,3
"360","自動化",10,3
"361","位大大",19,3
"362","希望能",16,3
"363","弟今年",13,3
"364","找教授",30,3
"365","沒有機",10,3
"366","取狀況",12,3
"367","的教授",37,3
"368","的備取",12,3
"369","室風氣",11,3
"370","研究所",12,3
"371","問一下",22,3
"372","問各位",19,3
"373","授請益",11,3
"374","推薦的",12,3
"375","教授的",14,3
"376","教授請",11,3
"377","備取狀",11,3
"378","備取情",10,3
"379","想請問",51,3
"380","實驗室",28,3
"381","請問一",14,3
"382","請問各",18,3
"383","學長姐",17,3
"384","謝大家",15,3
"385","謝各位",18,3
"386","謝謝大",15,3
"387","謝謝各",11,3
"388","驗室的",10,3
"389","驗室風",11,3
"390","▇▇▇▇",12,4
"391","小弟今年",13,4
"392","各位大大",18,4
"393","成大系船",10,4
"394","有沒有機",10,4
"395","沒有機會",10,4
"396","教授請益",11,4
"397","備取狀況",11,4
"398","想請問一",11,4
"399","想請問各",16,4
"400","實驗室的",10,4
"401","實驗室風",11,4
"402","請問一下",13,4
"403","請問各位",18,4
"404","謝謝大家",15,4
"405","謝謝各位",11,4
"406","驗室風氣",11,4
"407","有沒有機會",10,5
"408","想請問一下",10,5
"409","想請問各位",16,5
"410","實驗室風氣",11,5
