"","word","sum","wordnum","judge"
"1","各位大大",15,4,TRUE
"2","請問各位",14,4,TRUE
"3","謝謝大家",20,4,TRUE
"4","大家好",18,3,TRUE
"5","不知道",15,3,TRUE
"6","去補習",10,3,TRUE
"7","有沒有",18,3,TRUE
"8","有推薦",13,3,TRUE
"9","考古題",13,3,TRUE
"10","找教授",15,3,TRUE
"11","的教授",14,3,TRUE
"12","研究所",34,3,TRUE
"13","問一下",13,3,TRUE
"14","推薦的",16,3,TRUE
"15","想請問",26,3,TRUE
"16","補習班",10,3,TRUE
"17","實驗室",18,3,TRUE
"18","學長姐",10,3,TRUE
"19","謝各位",10,3,TRUE
"20","一下",26,2,TRUE
"21","一個",15,2,TRUE
"22","上的",15,2,TRUE
"23","大的",16,2,TRUE
"24","大概",11,2,TRUE
"25","大學",22,2,TRUE
"26","小弟",37,2,TRUE
"27","已經",11,2,TRUE
"28","不好",11,2,TRUE
"29","不會",16,2,TRUE
"30","中山",21,2,TRUE
"31","中央",18,2,TRUE
"32","中興",11,2,TRUE
"33","什麼",18,2,TRUE
"34","今年",22,2,TRUE
"35","方面",11,2,TRUE
"36","比較",28,2,TRUE
"37","可能",11,2,TRUE
"38","台大",38,2,TRUE
"39","未來",11,2,TRUE
"40","目前",32,2,TRUE
"41","交大",14,2,TRUE
"42","回答",14,2,TRUE
"43","因為",36,2,TRUE
"44","好像",19,2,TRUE
"45","成大",12,2,TRUE
"46","成績",11,2,TRUE
"47","有人",14,2,TRUE
"48","有幸",10,2,TRUE
"49","有點",11,2,TRUE
"50","老師",59,2,TRUE
"51","考上",10,2,TRUE
"52","考生",10,2,TRUE
"53","考試",42,2,TRUE
"54","希望",29,2,TRUE
"55","我是",12,2,TRUE
"56","沒有",26,2,TRUE
"57","所的",19,2,TRUE
"58","朋友",12,2,TRUE
"59","版友",12,2,TRUE
"60","的人",11,2,TRUE
"61","的考",12,2,TRUE
"62","的研",10,2,TRUE
"63","的時",12,2,TRUE
"64","的話",18,2,TRUE
"65","的學",15,2,TRUE
"66","知道",19,2,TRUE
"67","前輩",17,2,TRUE
"68","建議",15,2,TRUE
"69","很多",10,2,TRUE
"70","怎麼",12,2,TRUE
"71","是有",11,2,TRUE
"72","是否",15,2,TRUE
"73","相關",18,2,TRUE
"74","看到",13,2,TRUE
"75","研究",16,2,TRUE
"76","研所",20,2,TRUE
"77","科目",13,2,TRUE
"78","科系",12,2,TRUE
"79","英文",15,2,TRUE
"80","時間",20,2,TRUE
"81","班的",10,2,TRUE
"82","真的",15,2,TRUE
"83","問題",29,2,TRUE
"84","專題",14,2,TRUE
"85","推甄",25,2,TRUE
"86","推薦",10,2,TRUE
"87","教授",49,2,TRUE
"88","清大",13,2,TRUE
"89","現在",17,2,TRUE
"90","畢業",27,2,TRUE
"91","第一",12,2,TRUE
"92","統計",24,2,TRUE
"93","設計",13,2,TRUE
"94","這樣",12,2,TRUE
"95","都有",12,2,TRUE
"96","都是",10,2,TRUE
"97","麻煩",14,2,TRUE
"98","備上",14,2,TRUE
"99","備取",15,2,TRUE
"100","最近",13,2,TRUE
"101","發現",10,2,TRUE
