"","word","sum","wordnum"
"149","進",13,1
"150","開",18,1
"151","間",39,1
"152","黃",10,1
"153","嗎",70,1
"154","想",126,1
"155","意",18,1
"156","感",50,1
"157","會",75,1
"158","業",46,1
"159","準",32,1
"160","煩",15,1
"161","當",10,1
"162","經",21,1
"163","補",16,1
"164","裡",12,1
"165","解",18,1
"166","詢",20,1
"167","試",48,1
"168","該",34,1
"169","資",75,1
"170","跨",11,1
"171","較",38,1
"172","過",44,1
"173","道",37,1
"174","電",37,1
"175","實",43,1
"176","對",22,1
"177","榜",33,1
"178","滿",10,1
"179","甄",13,1
"180","碩",16,1
"181","網",14,1
"182","說",28,1
"183","需",11,1
"184","領",16,1
"185","麼",17,1
"186","寫",10,1
"187","數",15,1
"188","樣",23,1
"189","課",18,1
"190","請",209,1
"191","趣",14,1
"192","輩",11,1
"193","學",128,1
"194","導",13,1
"195","機",56,1
"196","歷",13,1
"197","激",14,1
"198","興",47,1
"199","選",15,1
"200","錄",12,1
"201","錯",11,1
"202","幫",23,1
"203","應",32,1
"204","績",18,1
"205","薦",37,1
"206","謝",124,1
"207","還",45,1
"208","點",34,1
"209","職",18,1
"210","醫",10,1
"211","題",42,1
"212","藥",15,1
"213","關",32,1
"214","覺",26,1
"215","議",16,1
"216","讀",17,1
"217","驗",43,1
"218","體",13,1
"219","一下",41,2
"220","一點",14,2
"221","上的",18,2
"222","口試",11,2
"223","大三",12,2
"224","大大",35,2
"225","大資",11,2
"226","大學",14,2
"227","小弟",55,2
"228","不知",22,2
"229","不過",12,2
"230","中山",26,2
"231","中央",24,2
"232","中興",30,2
"233","之後",10,2
"234","什麼",10,2
"235","今年",20,2
"236","分享",11,2
"237","方面",11,2
"238","比較",34,2
"239","以下",15,2
"240","可能",13,2
"241","台大",17,2
"242","正取",26,2
"243","目前",30,2
"244","交大",39,2
"245","因為",21,2
"246","在職",18,2
"247","好像",15,2
"248","年畢",11,2
"249","成大",25,2
"250","成績",18,2
"251","收到",10,2
"252","有人",11,2
"253","有沒",18,2
"254","有幸",13,2
"255","有推",11,2
"256","有興",11,2
"257","老師",31,2
"258","考試",12,2
"259","位大",22,2
"260","希望",31,2
"261","我是",10,2
"262","找教",23,2
"263","沒有",34,2
"264","究所",14,2
"265","兩年",14,2
"266","往年",11,2
"267","所的",10,2
"268","放榜",20,2
"269","朋友",15,2
"270","東西",11,2
"271","板上",17,2
"272","版上",13,2
"273","的教",39,2
"274","的學",11,2
"275","知道",36,2
"276","長姐",14,2
"277","前輩",11,2
"278","建議",16,2
"279","是否",14,2
"280","相關",20,2
"281","看到",11,2
"282","研究",32,2
"283","科系",11,2
"284","面試",10,2
"285","風氣",16,2
"286","家好",17,2
"287","時畢",10,2
"288","時間",16,2
"289","真的",10,2
"290","站內",10,2
"291","問一",15,2
"292","問各",13,2
"293","問有",10,2
"294","問題",19,2
"295","專班",10,2
"296","專題",12,2
"297","授的",12,2
"298","推甄",11,2
"299","推薦",37,2
"300","教授",211,2
"301","清大",30,2
"302","現在",12,2
"303","畢業",37,2
"304","這樣",17,2
"305","都是",12,2
"306","麻煩",11,2
"307","備上",12,2
"308","備到",10,2
"309","備取",56,2
"310","想問",14,2
"311","想請",39,2
"312","感激",14,2
"313","感謝",22,2
"314","感覺",10,2
"315","準時",14,2
"316","準備",17,2
"317","經驗",12,2
"318","補習",10,2
"319","詢問",17,2
"320","資工",23,2
"321","資料",10,2
"322","資訊",18,2
"323","電機",10,2
"324","實驗",30,2
"325","領域",15,2
"326","請益",119,2
"327","請問",61,2
"328","請教",13,2
"329","學長",24,2
"330","學校",16,2
"331","機械",19,2
"332","機會",16,2
"333","興趣",14,2
"334","應該",17,2
"335","薦的",17,2
"336","謝大",14,2
"337","謝各",16,2
"338","謝謝",49,2
"339","還有",11,2
"340","還是",23,2
"341","藥理",10,2
"342","覺得",13,2
"343","驗室",28,2
"344","大家好",17,3
"345","不知道",19,3
"346","各位大",22,3
"347","年畢業",10,3
"348","有沒有",18,3
"349","有推薦",11,3
"350","有興趣",11,3
"351","位大大",21,3
"352","找教授",23,3
"353","的教授",39,3
"354","研究所",14,3
"355","時畢業",10,3
"356","問一下",15,3
"357","問各位",13,3
"358","推薦的",17,3
"359","教授的",12,3
"360","想請問",30,3
"361","準時畢",10,3
"362","實驗室",28,3
"363","請問一",11,3
"364","請問各",13,3
"365","學長姐",14,3
"366","薦的教",10,3
"367","謝大家",14,3
"368","謝各位",16,3
"369","謝謝大",12,3
"370","各位大大",21,4
"371","推薦的教",10,4
"372","準時畢業",10,4
"373","請問一下",11,4
"374","請問各位",13,4
"375","薦的教授",10,4
"376","謝謝大家",12,4
"377","推薦的教授",10,5
