"","word","sum","wordnum"
"371","我朋友",2,3
"372","系控制",2,3
"373","系統組",2,3
"374","的教授",2,3
"375","後一個",2,3
"376","政大幼",2,3
"377","是感覺",2,3
"378","研究所",2,3
"379","要因為",2,3
"380","計算機",4,3
"381","個崩潰",2,3
"382","動控制",6,3
"383","常常被",2,3
"384","控制組",4,3
"385","教所的",2,3
"386","械工程",2,3
"387","械系控",2,3
"388","械控制",2,3
"389","這篇是",2,3
"390","最後一",3,3
"391","程數學",4,3
"392","程學系",2,3
"393","給用計",2,3
"394","想問問",3,3
"395","葉則亮",2,3
"396","補習班",2,3
"397","實驗室",4,3
"398","碩士班",2,3
"399","算機的",2,3
"400","整個崩",2,3
"401","機械工",2,3
"402","機械系",3,3
"403","機械控",2,3
"404","羅吉昌",2,3
"405","大幼教所",2,4
"406","工程數學",4,4
"407","工程學系",2,4
"408","不要因為",2,4
"409","不給用計",2,4
"410","元旦連假",2,4
"411","幼教所的",2,4
"412","用計算機",4,4
"413","在實驗室",2,4
"414","考工程數",3,4
"415","自動控制",6,4
"416","系控制組",2,4
"417","後一個月",2,4
"418","政大幼教",2,4
"419","計算機的",2,4
"420","械工程學",2,4
"421","械系控制",2,4
"422","械控制組",2,4
"423","最後一個",2,4
"424","給用計算",2,4
"425","整個崩潰",2,4
"426","機械工程",2,4
"427","機械系控",2,4
"428","機械控制",2,4
"429","大幼教所的",2,5
"430","不給用計算",2,5
"431","用計算機的",2,5
"432","考工程數學",3,5
"433","政大幼教所",2,5
"434","械工程學系",2,5
"435","械系控制組",2,5
"436","最後一個月",2,5
"437","給用計算機",2,5
"438","機械工程學",2,5
"439","機械系控制",2,5
"440","機械控制組",2,5
"441","不給用計算機",2,6
"442","政大幼教所的",2,6
"443","機械工程學系",2,6
"444","機械系控制組",2,6
