"","word","sum","wordnum","judge"
"1","各位大大",15,4,TRUE
"2","請問各位",13,4,TRUE
"3","謝謝大家",19,4,TRUE
"4","大家好",19,3,TRUE
"5","不知道",18,3,TRUE
"6","有什麼",10,3,TRUE
"7","有沒有",16,3,TRUE
"8","有推薦",11,3,TRUE
"9","考古題",15,3,TRUE
"10","考試的",10,3,TRUE
"11","找教授",16,3,TRUE
"12","的時間",10,3,TRUE
"13","研究所",38,3,TRUE
"14","計算機",10,3,TRUE
"15","問一下",13,3,TRUE
"16","問大家",10,3,TRUE
"17","推薦的",14,3,TRUE
"18","想請問",24,3,TRUE
"19","實驗室",11,3,TRUE
"20","學長姐",11,3,TRUE
"21","一下",27,2,TRUE
"22","一年",10,2,TRUE
"23","一個",19,2,TRUE
"24","上的",15,2,TRUE
"25","大的",16,2,TRUE
"26","大概",13,2,TRUE
"27","大學",21,2,TRUE
"28","小弟",35,2,TRUE
"29","工作",11,2,TRUE
"30","已經",13,2,TRUE
"31","不好",11,2,TRUE
"32","不會",19,2,TRUE
"33","中山",14,2,TRUE
"34","中央",19,2,TRUE
"35","什麼",10,2,TRUE
"36","今年",23,2,TRUE
"37","比較",31,2,TRUE
"38","以想",10,2,TRUE
"39","台大",40,2,TRUE
"40","未來",11,2,TRUE
"41","目前",30,2,TRUE
"42","交大",17,2,TRUE
"43","回答",14,2,TRUE
"44","因為",40,2,TRUE
"45","好像",20,2,TRUE
"46","成大",13,2,TRUE
"47","有人",12,2,TRUE
"48","有點",11,2,TRUE
"49","老師",55,2,TRUE
"50","考試",37,2,TRUE
"51","考慮",11,2,TRUE
"52","希望",25,2,TRUE
"53","我是",11,2,TRUE
"54","沒有",30,2,TRUE
"55","所的",24,2,TRUE
"56","朋友",11,2,TRUE
"57","版友",12,2,TRUE
"58","的考",11,2,TRUE
"59","的話",20,2,TRUE
"60","的學",17,2,TRUE
"61","知道",18,2,TRUE
"62","前輩",14,2,TRUE
"63","建議",16,2,TRUE
"64","很多",14,2,TRUE
"65","怎麼",18,2,TRUE
"66","是有",10,2,TRUE
"67","是否",15,2,TRUE
"68","相關",14,2,TRUE
"69","看到",13,2,TRUE
"70","看看",11,2,TRUE
"71","研究",13,2,TRUE
"72","研所",23,2,TRUE
"73","科目",13,2,TRUE
"74","科系",11,2,TRUE
"75","英文",15,2,TRUE
"76","時間",12,2,TRUE
"77","真的",14,2,TRUE
"78","問題",27,2,TRUE
"79","專題",12,2,TRUE
"80","推甄",21,2,TRUE
"81","教授",45,2,TRUE
"82","清大",15,2,TRUE
"83","現在",19,2,TRUE
"84","畢業",24,2,TRUE
"85","第一",11,2,TRUE
"86","統計",27,2,TRUE
"87","這兩",11,2,TRUE
"88","這樣",14,2,TRUE
"89","都有",10,2,TRUE
"90","麻煩",14,2,TRUE
"91","備上",12,2,TRUE
"92","備取",14,2,TRUE
"93","最近",14,2,TRUE
"94","發現",10,2,TRUE
"95","順利",11,2,TRUE
"96","想要",13,2,TRUE
"97","想問",15,2,TRUE
"98","想請",10,2,TRUE
"99","感謝",20,2,TRUE
"100","感覺",13,2,TRUE
"101","準備",23,2,TRUE
"102","經研",10,2,TRUE
"103","經濟",19,2,TRUE
"104","補習",12,2,TRUE
"105","資工",29,2,TRUE
"106","電子",16,2,TRUE
"107","電機",11,2,TRUE
"108","碩士",10,2,TRUE
"109","領域",11,2,TRUE
"110","課程",23,2,TRUE
"111","請益",108,2,TRUE
"112","請問",26,2,TRUE
"113","請教",13,2,TRUE
"114","學校",32,2,TRUE
"115","機會",12,2,TRUE
"116","選擇",23,2,TRUE
"117","應該",12,2,TRUE
"118","謝謝",37,2,TRUE
"119","還有",16,2,TRUE
"120","還是",33,2,TRUE
"121","題目",17,2,TRUE
"122","類的",10,2,TRUE
"123","覺得",14,2,TRUE
"124","力",19,1,TRUE
"125","三",12,1,TRUE
"126","子",11,1,TRUE
"127","工",36,1,TRUE
"128","中",33,1,TRUE
"129","公",11,1,TRUE
"130","分",54,1,TRUE
"131","化",20,1,TRUE
"132","天",21,1,TRUE
