"","word","sum","wordnum"
"204","碩",24,1
"205","種",10,1
"206","算",33,1
"207","網",17,1
"208","與",38,1
"209","認",10,1
"210","說",17,1
"211","需",10,1
"212","麼",36,1
"213","劉",11,1
"214","寫",19,1
"215","慮",20,1
"216","數",36,1
"217","樣",28,1
"218","線",20,1
"219","課",47,1
"220","請",220,1
"221","輩",13,1
"222","學",208,1
"223","導",10,1
"224","擇",32,1
"225","機",61,1
"226","歷",17,1
"227","興",10,1
"228","豫",12,1
"229","選",33,1
"230","幫",39,1
"231","應",27,1
"232","濟",18,1
"233","薦",37,1
"234","謝",148,1
"235","還",64,1
"236","點",34,1
"237","職",23,1
"238","醫",13,1
"239","題",102,1
"240","證",13,1
"241","關",34,1
"242","願",10,1
"243","類",18,1
"244","覺",30,1
"245","議",21,1
"246","讀",38,1
"247","驗",18,1
"248","體",10,1
"249","讓",10,1
"250","一下",45,2
"251","一年",14,2
"252","一個",22,2
"253","了解",12,2
"254","上的",12,2
"255","上課",14,2
"256","也不",13,2
"257","大大",22,2
"258","大的",12,2
"259","大概",19,2
"260","大電",11,2
"261","大學",22,2
"262","子學",15,2
"263","小弟",35,2
"264","工作",17,2
"265","工所",11,2
"266","工程",10,2
"267","已經",14,2
"268","不知",15,2
"269","不要",10,2
"270","不會",24,2
"271","中山",10,2
"272","中央",19,2
"273","什麼",16,2
"274","今年",18,2
"275","方向",14,2
"276","方法",10,2
"277","比較",33,2
"278","以想",12,2
"279","去補",11,2
"280","古題",26,2
"281","台大",33,2
"282","打算",10,2
"283","未來",11,2
"284","本可",10,2
"285","目前",33,2
"286","交大",18,2
"287","同學",11,2
"288","因為",59,2
"289","在職",15,2
"290","好像",21,2
"291","有沒",12,2
"292","有推",18,2
"293","老師",56,2
"294","考上",14,2
"295","考古",30,2
"296","考試",50,2
"297","考慮",18,2
"298","考證",12,2
"299","似乎",11,2
"300","位大",12,2
"301","希望",25,2
"302","我是",18,2
"303","我們",12,2
"304","找教",23,2
"305","技部",10,2
"306","沒有",52,2
"307","究所",38,2
"308","究室",12,2
"309","系統",11,2
"310","所的",27,2
"311","放棄",12,2
"312","朋友",14,2
"313","林昀",10,2
"314","的老",10,2
"315","的考",15,2
"316","的書",10,2
"317","的問",11,2
"318","的話",19,2
"319","的學",19,2
"320","知道",29,2
"321","前輩",11,2
"322","建議",19,2
"323","很多",24,2
"324","怎麼",16,2
"325","是不",10,2
"326","是否",10,2
"327","是很",10,2
"328","相關",20,2
"329","看看",19,2
"330","研究",60,2
"331","研所",29,2
"332","科目",10,2
"333","科技",15,2
"334","科系",10,2
"335","計組",10,2
"336","計畫",13,2
"337","計算",13,2
"338","准考",12,2
"339","家好",25,2
"340","時間",20,2
"341","班的",11,2
"342","真的",19,2
"343","能力",10,2
"344","參考",12,2
"345","問一",18,2
"346","問大",14,2
"347","問各",17,2
"348","問題",23,2
"349","專題",17,2
"350","推甄",32,2
"351","推薦",37,2
"352","教授",63,2
"353","淡江",10,2
"354","清大",13,2
"355","現在",24,2
"356","畢業",17,2
"357","統計",24,2
"358","習班",12,2
"359","設計",15,2
"360","這兩",11,2
"361","這樣",14,2
"362","都是",10,2
"363","麻煩",17,2
"364","備上",10,2
"365","最近",15,2
"366","最後",12,2
"367","猶豫",12,2
"368","發現",14,2
"369","開始",13,2
"370","順利",16,2
"371","想要",14,2
"372","想問",15,2
"373","想請",38,2
"374","意見",10,2
"375","感謝",18,2
"376","感覺",15,2
"377","會有",15,2
"378","準備",28,2
"379","經研",17,2
"380","經濟",18,2
"381","補習",19,2
"382","解答",12,2
"383","試的",10,2
"384","資工",36,2
"385","資料",11,2
"386","電子",25,2
"387","實驗",14,2
"388","碩士",13,2
"389","算機",11,2
"390","管理",18,2
"391","數學",10,2
"392","線上",14,2
"393","課程",20,2
"394","請益",109,2
"395","請問",68,2
"396","請教",14,2
"397","學長",16,2
"398","學校",48,2
"399","機械",11,2
"400","機會",10,2
"401","機電",13,2
"402","選擇",27,2
"403","幫忙",11,2
"404","應該",18,2
"405","薦的",19,2
"406","謝大",23,2
"407","謝謝",63,2
"408","還有",15,2
"409","還是",21,2
"410","題目",14,2
"411","題庫",14,2
"412","願意",10,2
"413","覺得",13,2
"414","驗室",10,2
"415","大家好",25,3
"416","不知道",14,3
"417","去補習",11,3
"418","各位大",12,3
"419","有沒有",12,3
"420","有推薦",16,3
"421","考古題",26,3
"422","位大大",10,3
"423","找教授",23,3
"424","究所的",10,3
"425","所以想",10,3
"426","的老師",10,3
"427","的問題",11,3
"428","研究所",38,3
"429","研究室",12,3
"430","研所的",12,3
"431","科技部",10,3
"432","計算機",11,3
"433","准考證",12,3
"434","問一下",18,3
"435","問大家",14,3
"436","問各位",17,3
"437","推薦的",19,3
"438","想請問",28,3
"439","經研所",17,3
"440","補習班",12,3
"441","電子學",15,3
"442","實驗室",10,3
"443","請問一",14,3
"444","請問各",15,3
"445","謝大家",23,3
"446","謝謝大",21,3
"447","各位大大",10,4
"448","有推薦的",12,4
"449","研究所的",10,4
"450","想請問一",10,4
"451","請問一下",14,4
"452","請問各位",15,4
"453","謝謝大家",21,4
"454","想請問一下",10,5
